step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,avg_temporal_intr_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,current_ep_temporal_intr,replay_size
40000,0.962,19,0.0,90.958193463719,90.05927857555325,0.8989148881657506,0.0,35.02280564110836,34.6998957136953,0.3229099274130847,40000
41000,0.96105,20,0.0,89.37554103508731,88.49118571553798,0.8843553195493286,0.0,3.942610126864341,3.8967459868778134,0.045864139986528725,41000
42000,0.9601,20,0.0,89.37554103508731,88.49118571553798,0.8843553195493286,0.0,32.178899573510826,31.75612093404353,0.4227786394672925,42000
43000,0.95915,21,0.0,79.0571353832581,78.69108937582682,0.36604600743128934,0.0,2.2413803154782572,2.2092536225308907,0.03212669294736629,43000
44000,0.9582,21,0.0,79.0571353832581,78.69108937582682,0.36604600743128934,0.0,29.662242820326963,29.146912324208483,0.5153304961184686,44000
45000,0.95725,22,0.0,73.39946839017334,72.9858889535557,0.4135794366176226,0.0,0.5445222060163745,0.5075153171419411,0.03700688887443339,45000
46000,0.9563,22,0.0,73.39946839017334,72.9858889535557,0.4135794366176226,0.0,26.13886247271442,25.792219353813532,0.34664311890089805,46000
47000,0.95535,22,0.0,73.39946839017334,72.9858889535557,0.4135794366176226,0.0,48.98810604375063,48.37970896507798,0.6083970786726536,47000
48000,0.9544,23,0.0,70.19719670416364,69.75129103447462,0.4459056696890353,0.0,21.462374411308826,21.140700631690287,0.321673779618547,48000
49000,0.95345,23,0.0,70.19719670416364,69.75129103447462,0.4459056696890353,0.0,43.84250107238269,43.22494738867253,0.617553683710196,49000
50000,0.9525,24,0.0,67.21134962962317,66.73460769147458,0.47674193814856747,0.0,19.583304357840053,19.30514943150915,0.27815492633090577,50000
51000,0.95155,24,0.0,67.21134962962317,66.73460769147458,0.47674193814856747,0.0,41.23978462337791,40.49156597169466,0.7482186516832598,50000
52000,0.9506,25,0.0,63.76867890969105,63.28413923103604,0.4845396786550177,0.0,26.726090222730267,26.491734967806185,0.2343552549240855,50000
53000,0.94965,25,0.0,63.76867890969105,63.28413923103604,0.4845396786550177,0.0,50.73915469138121,50.173589133880284,0.5655655575009698,50000
54000,0.9487,26,0.0,62.21827157619466,61.74894139721571,0.46933017897896495,0.0,18.96807261929362,18.74618117514079,0.2218914441528437,50000
55000,0.94775,26,0.0,62.21827157619466,61.74894139721571,0.46933017897896495,0.0,41.34256133593379,40.79099038414995,0.5515709517838512,50000
56000,0.9468,27,0.0,59.19473766824315,58.78136229562365,0.41337537261951096,0.0,17.36775861413766,17.07164895233928,0.2961096617983804,50000
57000,0.94585,27,0.0,59.19473766824315,58.78136229562365,0.41337537261951096,0.0,38.05115855587343,37.40036279309239,0.6507957627810351,50000
58000,0.9449,28,0.0,57.498244716259606,57.07317641405481,0.42506830220481673,0.0,16.84345437301851,16.45385624595913,0.38959812705937646,50000
59000,0.94395,28,0.0,57.498244716259606,57.07317641405481,0.42506830220481673,0.0,37.85722141495755,37.02169841055735,0.8355230044001997,50000
60000,0.9430000000000001,29,0.0,56.07075308473942,55.61752806068307,0.4532250240563708,0.0,19.24235592774727,18.484169799360096,0.7581861283871691,50000
61000,0.94205,29,0.0,56.07075308473942,55.61752806068307,0.4532250240563708,0.0,41.0754538828939,39.268655599603434,1.8067982832904603,50000
62000,0.9411,30,0.0,54.81821405115936,54.260033473471104,0.5581805776882722,0.0,16.272901674854314,15.954742954488635,0.3181587203656784,50000
63000,0.94015,30,0.0,54.81821405115936,54.260033473471104,0.5581805776882722,0.0,37.73744033954871,36.830891779321455,0.9065485602272436,50000
64000,0.9392,31,0.0,53.871108320575544,53.25314115980573,0.6179671607698468,0.0,14.837067827352046,14.066492713836713,0.7705751135153377,50000
65000,0.93825,31,0.0,53.871108320575544,53.25314115980573,0.6179671607698468,0.0,35.79976953924679,33.838793115963455,1.9609764232833609,50000
66000,0.9373,32,0.0,53.13397219791218,52.395296677845536,0.7386755200666542,0.0,14.467379315234531,14.032063385131,0.4353159301035312,50000
67000,0.93635,32,0.0,53.13397219791218,52.395296677845536,0.7386755200666542,0.0,36.26800942099955,35.02249832236963,1.2455110986299676,50000
68000,0.9354,33,0.0,52.02016638032607,51.194845871784636,0.8253205085414329,0.0,14.91650062137445,13.999674408505697,0.916826212868749,50000
69000,0.93445,33,0.0,52.02016638032607,51.194845871784636,0.8253205085414329,0.0,39.296380446242416,37.1073940891127,2.1889863571297323,50000
70000,0.9335,34,0.0,51.6659713589907,50.706349375986136,0.9596219830045756,0.0,12.954138771533945,12.14565126106106,0.8084875104728897,50000
71000,0.93255,34,0.0,51.6659713589907,50.706349375986136,0.9596219830045756,0.0,36.207287600995976,34.49041304381285,1.7168745571831505,50000
72000,0.9316,35,0.0,50.629678458418596,49.53469797441612,1.094980484002492,0.0,8.699407179551326,8.259265678854499,0.44014150069682806,50000
73000,0.93065,35,0.0,50.629678458418596,49.53469797441612,1.094980484002492,0.0,29.126810946764977,27.283766890532103,1.8430440562328552,50000
74000,0.9297,36,0.0,49.7276816288051,48.51086119731944,1.2168204314856617,0.0,10.51368055014354,10.09527461335444,0.4184059367890992,50000
75000,0.92875,36,0.0,49.7276816288051,48.51086119731944,1.2168204314856617,0.0,31.491990308250852,30.6412703607504,0.8507199475004585,50000
76000,0.9278,37,0.0,48.784104015527944,47.50906966430972,1.2750343512182243,0.0,8.244442158048916,7.878597187403123,0.3658449706457928,50000
77000,0.92685,37,0.0,48.784104015527944,47.50906966430972,1.2750343512182243,0.0,36.65431320078259,35.6641220325977,0.9901911681848923,50000
78000,0.9259,38,0.0,48.61684480236172,47.27939289844604,1.3374519039156803,0.0,9.047231602537595,8.85731796395441,0.18991363858318536,50000
79000,0.92495,38,0.0,48.61684480236172,47.27939289844604,1.3374519039156803,0.0,33.341159242982776,32.50344543404638,0.8377138089363846,50000
80000,0.924,39,0.0,48.3984613104857,47.0311315908714,1.3673297196143033,0.0,8.090809197373405,7.976351155687252,0.1144580416861522,50000
81000,0.92305,39,0.0,48.3984613104857,47.0311315908714,1.3673297196143033,0.0,27.02717839877714,26.561661386542667,0.4655170122344813,50000
82000,0.9221,40,0.0,47.50249136755882,46.130032273345634,1.3724590942131871,0.0,5.517106353608991,5.3653010416345674,0.1518053119744226,50000
83000,0.92115,40,0.0,47.50249136755882,46.130032273345634,1.3724590942131871,0.0,25.004637865861426,24.535335037590134,0.46930282827129377,50000
84000,0.9202,41,0.0,46.711844700943864,45.333766379726164,1.3780783212177066,0.0,5.154190189330535,4.951012551508221,0.20317763782231238,50000
85000,0.91925,41,0.0,46.711844700943864,45.333766379726164,1.3780783212177066,0.0,26.859661612566587,26.29812977398199,0.5615318385845831,50000
86000,0.9183,42,0.0,46.284784581321155,44.89778692190945,1.386997659411713,0.0,3.536325689427598,3.4719855126438164,0.06434017678378141,50000
87000,0.91735,42,0.0,46.284784581321155,44.89778692190945,1.386997659411713,0.0,23.81835854132433,23.109873303416084,0.7084852379082485,50000
88000,0.9164,43,0.0,45.85037525665213,44.420582727866936,1.4297925287851974,0.0,1.6068520584228994,1.4772693808410182,0.1295826775818819,50000
89000,0.91545,43,0.0,45.85037525665213,44.420582727866936,1.4297925287851974,0.0,18.96257970683143,18.268201293571703,0.6943784132597242,50000
90000,0.9145,44,0.0,45.391645503802046,43.93277225923576,1.4588732445662915,0.0,1.1278096175127958,1.0718280115119745,0.055981606000821346,50000
91000,0.91355,44,0.0,45.391645503802046,43.93277225923576,1.4588732445662915,0.0,22.963459877920567,22.48017388101241,0.4832859969081729,50000
92000,0.9126,44,0.0,45.391645503802046,43.93277225923576,1.4588732445662915,0.0,41.229146760852984,40.47007889275316,0.7590678680998121,50000
93000,0.91165,45,0.0,45.2616879881238,43.802467574134575,1.4592204139892415,0.0,23.977050203201966,23.75424457367331,0.22280562952863558,50000
94000,0.9107000000000001,45,0.0,45.2616879881238,43.802467574134575,1.4592204139892415,0.0,43.03455687924829,42.37925158362732,0.6553052956209565,50000
95000,0.9097500000000001,46,0.0,44.735147936642,43.278733011838504,1.456414924803488,0.0,20.561681180404253,19.740610452456803,0.8210707279474652,50000
96000,0.9088,46,0.0,44.735147936642,43.278733011838504,1.456414924803488,0.0,42.161242033365866,40.36497256721187,1.7962694661540475,50000
97000,0.90785,47,0.0,44.65848812196413,43.13925524797384,1.5192328739903052,0.0,18.38178784093472,17.80227642355253,0.5795114173821964,50000
98000,0.9069,47,0.0,44.65848812196413,43.13925524797384,1.5192328739903052,0.0,36.75831511106846,35.157255600681786,1.601059510386679,50000
99000,0.90595,48,0.0,44.46717048495206,42.8989619197454,1.5682085652066633,0.0,18.64646328532653,18.098856803803304,0.547606481523212,50000
100000,0.905,48,0.0,44.46717048495206,42.8989619197454,1.5682085652066633,0.0,36.936583598754794,35.9803604891159,0.9562231096388392,50000
101000,0.90405,49,0.0,44.27425397062024,42.70346766214243,1.5707863084778122,0.0,13.874778222154562,13.334205909810883,0.5405723123436809,50000
102000,0.9031,49,0.0,44.27425397062024,42.70346766214243,1.5707863084778122,0.0,33.744629172249915,33.01903928376321,0.7255898884866816,50000
103000,0.90215,50,0.0,43.7300128248917,42.22390983277176,1.5061029921199385,0.0,18.12118853575635,17.499054975595747,0.622133560160596,50000
104000,0.9012,50,0.0,43.7300128248917,42.22390983277176,1.5061029921199385,0.0,36.79830197501961,34.986975040675816,1.8113269343438267,50000
105000,0.90025,51,0.0,43.55354014998111,42.00747321218609,1.5460669377950147,0.0,12.919645590819501,12.040440174121262,0.8792054166982383,50000
106000,0.8993,51,0.0,43.55354014998111,42.00747321218609,1.5460669377950147,0.0,31.418315312944728,29.368632211880268,2.049683101064462,50000
107000,0.89835,52,0.0,43.157051412307815,41.60950288473088,1.547548527576947,0.0,16.838773692528072,15.977056389845663,0.8617173026824045,50000
108000,0.8974,52,0.0,43.157051412307815,41.60950288473088,1.547548527576947,0.0,35.29381965782814,33.58212237945968,1.7116972783684241,50000
109000,0.89645,53,0.0,42.95298941636893,41.385564075681366,1.5674253406875551,0.0,13.564532058169835,13.030229640052086,0.5343024181177476,50000
110000,0.8955,53,0.0,42.95298941636893,41.385564075681366,1.5674253406875551,0.0,31.462310550174045,30.406174069814394,1.0561364803596522,50000
111000,0.89455,54,0.0,42.298861316896634,40.799275137220306,1.4995861796763348,0.0,10.088704872601454,9.678899638697393,0.40980523390405865,50000
112000,0.8936,54,0.0,42.298861316896634,40.799275137220306,1.4995861796763348,0.0,26.205534641205148,24.894481034838805,1.311053606366349,50000
113000,0.8926499999999999,55,0.0,41.699936523511575,40.25986369500036,1.44007282851122,0.0,15.66594360080522,15.018419127626773,0.6475244731784531,50000
114000,0.8917,55,0.0,41.699936523511575,40.25986369500036,1.44007282851122,0.0,34.63032218343742,32.987122596618484,1.643199586818968,50000
115000,0.89075,56,0.0,41.81545113676133,40.41226129489549,1.4031898418658437,0.0,10.866399826436176,10.098630267479495,0.7677695589566775,50000
116000,0.8898,56,0.0,41.81545113676133,40.41226129489549,1.4031898418658437,0.0,28.499487342473657,26.754138330504315,1.7453490119693353,50000
117000,0.88885,57,0.0,41.50246962839121,40.04218575128298,1.4602838771082227,0.0,9.755650021436304,9.491207883650725,0.26444213778557896,50000
118000,0.8879,57,0.0,41.50246962839121,40.04218575128298,1.4602838771082227,0.0,27.54951317457898,26.739565647232574,0.809947527346402,50000
119000,0.88695,58,0.0,40.853551571484225,39.41134321184449,1.442208359639731,0.0,8.62860078684899,7.814162827651866,0.8144379591971236,50000
120000,0.886,58,0.0,40.853551571484225,39.41134321184449,1.442208359639731,0.0,25.209152869495217,23.007302120661965,2.201850748833266,50000
121000,0.88505,59,0.0,40.18293479105815,38.66315059435302,1.5197841967051207,0.0,6.733800529261235,6.282186494864868,0.4516140343963682,50000
122000,0.8841,59,0.0,40.18293479105815,38.66315059435302,1.5197841967051207,0.0,23.123109747337907,21.73972766317443,1.3833820841634943,50000
123000,0.88315,60,0.0,39.814610919941416,38.23207732976659,1.582533590174817,0.0,5.731874850459511,5.254226636533095,0.47764821392641493,50000
124000,0.8822,60,0.0,39.814610919941416,38.23207732976659,1.582533590174817,0.0,21.079325686251806,19.400767414097782,1.6785582721540102,50000
125000,0.88125,61,0.0,39.376138272838844,37.70197783372518,1.6741604391136646,0.0,4.546344510278652,3.9062103308742304,0.6401341794044207,50000
126000,0.8803,61,0.0,39.376138272838844,37.70197783372518,1.6741604391136646,0.0,19.677368710374484,17.613153224489732,2.0642154858847617,50000
127000,0.87935,62,0.0,38.68360361191607,36.89490827698646,1.7886953349296075,0.0,6.861722886277384,6.709308062530093,0.15241482374729065,50000
128000,0.8784,62,0.0,38.68360361191607,36.89490827698646,1.7886953349296075,0.0,24.77069149615443,23.56199274278175,1.2086987533726634,50000
129000,0.8774500000000001,63,0.0,38.67479102904086,36.862168425052715,1.812622603988149,0.0,6.673352026855327,6.399625567399099,0.2737264594562283,50000
130000,0.8765000000000001,63,0.0,38.67479102904086,36.862168425052715,1.812622603988149,0.0,26.225144623724276,24.616399840513953,1.6087447832103081,50000
131000,0.87555,64,0.0,38.91513570294257,37.031899013831,1.8832366891115673,0.0,2.628225996833614,2.4429362184216545,0.18528977841195973,50000
132000,0.8746,64,0.0,38.91513570294257,37.031899013831,1.8832366891115673,0.0,18.19044560457313,17.118710934909604,1.0717346696635084,50000
133000,0.87365,65,0.0,38.444123531952016,36.51125005554242,1.932873476409582,0.0,2.1471381348139342,1.6864113944546697,0.4607267403592654,50000
134000,0.8727,65,0.0,38.444123531952016,36.51125005554242,1.932873476409582,0.0,19.294246484122617,18.015648288524694,1.2785981955979202,50000
135000,0.87175,66,0.0,37.896918734466155,35.905291947953486,1.991626786512661,0.0,1.9622788934294624,1.8392784687047168,0.12300042472474601,50000
136000,0.8708,66,0.0,37.896918734466155,35.905291947953486,1.991626786512661,0.0,20.52467614942788,18.249788081324958,2.2748880681029364,50000
137000,0.86985,67,0.0,37.48952822584625,35.42355352308292,2.065974702763315,0.0,0.4724585166538544,0.3720458285905897,0.10041268806326467,50000
138000,0.8689,67,0.0,37.48952822584625,35.42355352308292,2.065974702763315,0.0,16.940440110458557,15.038967368422966,1.901472742035586,50000
139000,0.86795,67,0.0,37.48952822584625,35.42355352308292,2.065974702763315,0.0,32.98041472255781,29.30641578113528,3.6739989414225285,50000
140000,0.867,68,0.0,37.18068599693987,35.021106573708565,2.159579423231306,0.0,17.88034665944699,16.486147903380356,1.3941987560666533,50000
141000,0.86605,68,0.0,37.18068599693987,35.021106573708565,2.159579423231306,0.0,33.4888213520534,31.122754107600876,2.366067244452544,50000
142000,0.8651,69,0.0,36.87715774047637,34.64346294535491,2.2336947951214565,0.0,20.70585642362974,19.476291420790147,1.2295650028395875,50000
143000,0.86415,69,0.0,36.87715774047637,34.64346294535491,2.2336947951214565,0.0,39.563886928451,36.916706905287455,2.6471800231634863,50000
144000,0.8632,70,0.0,37.051836294111936,34.72208516823943,2.3297511258724968,0.0,17.04524915206156,16.12343714567214,0.9218120063894331,50000
145000,0.86225,70,0.0,37.051836294111936,34.72208516823943,2.3297511258724968,0.0,32.481498606223596,30.645165891803746,1.8363327144198462,50000
146000,0.8613,71,0.0,36.68166757192749,34.35298366123836,2.3286839106891204,0.0,16.476252002514226,14.990019351499926,1.4862326510142898,50000
147000,0.86035,71,0.0,36.68166757192749,34.35298366123836,2.3286839106891204,0.0,33.56457320108068,30.632562368900956,2.932010832179727,50000
148000,0.8594,72,0.0,36.65060790814563,34.273059559211845,2.3775483489337796,0.0,17.346508713222523,16.592393053738704,0.7541156594838121,50000
149000,0.85845,72,0.0,36.65060790814563,34.273059559211845,2.3775483489337796,0.0,36.8734274604964,34.068836832549785,2.804590627946537,50000
150000,0.8575,73,0.0,36.628786124594164,34.19585362155358,2.4329325030405715,0.0,14.849130469499288,13.488565086318765,1.3605653831805324,50000
151000,0.85655,73,0.0,36.628786124594164,34.19585362155358,2.4329325030405715,0.0,32.214781922382976,29.497743991834046,2.7170379305489587,50000
152000,0.8556,74,0.0,36.56528139111073,34.02478148780692,2.540499903303787,0.0,15.340067858392437,13.981886906343613,1.3581809520488215,50000
153000,0.85465,74,0.0,36.56528139111073,34.02478148780692,2.540499903303787,0.0,33.75084867804152,30.86126913625233,2.8895795417892236,50000
154000,0.8537,75,0.0,36.69658380554009,34.05583958250973,2.640744223030333,0.0,13.989814033761684,12.47797021361065,1.5118438201510471,50000
155000,0.85275,75,0.0,36.69658380554009,34.05583958250973,2.640744223030333,0.0,31.127018963315074,28.030365673045367,3.0966532902697304,50000
156000,0.8518,76,0.0,36.39686040078303,33.65869851343968,2.7381618873433267,0.0,14.563222649463698,13.991546453099488,0.5716761963642065,50000
157000,0.85085,76,0.0,36.39686040078303,33.65869851343968,2.7381618873433267,0.0,30.864691011259055,28.79201231887783,2.0726786923812086,50000
158000,0.8499,77,0.0,36.35450583258735,33.58749054513175,2.7670152874555947,0.0,14.554240311241093,13.860092937592935,0.6941473736481681,50000
159000,0.84895,77,0.0,36.35450583258735,33.58749054513175,2.7670152874555947,0.0,31.704434928478335,29.50126584878393,2.203169079694392,50000
160000,0.848,78,0.0,36.44364201040411,33.59877823076271,2.844863779641389,0.0,10.634194239216173,9.44643397471242,1.187760264503757,50000
161000,0.84705,78,0.0,36.44364201040411,33.59877823076271,2.844863779641389,0.0,30.14274587204719,27.457855883398494,2.684889988648693,50000
162000,0.8461,79,0.0,36.56758316065315,33.68765081392347,2.8799323467296754,0.0,10.464681767613126,9.965291186245848,0.4993905813672649,50000
163000,0.8451500000000001,79,0.0,36.56758316065315,33.68765081392347,2.8799323467296754,0.0,30.224751190486668,28.941094608214314,1.2836565822723454,50000
164000,0.8442000000000001,80,0.0,36.80613473932993,33.92028931857681,2.885845420753096,0.0,8.713283816193547,7.596566106590943,1.1167177096026073,50000
165000,0.84325,80,0.0,36.80613473932993,33.92028931857681,2.885845420753096,1.0,28.772154547041005,26.07882508702214,2.693329460018851,50000
166000,0.8423,81,0.05,37.20663076459859,34.256006810474304,2.9506239541242754,0.0,8.81986500953709,8.073264236061068,0.7466007734760187,50000
167000,0.84135,81,0.05,37.20663076459859,34.256006810474304,2.9506239541242754,0.0,24.485091480273237,22.416161319681184,2.0689301605920574,50000
168000,0.8404,82,0.05,37.35306307739143,34.43072515006632,2.9223379273250956,0.0,7.692832212574909,7.208263089536366,0.4845691230385431,50000
169000,0.83945,82,0.05,37.35306307739143,34.43072515006632,2.9223379273250956,0.0,25.578965532907066,23.99063340387432,1.5883321290327532,50000
170000,0.8385,83,0.05,37.21271952146671,34.22868902944884,2.9840304920178644,0.0,8.712003014959405,7.911207000505392,0.8007960144540098,50000
171000,0.83755,83,0.05,37.21271952146671,34.22868902944884,2.9840304920178644,0.0,26.97282391312149,24.149402994627085,2.8234209184944126,50000
172000,0.8366,84,0.05,37.0706102957324,34.004369253947935,3.066241041784459,0.0,7.308866399060183,6.870160111906978,0.4387062871532042,50000
173000,0.83565,84,0.05,37.0706102957324,34.004369253947935,3.066241041784459,0.0,23.731948741698723,22.020713741917984,1.7112349997807201,50000
174000,0.8347,85,0.05,37.32341537448243,34.20545932203907,3.1179560524433603,0.0,7.610696946324581,7.119219503355315,0.4914774429692682,50000
175000,0.83375,85,0.05,37.32341537448243,34.20545932203907,3.1179560524433603,0.0,24.81257110561297,23.734678558348616,1.0778925472643526,50000
176000,0.8328,86,0.05,37.55759007172857,34.42132311912386,3.1362669526046902,0.0,4.802312975621351,4.222917645793654,0.5793953298276937,50000
177000,0.83185,86,0.05,37.55759007172857,34.42132311912386,3.1362669526046902,0.0,21.37266838608424,18.809350224764174,2.5633181613200584,50000
178000,0.8309,87,0.05,37.47869627539735,34.26082555499771,3.217870720399631,0.0,3.6041825626322566,3.3001067800363204,0.30407578259593515,50000
179000,0.82995,87,0.05,37.47869627539735,34.26082555499771,3.217870720399631,0.0,23.22651918838473,21.340929002633146,1.8855901857515902,50000
180000,0.829,88,0.05,37.708849386059754,34.531213970999076,3.177635415060667,0.0,2.820711714129641,2.4060014650702923,0.4147102490593504,50000
181000,0.82805,88,0.05,37.708849386059754,34.531213970999076,3.177635415060667,0.0,22.551474571157897,19.742376222277738,2.8090983488801613,50000
182000,0.8271,89,0.05,37.93084783245039,34.624186411413454,3.3066614210369045,0.0,1.7116990766589923,1.5938063902199309,0.11789268643906185,50000
183000,0.82615,89,0.05,37.93084783245039,34.624186411413454,3.3066614210369045,0.0,20.677513252850428,19.7227703165345,0.9547429363159468,50000
184000,0.8252,90,0.05,37.63978158588211,34.35987833010386,3.279903255778226,0.0,0.4731832173384043,0.40577524442380886,0.06740797291459535,50000
185000,0.82425,90,0.05,37.63978158588211,34.35987833010386,3.279903255778226,0.0,22.49991228607489,21.43562449031818,1.0642877957567176,50000
186000,0.8233,90,0.05,37.63978158588211,34.35987833010386,3.279903255778226,0.0,39.42637344715673,36.63757359387171,2.7887998532850684,50000
187000,0.82235,91,0.05,37.90355052727263,34.583632768217136,3.3199177590554614,0.0,19.31508694225467,17.801621427326165,1.513465514928486,50000
188000,0.8214,91,0.05,37.90355052727263,34.583632768217136,3.3199177590554614,0.0,34.91394912725045,32.3754529554536,2.538496171796846,50000
189000,0.82045,92,0.05,37.88529342043314,34.608684555451745,3.2766088649813874,0.0,16.9724926436892,15.011624252709838,1.96086839097936,50000
190000,0.8195,92,0.05,37.88529342043314,34.608684555451745,3.2766088649813874,0.0,32.27951584510598,28.236738047470265,4.0427777976357016,50000
191000,0.81855,93,0.05,37.51477164881918,34.191962373514436,3.3228092753047265,0.0,13.887620979312617,11.943976230482601,1.943644748830011,50000
192000,0.8176,93,0.05,37.51477164881918,34.191962373514436,3.3228092753047265,0.0,28.53297949437462,24.994016891031233,3.5389626033433554,50000
193000,0.81665,94,0.05,37.205373668808434,33.86305292617514,3.3423207426332864,0.0,14.352193363217381,13.117819035185658,1.234374328031732,50000
194000,0.8157,94,0.05,37.205373668808434,33.86305292617514,3.3423207426332864,0.0,29.05895403508478,26.806841386388538,2.2521126486962357,50000
