step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,avg_temporal_intr_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,current_ep_temporal_intr,replay_size
36000,0.6436,17,0.11764705882352941,96.30904338954679,96.30904338954679,0.0,0.0,35.19119989905243,35.19119989905243,0.0,36000
37000,0.6336999999999999,18,0.1111111111111111,94.07703829592849,94.07703829592849,0.0,0.0,7.4726200792542175,7.4726200792542175,0.0,37000
38000,0.6238,18,0.1111111111111111,94.07703829592849,94.07703829592849,0.0,0.0,38.33373815420233,38.33373815420233,0.0,38000
39000,0.6139,19,0.10526315789473684,92.30801917437755,92.30801917437755,0.0,0.0,6.935088026597763,6.935088026597763,0.0,39000
40000,0.604,19,0.10526315789473684,92.30801917437755,92.30801917437755,0.0,1.0,36.0762913359068,36.0762913359068,0.0,40000
41000,0.5941000000000001,20,0.15,90.66420578061208,90.66420578061208,0.0,0.0,3.9554253620194277,3.9554253620194277,0.0,41000
42000,0.5842,20,0.15,90.66420578061208,90.66420578061208,0.0,0.0,32.41112189825553,32.41112189825553,0.0,42000
43000,0.5743,21,0.2,81.05034856019839,81.05034856019839,0.0,0.0,2.290320839234456,2.290320839234456,0.0,43000
44000,0.5644,21,0.2,81.05034856019839,81.05034856019839,0.0,0.0,32.564360707481704,32.564360707481704,0.0,44000
45000,0.5545,22,0.2,75.4470916775232,75.4470916775232,0.0,0.0,0.5065496472949989,0.5065496472949989,0.0,45000
46000,0.5446,22,0.2,75.4470916775232,75.4470916775232,0.0,0.0,29.00746321116297,29.00746321116297,0.0,46000
47000,0.5347,22,0.2,75.4470916775232,75.4470916775232,0.0,0.0,54.2295485587748,54.2295485587748,0.0,47000
48000,0.5248,23,0.2,72.31921118545621,72.31921118545621,0.0,1.0,22.913577028558652,22.913577028558652,0.0,48000
49000,0.5149,23,0.2,72.31921118545621,72.31921118545621,0.0,2.0,47.42729390673857,47.42729390673857,0.0,49000
50000,0.505,24,0.3,69.34403057559025,69.34403057559025,0.0,1.0,25.857602106765857,25.857602106765857,0.0,50000
51000,0.4951,24,0.3,69.34403057559025,69.34403057559025,0.0,1.0,52.139760749198814,52.139760749198814,0.0,50000
52000,0.48519999999999996,25,0.35,66.53188169612103,66.53188169612103,0.0,0.0,27.10572401002344,27.10572401002344,0.0,50000
53000,0.47529999999999994,25,0.35,66.53188169612103,66.53188169612103,0.0,0.0,52.89691593919213,52.89691593919213,0.0,50000
54000,0.4653999999999999,26,0.35,65.07183751862598,65.07183751862598,0.0,2.0,19.92932736450139,19.92932736450139,0.0,50000
55000,0.4555,26,0.35,65.07183751862598,65.07183751862598,0.0,3.0,44.56262023710811,44.56262023710811,0.0,50000
56000,0.4456,27,0.5,62.29907666550973,62.29907666550973,0.0,0.0,18.55383002261906,18.55383002261906,0.0,50000
57000,0.4357000000000001,27,0.5,62.29907666550973,62.29907666550973,0.0,1.0,40.38140789629468,40.38140789629468,0.0,50000
58000,0.42580000000000007,28,0.55,60.83165897358318,60.83165897358318,0.0,0.0,18.259534719509933,18.259534719509933,0.0,50000
59000,0.41590000000000005,28,0.55,60.83165897358318,60.83165897358318,0.0,0.0,41.215438637549624,41.215438637549624,0.0,50000
60000,0.406,29,0.55,59.47120770264738,59.47120770264738,0.0,0.0,20.224399565028047,20.224399565028047,0.0,50000
61000,0.3961,29,0.55,59.47120770264738,59.47120770264738,0.0,4.0,43.68244300867205,43.68244300867205,0.0,50000
62000,0.3862,30,0.75,58.43533781241912,58.43533781241912,0.0,2.0,18.867057676626708,18.867057676626708,0.0,50000
63000,0.37629999999999997,30,0.75,58.43533781241912,58.43533781241912,0.0,5.0,42.90754297002079,42.90754297002079,0.0,50000
64000,0.36639999999999995,31,1.0,57.76444456966283,57.76444456966283,0.0,2.0,14.963940051994449,14.963940051994449,0.0,50000
65000,0.35650000000000004,31,1.0,57.76444456966283,57.76444456966283,0.0,4.0,39.220992933592136,39.220992933592136,0.0,50000
66000,0.3466,32,1.15,56.94207296539582,56.94207296539582,0.0,0.0,14.673345032789747,14.673345032789747,0.0,50000
67000,0.3367,32,1.15,56.94207296539582,56.94207296539582,0.0,3.0,38.838932505129875,38.838932505129875,0.0,50000
68000,0.3268,33,1.3,55.8266675503574,55.8266675503574,0.0,1.0,15.327531853875508,15.327531853875508,0.0,50000
69000,0.31690000000000007,33,1.3,55.8266675503574,55.8266675503574,0.0,3.0,41.01046358071896,41.01046358071896,0.0,50000
70000,0.30700000000000005,34,1.4,55.33346740144776,55.33346740144776,0.0,0.0,13.890065769379778,13.890065769379778,0.0,50000
71000,0.29710000000000003,34,1.4,55.33346740144776,55.33346740144776,0.0,3.0,37.32992746376771,37.32992746376771,0.0,50000
72000,0.2872,35,1.65,54.49018824382017,54.49018824382017,0.0,2.0,9.303229812358696,9.303229812358696,0.0,50000
73000,0.2773,35,1.65,54.49018824382017,54.49018824382017,0.0,3.0,31.199569054908405,31.199569054908405,0.0,50000
74000,0.26739999999999997,36,1.85,53.65071764584381,53.65071764584381,0.0,1.0,11.407761954877296,11.407761954877296,0.0,50000
75000,0.25750000000000006,36,1.85,53.65071764584381,53.65071764584381,0.0,1.0,34.140478078848616,34.140478078848616,0.0,50000
76000,0.24760000000000004,37,2.05,52.667393611958076,52.667393611958076,0.0,0.0,8.396683088773685,8.396683088773685,0.0,50000
77000,0.23770000000000002,37,2.05,52.667393611958076,52.667393611958076,0.0,0.0,29.83644211305891,29.83644211305891,0.0,50000
78000,0.2278,38,2.1,52.0779931695342,52.0779931695342,0.0,1.0,9.024008494334016,9.024008494334016,0.0,50000
79000,0.21789999999999998,38,2.1,52.0779931695342,52.0779931695342,0.0,3.0,35.311989606384856,35.311989606384856,0.0,50000
80000,0.20799999999999996,39,2.3,51.81261402281874,51.81261402281874,0.0,0.0,9.016474720793454,9.016474720793454,0.0,50000
81000,0.19809999999999994,39,2.3,51.81261402281874,51.81261402281874,0.0,3.0,32.74590440373314,32.74590440373314,0.0,50000
82000,0.18820000000000003,40,2.4,51.357039063324706,51.357039063324706,0.0,0.0,5.7509686919453245,5.7509686919453245,0.0,50000
83000,0.17830000000000001,40,2.4,51.357039063324706,51.357039063324706,0.0,1.0,29.707344385077683,29.707344385077683,0.0,50000
84000,0.1684,41,2.5,50.87015221191412,50.87015221191412,0.0,0.0,5.450671996882896,5.450671996882896,0.0,50000
85000,0.15849999999999997,41,2.5,50.87015221191412,50.87015221191412,0.0,4.0,30.947634046588053,30.947634046588053,0.0,50000
86000,0.14860000000000007,42,2.95,50.64735368527638,50.64735368527638,0.0,0.0,3.8379356112064733,3.8379356112064733,0.0,50000
87000,0.13870000000000005,42,2.95,50.64735368527638,50.64735368527638,0.0,7.0,26.033353349443587,26.033353349443587,0.0,50000
88000,0.12880000000000003,43,3.5,50.21845327246173,50.21845327246173,0.0,0.0,1.3890958033767915,1.3890958033767915,0.0,50000
89000,0.1189,43,3.5,50.21845327246173,50.21845327246173,0.0,5.0,19.39789210428332,19.39789210428332,0.0,50000
90000,0.10899999999999999,44,3.85,49.688151543436724,49.688151543436724,0.0,0.0,1.2154679673399782,1.2154679673399782,0.0,50000
91000,0.09909999999999997,44,3.85,49.688151543436724,49.688151543436724,0.0,6.0,25.570262741784756,25.570262741784756,0.0,50000
92000,0.08919999999999995,44,3.85,49.688151543436724,49.688151543436724,0.0,12.0,48.507658008119954,48.507658008119954,0.0,50000
93000,0.07929999999999993,45,4.4,49.38282274144402,49.38282274144402,0.0,3.0,27.20025863431203,27.20025863431203,0.0,50000
94000,0.06940000000000002,45,4.4,49.38282274144402,49.38282274144402,0.0,7.0,50.18069474602347,50.18069474602347,0.0,50000
95000,0.0595,46,4.75,49.10787982388665,49.10787982388665,0.0,3.0,24.13940101868754,24.13940101868754,0.0,50000
96000,0.04960000000000009,46,4.75,49.10787982388665,49.10787982388665,0.0,9.0,48.622402604817076,48.622402604817076,0.0,50000
97000,0.03970000000000007,47,5.05,49.207737978782866,49.207737978782866,0.0,3.0,20.169490458176544,20.169490458176544,0.0,50000
98000,0.02980000000000005,47,5.05,49.207737978782866,49.207737978782866,0.0,8.0,42.07958312647101,42.07958312647101,0.0,50000
99000,0.01990000000000003,48,5.4,49.13958984130233,49.13958984130233,0.0,5.0,20.995306330225706,20.995306330225706,0.0,50000
100000,0.010000000000000009,48,5.4,49.13958984130233,49.13958984130233,0.0,11.0,40.92519960546748,40.92519960546748,0.0,50000
101000,0.010000000000000009,49,6.0,49.024567813955414,49.024567813955414,0.0,7.0,16.82254082990412,16.82254082990412,0.0,50000
102000,0.010000000000000009,49,6.0,49.024567813955414,49.024567813955414,0.0,17.0,36.047186912514874,36.047186912514874,0.0,50000
103000,0.010000000000000009,50,6.7,48.42795001561872,48.42795001561872,0.0,6.0,17.40548041136041,17.40548041136041,0.0,50000
104000,0.010000000000000009,50,6.7,48.42795001561872,48.42795001561872,0.0,13.0,39.0469137652472,39.0469137652472,0.0,50000
105000,0.010000000000000009,51,7.2,48.07200299269904,48.07200299269904,0.0,5.0,15.343280249745892,15.343280249745892,0.0,50000
106000,0.010000000000000009,51,7.2,48.07200299269904,48.07200299269904,0.0,15.0,34.30130713408977,34.30130713408977,0.0,50000
107000,0.010000000000000009,52,7.85,47.648865346857626,47.648865346857626,0.0,5.0,16.698700637261318,16.698700637261318,0.0,50000
108000,0.010000000000000009,52,7.85,47.648865346857626,47.648865346857626,0.0,13.0,36.30525456384253,36.30525456384253,0.0,50000
109000,0.010000000000000009,53,8.5,47.334736107414855,47.334736107414855,0.0,6.0,15.130613249803964,15.130613249803964,0.0,50000
110000,0.010000000000000009,53,8.5,47.334736107414855,47.334736107414855,0.0,14.0,35.60612023255812,35.60612023255812,0.0,50000
111000,0.010000000000000009,54,9.15,46.83762229003693,46.83762229003693,0.0,6.0,11.256885078718181,11.256885078718181,0.0,50000
112000,0.010000000000000009,54,9.15,46.83762229003693,46.83762229003693,0.0,16.0,30.31949645062473,30.31949645062473,0.0,50000
113000,0.010000000000000009,55,9.85,46.31994801195388,46.31994801195388,0.0,4.0,17.054921782579616,17.054921782579616,0.0,50000
114000,0.010000000000000009,55,9.85,46.31994801195388,46.31994801195388,0.0,11.0,39.25414292969971,39.25414292969971,0.0,50000
115000,0.010000000000000009,56,10.4,46.561116914198806,46.561116914198806,0.0,5.0,10.937531920649416,10.937531920649416,0.0,50000
116000,0.010000000000000009,56,10.4,46.561116914198806,46.561116914198806,0.0,15.0,28.77741683298068,28.77741683298068,0.0,50000
117000,0.010000000000000009,57,11.1,46.0864041521436,46.0864041521436,0.0,3.0,10.962370012129275,10.962370012129275,0.0,50000
118000,0.010000000000000009,57,11.1,46.0864041521436,46.0864041521436,0.0,15.0,29.537953861339535,29.537953861339535,0.0,50000
119000,0.010000000000000009,58,12.1,45.92226816226857,45.92226816226857,0.0,3.0,9.980883901293756,9.980883901293756,0.0,50000
120000,0.010000000000000009,58,12.1,45.92226816226857,45.92226816226857,0.0,13.0,28.561477168062257,28.561477168062257,0.0,50000
121000,0.010000000000000009,59,12.9,45.18262615700908,45.18262615700908,0.0,4.0,6.954671386624543,6.954671386624543,0.0,50000
122000,0.010000000000000009,59,12.9,45.18262615700908,45.18262615700908,0.0,12.0,25.200412832502163,25.200412832502163,0.0,50000
123000,0.010000000000000009,60,13.65,44.59995131821522,44.59995131821522,0.0,2.0,5.947115218328945,5.947115218328945,0.0,50000
124000,0.010000000000000009,60,13.65,44.59995131821522,44.59995131821522,0.0,11.0,24.503928780059777,24.503928780059777,0.0,50000
125000,0.010000000000000009,61,14.35,44.07364719223398,44.07364719223398,0.0,2.0,5.336069770472105,5.336069770472105,0.0,50000
126000,0.010000000000000009,61,14.35,44.07364719223398,44.07364719223398,0.0,13.0,22.2506131827776,22.2506131827776,0.0,50000
127000,0.010000000000000009,62,14.95,43.248894539598915,43.248894539598915,0.0,1.0,7.098857864021268,7.098857864021268,0.0,50000
128000,0.010000000000000009,62,14.95,43.248894539598915,43.248894539598915,0.0,11.0,26.724777641603833,26.724777641603833,0.0,50000
129000,0.010000000000000009,63,15.3,43.00784398164562,43.00784398164562,0.0,1.0,6.837046773964492,6.837046773964492,0.0,50000
130000,0.010000000000000009,63,15.3,43.00784398164562,43.00784398164562,0.0,11.0,28.491292017470467,28.491292017470467,0.0,50000
131000,0.010000000000000009,64,15.85,43.3269553847973,43.3269553847973,0.0,1.0,3.2537473367376495,3.2537473367376495,0.0,50000
132000,0.010000000000000009,64,15.85,43.3269553847973,43.3269553847973,0.0,10.0,21.18567231646981,21.18567231646981,0.0,50000
133000,0.010000000000000009,65,16.1,42.76699707785882,42.76699707785882,0.0,1.0,2.09713452191103,2.09713452191103,0.0,50000
134000,0.010000000000000009,65,16.1,42.76699707785882,42.76699707785882,0.0,12.0,19.221640509931436,19.221640509931436,0.0,50000
135000,0.010000000000000009,66,16.75,41.91991350235078,41.91991350235078,0.0,1.0,1.8393720877819317,1.8393720877819317,0.0,50000
136000,0.010000000000000009,66,16.75,41.91991350235078,41.91991350235078,0.0,11.0,21.226532048939315,21.226532048939315,0.0,50000
137000,0.010000000000000009,67,17.2,41.305753231360924,41.305753231360924,0.0,0.0,0.48109289781063497,0.48109289781063497,0.0,50000
138000,0.010000000000000009,67,17.2,41.305753231360924,41.305753231360924,0.0,10.0,18.17403859399362,18.17403859399362,0.0,50000
139000,0.010000000000000009,67,17.2,41.305753231360924,41.305753231360924,0.0,20.0,35.07706454504169,35.07706454504169,0.0,50000
140000,0.010000000000000009,68,17.8,40.799095806581626,40.799095806581626,0.0,9.0,19.982949292407934,19.982949292407934,0.0,50000
141000,0.010000000000000009,68,17.8,40.799095806581626,40.799095806581626,0.0,21.0,36.96496223256477,36.96496223256477,0.0,50000
142000,0.010000000000000009,69,18.25,40.433472038753024,40.433472038753024,0.0,7.0,21.79789836392257,21.79789836392257,0.0,50000
143000,0.010000000000000009,69,18.25,40.433472038753024,40.433472038753024,0.0,19.0,41.20106394486859,41.20106394486859,0.0,50000
144000,0.010000000000000009,70,18.35,40.53829513812697,40.53829513812697,0.0,8.0,17.022949699477333,17.022949699477333,0.0,50000
145000,0.010000000000000009,70,18.35,40.53829513812697,40.53829513812697,0.0,18.0,33.29094730323139,33.29094730323139,0.0,50000
146000,0.010000000000000009,71,18.55,40.10956268419347,40.10956268419347,0.0,9.0,16.736811748646268,16.736811748646268,0.0,50000
147000,0.010000000000000009,71,18.55,40.10956268419347,40.10956268419347,0.0,17.0,33.12556626163632,33.12556626163632,0.0,50000
148000,0.010000000000000009,72,18.65,39.896647513171466,39.896647513171466,0.0,6.0,18.061160706665785,18.061160706665785,0.0,50000
149000,0.010000000000000009,72,18.65,39.896647513171466,39.896647513171466,0.0,17.0,37.24429705271549,37.24429705271549,0.0,50000
150000,0.010000000000000009,73,18.75,39.840291287285844,39.840291287285844,0.0,8.0,14.707752172648139,14.707752172648139,0.0,50000
151000,0.010000000000000009,73,18.75,39.840291287285844,39.840291287285844,0.0,19.0,33.13737369411552,33.13737369411552,0.0,50000
152000,0.010000000000000009,74,19.05,39.52554682109644,39.52554682109644,0.0,6.0,15.33726234615791,15.33726234615791,0.0,50000
153000,0.010000000000000009,74,19.05,39.52554682109644,39.52554682109644,0.0,18.0,31.536346989183645,31.536346989183645,0.0,50000
154000,0.010000000000000009,75,19.2,39.376625862532094,39.376625862532094,0.0,6.0,13.911699138780802,13.911699138780802,0.0,50000
155000,0.010000000000000009,75,19.2,39.376625862532094,39.376625862532094,0.0,17.0,31.335259126523635,31.335259126523635,0.0,50000
156000,0.010000000000000009,76,19.5,38.825455285025704,38.825455285025704,0.0,8.0,12.583266956903168,12.583266956903168,0.0,50000
157000,0.010000000000000009,76,19.5,38.825455285025704,38.825455285025704,0.0,19.0,28.423963941179572,28.423963941179572,0.0,50000
158000,0.010000000000000009,77,19.75,38.66920630718527,38.66920630718527,0.0,7.0,14.121639819283581,14.121639819283581,0.0,50000
159000,0.010000000000000009,77,19.75,38.66920630718527,38.66920630718527,0.0,16.0,32.570296633760755,32.570296633760755,0.0,50000
160000,0.010000000000000009,78,19.8,38.68687295233126,38.68687295233126,0.0,4.0,10.120934897158572,10.120934897158572,0.0,50000
161000,0.010000000000000009,78,19.8,38.68687295233126,38.68687295233126,0.0,13.0,28.191591475675146,28.191591475675146,0.0,50000
162000,0.010000000000000009,79,19.7,38.564077833626115,38.564077833626115,0.0,6.0,10.638985903528058,10.638985903528058,0.0,50000
163000,0.010000000000000009,79,19.7,38.564077833626115,38.564077833626115,0.0,16.0,27.610889322314033,27.610889322314033,0.0,50000
164000,0.010000000000000009,80,19.9,38.46807159220532,38.46807159220532,0.0,5.0,9.030757270009978,9.030757270009978,0.0,50000
165000,0.010000000000000009,80,19.9,38.46807159220532,38.46807159220532,0.0,15.0,27.660473092885983,27.660473092885983,0.0,50000
166000,0.010000000000000009,81,20.1,38.524046519627994,38.524046519627994,0.0,4.0,8.486576749226671,8.486576749226671,0.0,50000
167000,0.010000000000000009,81,20.1,38.524046519627994,38.524046519627994,0.0,12.0,24.709845201091728,24.709845201091728,0.0,50000
168000,0.010000000000000009,82,19.9,38.54962046790304,38.54962046790304,0.0,4.0,6.731907157566913,6.731907157566913,0.0,50000
169000,0.010000000000000009,82,19.9,38.54962046790304,38.54962046790304,0.0,12.0,25.478063238081287,25.478063238081287,0.0,50000
170000,0.010000000000000009,83,19.95,38.28463652100844,38.28463652100844,0.0,3.0,8.480608769601083,8.480608769601083,0.0,50000
171000,0.010000000000000009,83,19.95,38.28463652100844,38.28463652100844,0.0,13.0,26.653439465348114,26.653439465348114,0.0,50000
172000,0.010000000000000009,84,19.9,38.01053360462759,38.01053360462759,0.0,3.0,7.243081097307351,7.243081097307351,0.0,50000
173000,0.010000000000000009,84,19.9,38.01053360462759,38.01053360462759,0.0,12.0,26.139826445519066,26.139826445519066,0.0,50000
174000,0.010000000000000009,85,19.95,38.10384572215164,38.10384572215164,0.0,2.0,7.795735782974425,7.795735782974425,0.0,50000
175000,0.010000000000000009,85,19.95,38.10384572215164,38.10384572215164,0.0,12.0,26.647464412413786,26.647464412413786,0.0,50000
176000,0.010000000000000009,86,20.0,38.41870832005928,38.41870832005928,0.0,2.0,4.33151652593778,4.33151652593778,0.0,50000
177000,0.010000000000000009,86,20.0,38.41870832005928,38.41870832005928,0.0,11.0,21.203820910646723,21.203820910646723,0.0,50000
178000,0.010000000000000009,87,20.15,38.15585433733502,38.15585433733502,0.0,1.0,3.6278950285848626,3.6278950285848626,0.0,50000
179000,0.010000000000000009,87,20.15,38.15585433733502,38.15585433733502,0.0,11.0,22.720313862564513,22.720313862564513,0.0,50000
180000,0.010000000000000009,88,20.2,38.26735998782403,38.26735998782403,0.0,0.0,2.6006888458994446,2.6006888458994446,0.0,50000
181000,0.010000000000000009,88,20.2,38.26735998782403,38.26735998782403,0.0,9.0,22.106959361148714,22.106959361148714,0.0,50000
182000,0.010000000000000009,89,20.1,38.31558826258852,38.31558826258852,0.0,0.0,1.8160778279273182,1.8160778279273182,0.0,50000
183000,0.010000000000000009,89,20.1,38.31558826258852,38.31558826258852,0.0,10.0,20.800205143983643,20.800205143983643,0.0,50000
184000,0.010000000000000009,90,20.1,38.04006388314069,38.04006388314069,0.0,0.0,0.40818269314439853,0.40818269314439853,0.0,50000
185000,0.010000000000000009,90,20.1,38.04006388314069,38.04006388314069,0.0,11.0,22.57781360066141,22.57781360066141,0.0,50000
186000,0.010000000000000009,90,20.1,38.04006388314069,38.04006388314069,0.0,21.0,40.18193705982574,40.18193705982574,0.0,50000
187000,0.010000000000000009,91,20.2,38.27020635848099,38.27020635848099,0.0,10.0,19.17456405265653,19.17456405265653,0.0,50000
188000,0.010000000000000009,91,20.2,38.27020635848099,38.27020635848099,0.0,23.0,35.53154653970361,35.53154653970361,0.0,50000
189000,0.010000000000000009,92,20.4,38.284418619942535,38.284418619942535,0.0,9.0,17.58400810055223,17.58400810055223,0.0,50000
190000,0.010000000000000009,92,20.4,38.284418619942535,38.284418619942535,0.0,23.0,31.523740581197107,31.523740581197107,0.0,50000
191000,0.010000000000000009,93,20.7,37.84532285505696,37.84532285505696,0.0,9.0,12.87984055637669,12.87984055637669,0.0,50000
192000,0.010000000000000009,93,20.7,37.84532285505696,37.84532285505696,0.0,21.0,27.72957859903422,27.72957859903422,0.0,50000
193000,0.010000000000000009,94,20.7,37.506129051020835,37.506129051020835,0.0,7.0,14.956779860143246,14.956779860143246,0.0,50000
194000,0.010000000000000009,94,20.7,37.506129051020835,37.506129051020835,0.0,16.0,31.014510086984412,31.014510086984412,0.0,50000
195000,0.010000000000000009,95,20.5,37.382245406201754,37.382245406201754,0.0,9.0,15.259960631769669,15.259960631769669,0.0,50000
196000,0.010000000000000009,95,20.5,37.382245406201754,37.382245406201754,0.0,20.0,31.174285330806217,31.174285330806217,0.0,50000
197000,0.010000000000000009,96,20.55,37.2483962077714,37.2483962077714,0.0,7.0,13.628172818804039,13.628172818804039,0.0,50000
198000,0.010000000000000009,96,20.55,37.2483962077714,37.2483962077714,0.0,17.0,28.76679111143091,28.76679111143091,0.0,50000
199000,0.010000000000000009,97,20.45,37.14959197703157,37.14959197703157,0.0,7.0,12.86546410401447,12.86546410401447,0.0,50000
200000,0.010000000000000009,97,20.45,37.14959197703157,37.14959197703157,0.0,19.0,27.99486764602343,27.99486764602343,0.0,50000
201000,0.010000000000000009,98,20.45,36.75619730937367,36.75619730937367,0.0,8.0,11.799770256100274,11.799770256100274,0.0,50000
202000,0.010000000000000009,98,20.45,36.75619730937367,36.75619730937367,0.0,19.0,27.565206803976473,27.565206803976473,0.0,50000
203000,0.010000000000000009,99,20.7,36.538340109829974,36.538340109829974,0.0,7.0,11.134297416878699,11.134297416878699,0.0,50000
204000,0.010000000000000009,99,20.7,36.538340109829974,36.538340109829974,0.0,18.0,26.478495650681396,26.478495650681396,0.0,50000
205000,0.010000000000000009,100,20.7,36.36075586730469,36.36075586730469,0.0,6.0,11.352158307463512,11.352158307463512,0.0,50000
206000,0.010000000000000009,100,20.7,36.36075586730469,36.36075586730469,0.0,16.0,26.40723414617701,26.40723414617701,0.0,50000
207000,0.010000000000000009,101,20.7,36.12879460877044,36.12879460877044,0.0,6.0,8.667054827555715,8.667054827555715,0.0,50000
208000,0.010000000000000009,101,20.7,36.12879460877044,36.12879460877044,0.0,17.0,23.67752887472475,23.67752887472475,0.0,50000
209000,0.010000000000000009,102,20.95,35.9157374522223,35.9157374522223,0.0,6.0,7.511336535911778,7.511336535911778,0.0,50000
210000,0.010000000000000009,102,20.95,35.9157374522223,35.9157374522223,0.0,16.0,22.50754362015025,22.50754362015025,0.0,50000
211000,0.010000000000000009,103,21.1,35.65166515750609,35.65166515750609,0.0,4.0,11.45529838270811,11.45529838270811,0.0,50000
212000,0.010000000000000009,103,21.1,35.65166515750609,35.65166515750609,0.0,14.0,29.15086976378328,29.15086976378328,0.0,50000
213000,0.010000000000000009,104,21.15,35.64829155290172,35.64829155290172,0.0,4.0,8.698505465662114,8.698505465662114,0.0,50000
214000,0.010000000000000009,104,21.15,35.64829155290172,35.64829155290172,0.0,12.0,26.293081730092464,26.293081730092464,0.0,50000
