step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,avg_vae_loss_20ep,avg_vae_recon_20ep,avg_vae_kl_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,current_ep_vae_loss,current_ep_vae_recon,current_ep_vae_kl,replay_size
11000,0.8911,5,0.0,0.24929734835309364,0.24929734835309364,0.00056556606432423,0.0005552813760004938,0.010284691862761975,0.0,0.07061710193138762,0.07061710193138762,0.00045457310625351965,0.00044761344906874,0.006959647871553898,11000
12000,0.8812,5,0.0,0.24929734835309364,0.24929734835309364,0.00056556606432423,0.0005552813760004938,0.010284691862761975,0.0,0.1534096954370674,0.1534096954370674,0.0004252827202435583,0.0004180277755949646,0.007254932541400194,12000
13000,0.8713,6,0.0,0.2374195655078171,0.2374195655078171,0.000554936743962268,0.0005452500481624156,0.009686697584887346,0.0,0.06730829003505388,0.06730829003505388,0.0005037874216213822,0.0004971299204044044,0.00665751937776804,13000
14000,0.8613999999999999,6,0.0,0.2374195655078171,0.2374195655078171,0.000554936743962268,0.0005452500481624156,0.009686697584887346,0.0,0.1505763481511313,0.1505763481511313,0.0004425480146892369,0.00043577924952842295,0.006768763996660709,14000
15000,0.8515,7,0.0,0.22822270916492743,0.22822270916492743,0.0005523362945366118,0.0005431157686481518,0.009220525289752654,0.0,0.05981817678921855,0.05981817678921855,0.0004870562406722456,0.00048045997391454875,0.006596277002245188,15000
16000,0.8416,7,0.0,0.22822270916492743,0.22822270916492743,0.0005523362945366118,0.0005431157686481518,0.009220525289752654,0.0,0.14075785479381445,0.14075785479381445,0.0005101708229631186,0.0005034971400164068,0.006673681084066629,16000
17000,0.8317,8,0.0,0.22100940844460013,0.22100940844460013,0.0005519647384062409,0.0005430916280602105,0.008873111160937697,0.0,0.05037549876881765,0.05037549876881765,0.00047140815877355635,0.00046484250924549997,0.006565647665411234,17000
18000,0.8218,8,0.0,0.22100940844460013,0.22100940844460013,0.0005519647384062409,0.0005430916280602105,0.008873111160937697,0.0,0.12357778333923303,0.12357778333923303,0.0004234878288116306,0.0004169965977780521,0.006491229869425297,18000
19000,0.8119000000000001,9,0.0,0.21345666946587727,0.21345666946587727,0.0005460222665634421,0.0005374333316770693,0.008588932351105742,0.0,0.04475401708597242,0.04475401708597242,0.0005077041569165885,0.0005012897308915854,0.006414421834051609,19000
20000,0.802,9,0.0,0.21345666946587727,0.21345666946587727,0.0005460222665634421,0.0005374333316770693,0.008588932351105742,0.0,0.1215092902625252,0.1215092902625252,0.00047315459232777357,0.0004665569285862148,0.006597662810236216,20000
21000,0.7921,10,0.0,0.2073678151098754,0.2073678151098754,0.0005450295051559806,0.0005366962286643684,0.008333276258781552,0.0,0.04016411393119765,0.04016411393119765,0.00046422594459727407,0.00045797834172844887,0.006247600074857473,21000
22000,0.7822,10,0.0,0.2073678151098754,0.2073678151098754,0.0005450295051559806,0.0005366962286643684,0.008333276258781552,0.0,0.11412379914298655,0.11412379914298655,0.0004624670837074518,0.00045675705769099295,0.005710029974579811,22000
23000,0.7723,11,0.0,0.20194738850124708,0.20194738850124708,0.0005410373401404781,0.0005329074496826665,0.00812988867983222,0.0,0.04049990661484115,0.04049990661484115,0.0004979994846507907,0.000492019229568541,0.005980244837701321,23000
