step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,replay_size
1000,0.9901,0,0.0,0.0,0.0,0.0,157.81744844350197,157.81744844350197,1000
2000,0.9802,0,0.0,0.0,0.0,0.0,246.73311875804626,246.73311875804626,2000
3000,0.9703,1,0.0,250.51089350961263,250.51089350961263,0.0,94.99937658992613,94.99937658992613,3000
4000,0.9604,1,0.0,250.51089350961263,250.51089350961263,0.0,164.89442991138552,164.89442991138552,4000
5000,0.9505,2,0.0,210.48572790245765,210.48572790245765,0.0,69.63203408241733,69.63203408241733,5000
6000,0.9406,2,0.0,210.48572790245765,210.48572790245765,0.0,127.16814196457868,127.16814196457868,6000
7000,0.9307,3,0.0,185.0010261445442,185.0010261445442,0.0,65.96378449685356,65.96378449685356,7000
8000,0.9208,3,0.0,185.0010261445442,185.0010261445442,0.0,118.28767616528532,118.28767616528532,8000
9000,0.9109,4,0.0,170.41292055525676,170.41292055525676,0.0,38.27295985740588,38.27295985740588,9000
10000,0.901,4,0.0,170.41292055525676,170.41292055525676,0.0,82.28819889138539,82.28819889138539,10000
11000,0.8911,5,0.2,155.5258542106413,155.5258542106413,0.0,38.19508247415527,38.19508247415527,11000
12000,0.8812,5,0.2,155.5258542106413,155.5258542106413,0.0,79.69945394764451,79.69945394764451,12000
13000,0.8713,6,0.16666666666666666,144.571769587199,144.571769587199,0.0,32.174712263319485,32.174712263319485,13000
14000,0.8613999999999999,6,0.16666666666666666,144.571769587199,144.571769587199,0.0,70.5482864536655,70.5482864536655,14000
15000,0.8515,7,0.14285714285714285,135.5102146854134,135.5102146854134,0.0,30.796802359291316,30.796802359291316,15000
16000,0.8416,7,0.14285714285714285,135.5102146854134,135.5102146854134,0.0,69.61790460415698,69.61790460415698,16000
17000,0.8317,8,0.125,128.81845765866132,128.81845765866132,0.0,26.06918247278002,26.06918247278002,17000
18000,0.8218,8,0.125,128.81845765866132,128.81845765866132,0.0,61.035132167721954,61.035132167721954,18000
19000,0.8119000000000001,9,0.1111111111111111,122.73498872264867,122.73498872264867,0.0,27.684356956282066,27.684356956282066,19000
20000,0.802,9,0.1111111111111111,122.73498872264867,122.73498872264867,0.0,63.57395140161568,63.57395140161568,20000
21000,0.7921,10,0.1,118.43687861777615,118.43687861777615,0.0,20.26114251579679,20.26114251579679,21000
22000,0.7822,10,0.1,118.43687861777615,118.43687861777615,0.0,55.799468823105144,55.799468823105144,22000
23000,0.7723,11,0.09090909090909091,114.00321177357957,114.00321177357957,0.0,20.633851919859836,20.633851919859836,23000
24000,0.7624,11,0.09090909090909091,114.00321177357957,114.00321177357957,0.0,52.353468100256336,52.353468100256336,24000
25000,0.7525,12,0.08333333333333333,110.25278049858393,110.25278049858393,0.0,16.638446344896668,16.638446344896668,25000
26000,0.7425999999999999,12,0.08333333333333333,110.25278049858393,110.25278049858393,0.0,45.67506080232769,45.67506080232769,26000
27000,0.7326999999999999,13,0.07692307692307693,106.53829042412697,106.53829042412697,0.0,17.879986834484903,17.879986834484903,27000
28000,0.7228,13,0.07692307692307693,106.53829042412697,106.53829042412697,0.0,50.8094092521461,50.8094092521461,28000
29000,0.7129000000000001,14,0.07142857142857142,103.95958086173076,103.95958086173076,0.0,12.453896572073141,12.453896572073141,29000
30000,0.7030000000000001,14,0.07142857142857142,103.95958086173076,103.95958086173076,0.0,40.24045042114099,40.24045042114099,30000
31000,0.6931,15,0.06666666666666667,101.18514493975808,101.18514493975808,0.0,11.283462525735711,11.283462525735711,31000
32000,0.6832,15,0.06666666666666667,101.18514493975808,101.18514493975808,0.0,39.99893579194564,39.99893579194564,32000
33000,0.6733,16,0.0625,98.54549615781089,98.54549615781089,0.0,13.61001803656882,13.61001803656882,33000
34000,0.6634,16,0.0625,98.54549615781089,98.54549615781089,0.0,47.649205765046766,47.649205765046766,34000
35000,0.6535,17,0.058823529411764705,96.8272312419291,96.8272312419291,0.0,7.092913541877029,7.092913541877029,35000
36000,0.6436,17,0.058823529411764705,96.8272312419291,96.8272312419291,0.0,35.61412020089787,35.61412020089787,36000
37000,0.6336999999999999,18,0.05555555555555555,94.78229481602428,94.78229481602428,0.0,8.912203584521604,8.912203584521604,37000
38000,0.6238,18,0.05555555555555555,94.78229481602428,94.78229481602428,0.0,37.62598465542933,37.62598465542933,38000
39000,0.6139,19,0.05263157894736842,93.07061941216523,93.07061941216523,0.0,7.671815979165796,7.671815979165796,39000
40000,0.604,19,0.05263157894736842,93.07061941216523,93.07061941216523,0.0,36.56871468825115,36.56871468825115,40000
41000,0.5941000000000001,20,0.05,91.48139362559237,91.48139362559237,0.0,4.7826308453715844,4.7826308453715844,41000
42000,0.5842,20,0.05,91.48139362559237,91.48139362559237,1.0,35.911883250199956,35.911883250199956,42000
43000,0.5743,21,0.1,81.93584680847343,81.93584680847343,0.0,3.1599796831918687,3.1599796831918687,43000
44000,0.5644,21,0.1,81.93584680847343,81.93584680847343,0.0,31.28504541885651,31.28504541885651,44000
45000,0.5545,22,0.1,76.13917171122651,76.13917171122651,0.0,1.4718812079346564,1.4718812079346564,45000
46000,0.5446,22,0.1,76.13917171122651,76.13917171122651,0.0,29.127960669591562,29.127960669591562,46000
47000,0.5347,22,0.1,76.13917171122651,76.13917171122651,1.0,55.1873951374701,55.1873951374701,47000
48000,0.5248,23,0.15,72.21656845431413,72.21656845431413,0.0,32.09525915165336,32.09525915165336,48000
49000,0.5149,23,0.15,72.21656845431413,72.21656845431413,0.0,57.73983271873941,57.73983271873941,49000
50000,0.505,24,0.15,68.84323630374304,68.84323630374304,0.0,27.442573978338462,27.442573978338462,50000
51000,0.4951,24,0.15,68.84323630374304,68.84323630374304,0.0,53.693803603685424,53.693803603685424,50000
52000,0.48519999999999996,25,0.1,66.85932234371462,66.85932234371462,2.0,25.16895264820386,25.16895264820386,50000
53000,0.47529999999999994,25,0.1,66.85932234371462,66.85932234371462,3.0,48.81299643553167,48.81299643553167,50000
54000,0.4653999999999999,26,0.25,65.00436913265179,65.00436913265179,1.0,20.997288011676417,20.997288011676417,50000
55000,0.4555,26,0.25,65.00436913265179,65.00436913265179,2.0,44.94471609068685,44.94471609068685,50000
56000,0.4456,27,0.35,63.406847971417676,63.406847971417676,0.0,23.617642565549797,23.617642565549797,50000
57000,0.4357000000000001,27,0.35,63.406847971417676,63.406847971417676,1.0,51.955488778450295,51.955488778450295,50000
58000,0.42580000000000007,28,0.4,62.20961674167046,62.20961674167046,0.0,23.451915197118055,23.451915197118055,50000
59000,0.41590000000000005,28,0.4,62.20961674167046,62.20961674167046,1.0,47.89051468245489,47.89051468245489,50000
60000,0.406,29,0.45,61.22282180788299,61.22282180788299,0.0,18.185782409311024,18.185782409311024,50000
61000,0.3961,29,0.45,61.22282180788299,61.22282180788299,1.0,43.63919853891835,43.63919853891835,50000
62000,0.3862,30,0.5,59.82133375122102,59.82133375122102,1.0,18.568230481279194,18.568230481279194,50000
63000,0.37629999999999997,30,0.5,59.82133375122102,59.82133375122102,2.0,44.49871228727723,44.49871228727723,50000
64000,0.36639999999999995,31,0.65,59.080217176146675,59.080217176146675,1.0,18.621957439131485,18.621957439131485,50000
65000,0.35650000000000004,31,0.65,59.080217176146675,59.080217176146675,1.0,44.33181617307748,44.33181617307748,50000
66000,0.3466,32,0.7,58.32110987846902,58.32110987846902,0.0,19.416941021362526,19.416941021362526,50000
67000,0.3367,32,0.7,58.32110987846902,58.32110987846902,3.0,43.493548640731596,43.493548640731596,50000
68000,0.3268,33,0.9,57.96860781274663,57.96860781274663,0.0,16.352005967102343,16.352005967102343,50000
69000,0.31690000000000007,33,0.9,57.96860781274663,57.96860781274663,1.0,40.872535425958,40.872535425958,50000
70000,0.30700000000000005,34,1.0,57.11371978946185,57.11371978946185,1.0,13.063270363934098,13.063270363934098,50000
71000,0.29710000000000003,34,1.0,57.11371978946185,57.11371978946185,2.0,38.19074922640807,38.19074922640807,50000
72000,0.2872,35,1.2,56.58645454185063,56.58645454185063,1.0,13.974358793407344,13.974358793407344,50000
73000,0.2773,35,1.2,56.58645454185063,56.58645454185063,4.0,39.14772698802629,39.14772698802629,50000
74000,0.26739999999999997,36,1.5,56.31209300240547,56.31209300240547,1.0,10.2756150293028,10.2756150293028,50000
75000,0.25750000000000006,36,1.5,56.31209300240547,56.31209300240547,3.0,33.05865757587209,33.05865757587209,50000
76000,0.24760000000000004,37,1.7,55.29747489282478,55.29747489282478,0.0,11.022438286722032,11.022438286722032,50000
77000,0.23770000000000002,37,1.7,55.29747489282478,55.29747489282478,2.0,34.90383085694609,34.90383085694609,50000
78000,0.2278,38,1.9,54.91560872584904,54.91560872584904,0.0,6.539009469927415,6.539009469927415,50000
79000,0.21789999999999998,38,1.9,54.91560872584904,54.91560872584904,2.0,28.774679624825293,28.774679624825293,50000
80000,0.20799999999999996,39,2.15,54.06546873836392,54.06546873836392,1.0,8.886236599150507,8.886236599150507,50000
81000,0.19809999999999994,39,2.15,54.06546873836392,54.06546873836392,4.0,32.746829442853226,32.746829442853226,50000
82000,0.18820000000000003,40,2.55,53.50685593811359,53.50685593811359,0.0,7.094602405675619,7.094602405675619,50000
83000,0.17830000000000001,40,2.55,53.50685593811359,53.50685593811359,3.0,30.239012054515346,30.239012054515346,50000
84000,0.1684,41,2.8,52.893409554169374,52.893409554169374,1.0,6.868462500136744,6.868462500136744,50000
85000,0.15849999999999997,41,2.8,52.893409554169374,52.893409554169374,5.0,29.25326907921502,29.25326907921502,50000
86000,0.14860000000000007,42,3.25,52.595079550036246,52.595079550036246,0.0,2.878311069941261,2.878311069941261,50000
87000,0.13870000000000005,42,3.25,52.595079550036246,52.595079550036246,5.0,24.54063991116896,24.54063991116896,50000
88000,0.12880000000000003,43,3.6,52.03489542103806,52.03489542103806,1.0,1.954511852153648,1.954511852153648,50000
89000,0.1189,43,3.6,52.03489542103806,52.03489542103806,3.0,22.178038291984763,22.178038291984763,50000
90000,0.10899999999999999,44,4.1,51.22437276134167,51.22437276134167,0.0,2.193221434084651,2.193221434084651,50000
91000,0.09909999999999997,44,4.1,51.22437276134167,51.22437276134167,6.0,28.887879965889628,28.887879965889628,50000
92000,0.08919999999999995,45,4.6,51.02108034294607,51.02108034294607,0.0,0.15973719341754258,0.15973719341754258,50000
93000,0.07929999999999993,45,4.6,51.02108034294607,51.02108034294607,4.0,24.63896675038459,24.63896675038459,50000
94000,0.06940000000000002,45,4.6,51.02108034294607,51.02108034294607,7.0,46.604839410765884,46.604839410765884,50000
95000,0.0595,46,4.8,50.753984436502826,50.753984436502826,2.0,24.887394864052013,24.887394864052013,50000
96000,0.04960000000000009,46,4.8,50.753984436502826,50.753984436502826,7.0,44.99676046109049,44.99676046109049,50000
97000,0.03970000000000007,47,5.05,50.638731468360675,50.638731468360675,3.0,21.09063100561456,21.09063100561456,50000
98000,0.02980000000000005,47,5.05,50.638731468360675,50.638731468360675,5.0,42.123665557107,42.123665557107,50000
99000,0.01990000000000003,48,5.35,49.976549162584206,49.976549162584206,2.0,17.646604673534515,17.646604673534515,50000
100000,0.010000000000000009,48,5.35,49.976549162584206,49.976549162584206,7.0,37.31897835111985,37.31897835111985,50000
101000,0.010000000000000009,49,5.75,49.29441086420236,49.29441086420236,4.0,18.456381675896395,18.456381675896395,50000
102000,0.010000000000000009,49,5.75,49.29441086420236,49.29441086420236,7.0,38.93459463342377,38.93459463342377,50000
103000,0.010000000000000009,50,6.05,48.89743908331185,48.89743908331185,3.0,17.52038802870222,17.52038802870222,50000
104000,0.010000000000000009,50,6.05,48.89743908331185,48.89743908331185,7.0,37.38670045086026,37.38670045086026,50000
105000,0.010000000000000009,51,6.35,48.27144410567399,48.27144410567399,3.0,14.724132474081244,14.724132474081244,50000
106000,0.010000000000000009,51,6.35,48.27144410567399,48.27144410567399,9.0,33.86181781473367,33.86181781473367,50000
107000,0.010000000000000009,52,6.85,47.555307820455084,47.555307820455084,3.0,14.072850649999948,14.072850649999948,50000
108000,0.010000000000000009,52,6.85,47.555307820455084,47.555307820455084,11.0,32.71550940304108,32.71550940304108,50000
109000,0.010000000000000009,53,7.35,46.77765553604703,46.77765553604703,4.0,14.659104225222736,14.659104225222736,50000
110000,0.010000000000000009,53,7.35,46.77765553604703,46.77765553604703,11.0,35.07268703322801,35.07268703322801,50000
111000,0.010000000000000009,54,7.95,46.28288295046774,46.28288295046774,4.0,13.982983047919763,13.982983047919763,50000
112000,0.010000000000000009,54,7.95,46.28288295046774,46.28288295046774,12.0,32.608505366977,32.608505366977,50000
113000,0.010000000000000009,55,8.55,45.75071497283145,45.75071497283145,4.0,9.894630468404822,9.894630468404822,50000
114000,0.010000000000000009,55,8.55,45.75071497283145,45.75071497283145,11.0,28.226836149452527,28.226836149452527,50000
115000,0.010000000000000009,56,9.05,44.939525106497186,44.939525106497186,2.0,12.43247946038304,12.43247946038304,50000
116000,0.010000000000000009,56,9.05,44.939525106497186,44.939525106497186,12.0,32.58023671968848,32.58023671968848,50000
117000,0.010000000000000009,57,9.65,44.65609378127358,44.65609378127358,4.0,10.062122967573895,10.062122967573895,50000
118000,0.010000000000000009,57,9.65,44.65609378127358,44.65609378127358,12.0,29.35876940706406,29.35876940706406,50000
119000,0.010000000000000009,58,10.35,44.089692730892416,44.089692730892416,4.0,8.619422892301804,8.619422892301804,50000
120000,0.010000000000000009,58,10.35,44.089692730892416,44.089692730892416,14.0,28.37283118441359,28.37283118441359,50000
121000,0.010000000000000009,59,11.0,43.79022936748506,43.79022936748506,4.0,7.142598377482813,7.142598377482813,50000
122000,0.010000000000000009,59,11.0,43.79022936748506,43.79022936748506,11.0,27.231487552941672,27.231487552941672,50000
123000,0.010000000000000009,60,11.45,43.3189989229873,43.3189989229873,2.0,9.55725101006989,9.55725101006989,50000
124000,0.010000000000000009,60,11.45,43.3189989229873,43.3189989229873,11.0,30.90997679825416,30.90997679825416,50000
125000,0.010000000000000009,61,12.05,43.26458053566223,43.26458053566223,3.0,5.437998309618559,5.437998309618559,50000
126000,0.010000000000000009,61,12.05,43.26458053566223,43.26458053566223,15.0,23.647376086510388,23.647376086510388,50000
127000,0.010000000000000009,62,12.7,42.7911843908067,42.7911843908067,2.0,6.026721742929815,6.026721742929815,50000
128000,0.010000000000000009,62,12.7,42.7911843908067,42.7911843908067,13.0,24.491637227434804,24.491637227434804,50000
129000,0.010000000000000009,63,13.3,42.5558662019685,42.5558662019685,2.0,6.185796330100952,6.185796330100952,50000
130000,0.010000000000000009,63,13.3,42.5558662019685,42.5558662019685,11.0,27.676294012441595,27.676294012441595,50000
