step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,replay_size
1000,0.9901,0,0.0,0.0,0.0,0.0,156.33760902428222,156.33760902428222,1000
2000,0.9802,0,0.0,0.0,0.0,0.0,245.3611337108478,245.3611337108478,2000
3000,0.9703,1,0.0,248.743573557606,248.743573557606,0.0,70.02108262709862,70.02108262709862,3000
4000,0.9604,1,0.0,248.743573557606,248.743573557606,0.0,131.87397359429724,131.87397359429724,4000
5000,0.9505,2,0.0,192.84883701142246,192.84883701142246,0.0,83.03736013724735,83.03736013724735,5000
6000,0.9406,2,0.0,192.84883701142246,192.84883701142246,0.0,143.8228328074988,143.8228328074988,6000
7000,0.9307,3,0.0,179.2187244153907,179.2187244153907,0.0,44.247386589142785,44.247386589142785,7000
8000,0.9208,3,0.0,179.2187244153907,179.2187244153907,0.0,89.3709167106958,89.3709167106958,8000
9000,0.9109,4,0.0,158.77295611504113,158.77295611504113,0.0,58.64672497510864,58.64672497510864,9000
10000,0.901,4,0.0,158.77295611504113,158.77295611504113,0.0,111.08173527553552,111.08173527553552,10000
11000,0.8911,5,0.0,151.46046503880848,151.46046503880848,0.0,33.642340999538064,33.642340999538064,11000
12000,0.8812,5,0.0,151.46046503880848,151.46046503880848,0.0,72.50307947122263,72.50307947122263,12000
13000,0.8713,6,0.0,140.0994080965204,140.0994080965204,0.0,25.96710764240614,25.96710764240614,13000
14000,0.8613999999999999,6,0.0,140.0994080965204,140.0994080965204,0.0,62.120884584216135,62.120884584216135,14000
15000,0.8515,7,0.0,130.70211954602354,130.70211954602354,0.0,32.34104307388559,32.34104307388559,15000
16000,0.8416,7,0.0,130.70211954602354,130.70211954602354,0.0,70.95157498292575,70.95157498292575,16000
17000,0.8317,8,0.0,124.89369760193924,124.89369760193924,0.0,23.670763831009623,23.670763831009623,17000
18000,0.8218,8,0.0,124.89369760193924,124.89369760193924,0.0,55.1120226618745,55.1120226618745,18000
19000,0.8119000000000001,9,0.0,118.53971397377349,118.53971397377349,0.0,24.065404036516956,24.065404036516956,19000
20000,0.802,9,0.0,118.53971397377349,118.53971397377349,0.0,58.615540219112034,58.615540219112034,20000
21000,0.7921,10,0.0,114.17652119955585,114.17652119955585,0.0,19.187696046532494,19.187696046532494,21000
22000,0.7822,10,0.0,114.17652119955585,114.17652119955585,0.0,48.35949555822076,48.35949555822076,22000
23000,0.7723,11,0.0,109.45599718214113,109.45599718214113,0.0,24.36939522260695,24.36939522260695,23000
