step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,avg_temporal_intr_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,current_ep_temporal_intr,replay_size
45000,0.95725,22,0.0,72.96478921776864,72.96478921776864,0.0,0.0,0.5086840562033236,0.5086840562033236,0.0,45000
46000,0.9563,22,0.0,72.96478921776864,72.96478921776864,0.0,0.0,25.723943812077295,25.723943812077295,0.0,46000
47000,0.95535,22,0.0,72.96478921776864,72.96478921776864,0.0,0.0,48.15412571165961,48.15412571165961,0.0,47000
48000,0.9544,23,0.0,69.71925759678695,69.71925759678695,0.0,0.0,22.413311694276192,22.413311694276192,0.0,48000
49000,0.95345,23,0.0,69.71925759678695,69.71925759678695,0.0,0.0,44.44965016620953,44.44965016620953,0.0,49000
50000,0.9525,24,0.0,66.76387927334063,66.76387927334063,0.0,0.0,19.36482354077994,19.36482354077994,0.0,50000
51000,0.95155,24,0.0,66.76387927334063,66.76387927334063,0.0,0.0,40.505944354883916,40.505944354883916,0.0,50000
52000,0.9506,25,0.0,63.31414590945521,63.31414590945521,0.0,0.0,26.500817208075695,26.500817208075695,0.0,50000
53000,0.94965,25,0.0,63.31414590945521,63.31414590945521,0.0,0.0,50.794375022713226,50.794375022713226,0.0,50000
54000,0.9487,26,0.0,61.795907169066176,61.795907169066176,0.0,0.0,18.7396487983551,18.7396487983551,0.0,50000
55000,0.94775,26,0.0,61.795907169066176,61.795907169066176,0.0,0.0,40.938134874478166,40.938134874478166,0.0,50000
56000,0.9468,27,0.0,58.8437742262773,58.8437742262773,0.0,0.0,17.218592235855933,17.218592235855933,0.0,50000
57000,0.94585,27,0.0,58.8437742262773,58.8437742262773,0.0,0.0,37.01482650594796,37.01482650594796,0.0,50000
58000,0.9449,28,0.0,57.13366573361458,57.13366573361458,0.0,0.0,15.214997173677062,15.214997173677062,0.0,50000
59000,0.94395,28,0.0,57.13366573361458,57.13366573361458,0.0,0.0,35.132390312828704,35.132390312828704,0.0,50000
60000,0.9430000000000001,29,0.0,55.59384686353525,55.59384686353525,0.0,0.0,18.480106004159193,18.480106004159193,0.0,50000
61000,0.94205,29,0.0,55.59384686353525,55.59384686353525,0.0,0.0,39.32571571880783,39.32571571880783,0.0,50000
62000,0.9411,30,0.0,54.226436178374726,54.226436178374726,0.0,0.0,15.455079352941102,15.455079352941102,0.0,50000
63000,0.94015,30,0.0,54.226436178374726,54.226436178374726,0.0,0.0,36.07349697956872,36.07349697956872,0.0,50000
64000,0.9392,31,0.0,53.19416338354091,53.19416338354091,0.0,0.0,14.32267140441686,14.32267140441686,0.0,50000
65000,0.93825,31,0.0,53.19416338354091,53.19416338354091,0.0,0.0,34.114291462015515,34.114291462015515,0.0,50000
66000,0.9373,32,0.0,52.34324977508328,52.34324977508328,0.0,0.0,13.801837031937113,13.801837031937113,0.0,50000
67000,0.93635,32,0.0,52.34324977508328,52.34324977508328,0.0,0.0,35.07464717246505,35.07464717246505,0.0,50000
68000,0.9354,33,0.0,51.1456902697609,51.1456902697609,0.0,0.0,14.684557188464607,14.684557188464607,0.0,50000
69000,0.93445,33,0.0,51.1456902697609,51.1456902697609,0.0,0.0,37.91261694318575,37.91261694318575,0.0,50000
70000,0.9335,34,0.0,50.65839888865634,50.65839888865634,0.0,0.0,11.97665648327884,11.97665648327884,0.0,50000
71000,0.93255,34,0.0,50.65839888865634,50.65839888865634,0.0,0.0,33.73221046655531,33.73221046655531,0.0,50000
72000,0.9316,35,0.0,49.53817282093201,49.53817282093201,0.0,0.0,8.347920309654151,8.347920309654151,0.0,50000
73000,0.93065,35,0.0,49.53817282093201,49.53817282093201,0.0,0.0,27.349058517106684,27.349058517106684,0.0,50000
74000,0.9297,36,0.0,48.491962231976586,48.491962231976586,0.0,0.0,10.066574412284526,10.066574412284526,0.0,50000
75000,0.92875,36,0.0,48.491962231976586,48.491962231976586,0.0,0.0,30.028049494901996,30.028049494901996,0.0,50000
76000,0.9278,37,0.0,47.45799221237509,47.45799221237509,0.0,0.0,7.659027495615915,7.659027495615915,0.0,50000
77000,0.92685,37,0.0,47.45799221237509,47.45799221237509,0.0,0.0,26.759027164343948,26.759027164343948,0.0,50000
78000,0.9259,38,0.0,46.77041048097637,46.77041048097637,0.0,0.0,8.51844340269503,8.51844340269503,0.0,50000
79000,0.92495,38,0.0,46.77041048097637,46.77041048097637,0.0,0.0,31.86607808458017,31.86607808458017,0.0,50000
80000,0.924,39,0.0,46.4734428560939,46.4734428560939,0.0,0.0,7.959747912217695,7.959747912217695,0.0,50000
81000,0.92305,39,0.0,46.4734428560939,46.4734428560939,0.0,0.0,28.06438427524474,28.06438427524474,0.0,50000
82000,0.9221,40,0.0,45.67789946747544,45.67789946747544,0.0,0.0,5.24898341652402,5.24898341652402,0.0,50000
83000,0.92115,40,0.0,45.67789946747544,45.67789946747544,0.0,0.0,24.076171661934417,24.076171661934417,0.0,50000
84000,0.9202,41,0.0,44.88007078632067,44.88007078632067,0.0,0.0,4.934888985489321,4.934888985489321,0.0,50000
85000,0.91925,41,0.0,44.88007078632067,44.88007078632067,0.0,0.0,26.561427809491,26.561427809491,0.0,50000
86000,0.9183,42,0.0,44.421603276780495,44.421603276780495,0.0,0.0,3.4585166745030045,3.4585166745030045,0.0,50000
87000,0.91735,42,0.0,44.421603276780495,44.421603276780495,0.0,0.0,22.769537833931388,22.769537833931388,0.0,50000
88000,0.9164,43,0.0,43.916564611351724,43.916564611351724,0.0,0.0,1.4863506319003572,1.4863506319003572,0.0,50000
89000,0.91545,43,0.0,43.916564611351724,43.916564611351724,0.0,0.0,18.389548239699447,18.389548239699447,0.0,50000
90000,0.9145,44,0.0,43.34161141969943,43.34161141969943,0.0,0.0,1.0821513795766076,1.0821513795766076,0.0,50000
91000,0.91355,44,0.0,43.34161141969943,43.34161141969943,0.0,0.0,22.08002850722043,22.08002850722043,0.0,50000
92000,0.9126,44,0.0,43.34161141969943,43.34161141969943,0.0,0.0,44.672881445565025,44.672881445565025,0.0,50000
93000,0.91165,45,0.0,43.41834464055248,43.41834464055248,0.0,0.0,23.92121369300112,23.92121369300112,0.0,50000
94000,0.9107000000000001,45,0.0,43.41834464055248,43.41834464055248,0.0,0.0,44.637329566820945,44.637329566820945,0.0,50000
95000,0.9097500000000001,46,0.0,42.97381056094311,42.97381056094311,0.0,0.0,20.12508737522119,20.12508737522119,0.0,50000
96000,0.9088,46,0.0,42.97381056094311,42.97381056094311,0.0,0.0,40.18668008731182,40.18668008731182,0.0,50000
97000,0.90785,47,0.0,42.82150531367539,42.82150531367539,0.0,0.0,17.16050664850456,17.16050664850456,0.0,50000
98000,0.9069,47,0.0,42.82150531367539,42.82150531367539,0.0,0.0,34.362980784796584,34.362980784796584,0.0,50000
99000,0.90595,48,0.0,42.55846303283392,42.55846303283392,0.0,0.0,18.795517608538812,18.795517608538812,0.0,50000
100000,0.905,48,0.0,42.55846303283392,42.55846303283392,0.0,0.0,36.88974954001882,36.88974954001882,0.0,50000
101000,0.90405,49,0.0,42.50074950006187,42.50074950006187,0.0,0.0,13.371954998761456,13.371954998761456,0.0,50000
102000,0.9031,49,0.0,42.50074950006187,42.50074950006187,0.0,0.0,31.879717165147664,31.879717165147664,0.0,50000
103000,0.90215,50,0.0,41.97990313502781,41.97990313502781,0.0,0.0,18.50416108390755,18.50416108390755,0.0,50000
104000,0.9012,50,0.0,41.97990313502781,41.97990313502781,0.0,0.0,35.85765228841899,35.85765228841899,0.0,50000
105000,0.90025,51,0.0,41.83494463004827,41.83494463004827,0.0,0.0,12.181840991283039,12.181840991283039,0.0,50000
106000,0.8993,51,0.0,41.83494463004827,41.83494463004827,0.0,0.0,29.56540471041645,29.56540471041645,0.0,50000
107000,0.89835,52,0.0,41.446033236641746,41.446033236641746,0.0,0.0,16.292926913562663,16.292926913562663,0.0,50000
108000,0.8974,52,0.0,41.446033236641746,41.446033236641746,0.0,0.0,34.5967176590023,34.5967176590023,0.0,50000
109000,0.89645,53,0.0,41.27569565374019,41.27569565374019,0.0,0.0,13.342038727778073,13.342038727778073,0.0,50000
110000,0.8955,53,0.0,41.27569565374019,41.27569565374019,0.0,0.0,30.38586047808496,30.38586047808496,0.0,50000
111000,0.89455,54,0.0,40.68522371640801,40.68522371640801,0.0,0.0,9.997605209344485,9.997605209344485,0.0,50000
112000,0.8936,54,0.0,40.68522371640801,40.68522371640801,0.0,0.0,26.27069692678739,26.27069692678739,0.0,50000
113000,0.8926499999999999,55,0.0,40.15329563823779,40.15329563823779,0.0,0.0,15.20464636873866,15.20464636873866,0.0,50000
114000,0.8917,55,0.0,40.15329563823779,40.15329563823779,0.0,0.0,33.19280748060364,33.19280748060364,0.0,50000
115000,0.89075,56,0.0,40.30311350675577,40.30311350675577,0.0,0.0,10.208711362135697,10.208711362135697,0.0,50000
116000,0.8898,56,0.0,40.30311350675577,40.30311350675577,0.0,0.0,26.310927331321622,26.310927331321622,0.0,50000
117000,0.88885,57,0.0,39.95994131166019,39.95994131166019,0.0,0.0,9.657687940299315,9.657687940299315,0.0,50000
118000,0.8879,57,0.0,39.95994131166019,39.95994131166019,0.0,0.0,28.770515455690084,28.770515455690084,0.0,50000
119000,0.88695,58,0.0,39.99612933229703,39.99612933229703,0.0,0.0,7.798502058219849,7.798502058219849,0.0,50000
120000,0.886,58,0.0,39.99612933229703,39.99612933229703,0.0,0.0,23.51803827252823,23.51803827252823,0.0,50000
121000,0.88505,59,0.0,39.29615339497987,39.29615339497987,0.0,0.0,5.791470094023971,5.791470094023971,0.0,50000
122000,0.8841,59,0.0,39.29615339497987,39.29615339497987,0.0,0.0,21.770243146631373,21.770243146631373,0.0,50000
123000,0.88315,60,0.0,38.767658360521764,38.767658360521764,0.0,0.0,5.416945520968924,5.416945520968924,0.0,50000
124000,0.8822,60,0.0,38.767658360521764,38.767658360521764,0.0,0.0,19.938178377225086,19.938178377225086,0.0,50000
125000,0.88125,61,0.0,38.315153735809425,38.315153735809425,0.0,0.0,4.029344810181175,4.029344810181175,0.0,50000
126000,0.8803,61,0.0,38.315153735809425,38.315153735809425,0.0,0.0,17.59401990004942,17.59401990004942,0.0,50000
127000,0.87935,62,0.0,37.494862324066254,37.494862324066254,0.0,0.0,6.4294972622247775,6.4294972622247775,0.0,50000
128000,0.8784,62,0.0,37.494862324066254,37.494862324066254,0.0,0.0,23.466103270782895,23.466103270782895,0.0,50000
129000,0.8774500000000001,63,0.0,37.533638943198795,37.533638943198795,0.0,0.0,6.373516488416668,6.373516488416668,0.0,50000
130000,0.8765000000000001,63,0.0,37.533638943198795,37.533638943198795,0.0,0.0,24.14297424348233,24.14297424348233,0.0,50000
131000,0.87555,64,0.0,37.70197338322364,37.70197338322364,0.0,0.0,2.655596317395182,2.655596317395182,0.0,50000
132000,0.8746,64,0.0,37.70197338322364,37.70197338322364,0.0,0.0,17.806896066494282,17.806896066494282,0.0,50000
133000,0.87365,65,0.0,36.966021829552176,36.966021829552176,0.0,0.0,1.8391923791602078,1.8391923791602078,0.0,50000
134000,0.8727,65,0.0,36.966021829552176,36.966021829552176,0.0,0.0,17.811659224946467,17.811659224946467,0.0,50000
135000,0.87175,66,0.0,36.234571560329044,36.234571560329044,0.0,0.0,1.828094055639249,1.828094055639249,0.0,50000
136000,0.8708,66,0.0,36.234571560329044,36.234571560329044,0.0,0.0,18.780700324976703,18.780700324976703,0.0,50000
137000,0.86985,67,0.0,35.769590792168245,35.769590792168245,0.0,0.0,0.3574309276594859,0.3574309276594859,0.0,50000
138000,0.8689,67,0.0,35.769590792168245,35.769590792168245,0.0,0.0,14.339925764606543,14.339925764606543,0.0,50000
139000,0.86795,67,0.0,35.769590792168245,35.769590792168245,0.0,0.0,28.0742954758242,28.0742954758242,0.0,50000
140000,0.867,68,0.0,35.34701112786746,35.34701112786746,0.0,0.0,18.231475652935735,18.231475652935735,0.0,50000
141000,0.86605,68,0.0,35.34701112786746,35.34701112786746,0.0,0.0,33.617809431201024,33.617809431201024,0.0,50000
142000,0.8651,69,0.0,35.052512255162014,35.052512255162014,0.0,0.0,19.945844051354445,19.945844051354445,0.0,50000
143000,0.86415,69,0.0,35.052512255162014,35.052512255162014,0.0,0.0,37.80506009181524,37.80506009181524,0.0,50000
144000,0.8632,70,0.0,35.213612941174965,35.213612941174965,0.0,0.0,16.05926043342764,16.05926043342764,0.0,50000
145000,0.86225,70,0.0,35.213612941174965,35.213612941174965,0.0,0.0,32.851682787661076,32.851682787661076,0.0,50000
146000,0.8613,71,0.0,34.90088265551255,34.90088265551255,0.0,0.0,15.302099756590952,15.302099756590952,0.0,50000
147000,0.86035,71,0.0,34.90088265551255,34.90088265551255,0.0,0.0,29.12797495842584,29.12797495842584,0.0,50000
148000,0.8594,72,0.0,34.73426702166183,34.73426702166183,0.0,0.0,17.25958763457722,17.25958763457722,0.0,50000
149000,0.85845,72,0.0,34.73426702166183,34.73426702166183,0.0,0.0,34.517014869473755,34.517014869473755,0.0,50000
150000,0.8575,73,0.0,34.620361821160444,34.620361821160444,0.0,0.0,13.407121625818263,13.407121625818263,0.0,50000
151000,0.85655,73,0.0,34.620361821160444,34.620361821160444,0.0,0.0,31.635867645508146,31.635867645508146,0.0,50000
152000,0.8556,74,0.0,34.56286803623193,34.56286803623193,0.0,0.0,14.065992071307514,14.065992071307514,0.0,50000
153000,0.85465,74,0.0,34.56286803623193,34.56286803623193,0.0,0.0,30.278123235331716,30.278123235331716,0.0,50000
154000,0.8537,75,0.0,34.58777124058976,34.58777124058976,0.0,0.0,12.255451975916655,12.255451975916655,0.0,50000
155000,0.85275,75,0.0,34.58777124058976,34.58777124058976,0.0,0.0,28.263913262976544,28.263913262976544,0.0,50000
156000,0.8518,76,0.0,34.20691179879819,34.20691179879819,0.0,0.0,14.734403840355629,14.734403840355629,0.0,50000
157000,0.85085,76,0.0,34.20691179879819,34.20691179879819,0.0,0.0,30.356352313888962,30.356352313888962,0.0,50000
158000,0.8499,77,0.0,34.225311133928685,34.225311133928685,0.0,0.0,13.64005386750822,13.64005386750822,0.0,50000
159000,0.84895,77,0.0,34.225311133928685,34.225311133928685,0.0,0.0,30.171734185254426,30.171734185254426,0.0,50000
160000,0.848,78,0.0,34.074966499213815,34.074966499213815,0.0,0.0,9.56706148658344,9.56706148658344,0.0,50000
161000,0.84705,78,0.0,34.074966499213815,34.074966499213815,0.0,0.0,25.048511199142595,25.048511199142595,0.0,50000
162000,0.8461,79,0.0,34.03651251227452,34.03651251227452,0.0,0.0,10.051168028722484,10.051168028722484,0.0,50000
163000,0.8451500000000001,79,0.0,34.03651251227452,34.03651251227452,0.0,0.0,26.195998482077858,26.195998482077858,0.0,50000
164000,0.8442000000000001,80,0.0,34.13465834527493,34.13465834527493,0.0,0.0,7.693848511635894,7.693848511635894,0.0,50000
165000,0.84325,80,0.0,34.13465834527493,34.13465834527493,0.0,0.0,23.11172057075105,23.11172057075105,0.0,50000
166000,0.8423,81,0.0,34.235271264234555,34.235271264234555,0.0,0.0,7.858687829733597,7.858687829733597,0.0,50000
167000,0.84135,81,0.0,34.235271264234555,34.235271264234555,0.0,0.0,24.087762452688583,24.087762452688583,0.0,50000
168000,0.8404,82,0.0,34.50403687028782,34.50403687028782,0.0,0.0,6.651186071500724,6.651186071500724,0.0,50000
169000,0.83945,82,0.0,34.50403687028782,34.50403687028782,0.0,0.0,21.962865950815242,21.962865950815242,0.0,50000
170000,0.8385,83,0.0,34.13514775279852,34.13514775279852,0.0,0.0,7.998539808286879,7.998539808286879,0.0,50000
171000,0.83755,83,0.0,34.13514775279852,34.13514775279852,0.0,0.0,24.061769145770878,24.061769145770878,0.0,50000
172000,0.8366,84,0.0,33.92969077866393,33.92969077866393,0.0,0.0,6.6545753244689045,6.6545753244689045,0.0,50000
173000,0.83565,84,0.0,33.92969077866393,33.92969077866393,0.0,0.0,21.998068738479372,21.998068738479372,0.0,50000
174000,0.8347,85,0.0,34.120867767819384,34.120867767819384,0.0,0.0,7.148493135669461,7.148493135669461,0.0,50000
175000,0.83375,85,0.0,34.120867767819384,34.120867767819384,0.0,0.0,24.90488004557637,24.90488004557637,0.0,50000
176000,0.8328,86,0.0,34.43302377821125,34.43302377821125,0.0,0.0,4.30638631536909,4.30638631536909,0.0,50000
177000,0.83185,86,0.0,34.43302377821125,34.43302377821125,0.0,0.0,25.193136369413416,25.193136369413416,0.0,50000
178000,0.8309,87,0.0,34.58188368220378,34.58188368220378,0.0,0.0,3.4087147013146533,3.4087147013146533,0.0,50000
179000,0.82995,87,0.0,34.58188368220378,34.58188368220378,0.0,1.0,23.67443202111536,23.67443202111536,0.0,50000
180000,0.829,88,0.05,35.020739122808116,35.020739122808116,0.0,0.0,2.436838953133897,2.436838953133897,0.0,50000
181000,0.82805,88,0.05,35.020739122808116,35.020739122808116,0.0,0.0,19.123221139892895,19.123221139892895,0.0,50000
182000,0.8271,89,0.05,35.00384320323598,35.00384320323598,0.0,0.0,1.655728703564987,1.655728703564987,0.0,50000
183000,0.82615,89,0.05,35.00384320323598,35.00384320323598,0.0,0.0,19.905190170138948,19.905190170138948,0.0,50000
184000,0.8252,90,0.05,34.79304049037549,34.79304049037549,0.0,0.0,0.40560185261335935,0.40560185261335935,0.0,50000
185000,0.82425,90,0.05,34.79304049037549,34.79304049037549,0.0,0.0,25.644735565001206,25.644735565001206,0.0,50000
186000,0.8233,90,0.05,34.79304049037549,34.79304049037549,0.0,0.0,42.681274823112496,42.681274823112496,0.0,50000
187000,0.82235,91,0.05,35.211312351511864,35.211312351511864,0.0,0.0,17.256330264604266,17.256330264604266,0.0,50000
188000,0.8214,91,0.05,35.211312351511864,35.211312351511864,0.0,0.0,34.94951579533449,34.94951579533449,0.0,50000
189000,0.82045,92,0.05,35.436716842459404,35.436716842459404,0.0,0.0,15.172870929152221,15.172870929152221,0.0,50000
190000,0.8195,92,0.05,35.436716842459404,35.436716842459404,0.0,0.0,28.617268239597834,28.617268239597834,0.0,50000
191000,0.81855,93,0.05,35.01806691988658,35.01806691988658,0.0,0.0,11.215253843950663,11.215253843950663,0.0,50000
192000,0.8176,93,0.05,35.01806691988658,35.01806691988658,0.0,0.0,25.974062128319634,25.974062128319634,0.0,50000
193000,0.81665,94,0.05,34.60584803298836,34.60584803298836,0.0,0.0,13.512155083818634,13.512155083818634,0.0,50000
194000,0.8157,94,0.05,34.60584803298836,34.60584803298836,0.0,0.0,28.22658159747738,28.22658159747738,0.0,50000
195000,0.81475,95,0.05,34.45280592497288,34.45280592497288,0.0,0.0,14.530272312740015,14.530272312740015,0.0,50000
196000,0.8138,95,0.05,34.45280592497288,34.45280592497288,0.0,0.0,30.656207056027018,30.656207056027018,0.0,50000
197000,0.81285,96,0.05,34.48592803291878,34.48592803291878,0.0,0.0,13.899614297347073,13.899614297347073,0.0,50000
198000,0.8119000000000001,96,0.05,34.48592803291878,34.48592803291878,0.0,0.0,30.01634494843182,30.01634494843182,0.0,50000
199000,0.8109500000000001,97,0.05,34.407640987450144,34.407640987450144,0.0,0.0,11.334431896835227,11.334431896835227,0.0,50000
200000,0.81,97,0.05,34.407640987450144,34.407640987450144,0.0,0.0,24.17316996537861,24.17316996537861,0.0,50000
201000,0.80905,98,0.05,33.97734282783207,33.97734282783207,0.0,0.0,11.538585229376952,11.538585229376952,0.0,50000
202000,0.8081,98,0.05,33.97734282783207,33.97734282783207,0.0,0.0,26.884676151672767,26.884676151672767,0.0,50000
203000,0.80715,99,0.05,33.98003574228094,33.98003574228094,0.0,0.0,12.004242615557041,12.004242615557041,0.0,50000
204000,0.8062,99,0.05,33.98003574228094,33.98003574228094,0.0,0.0,26.575900107731005,26.575900107731005,0.0,50000
205000,0.80525,100,0.05,33.9231559405115,33.9231559405115,0.0,0.0,9.76381389850142,9.76381389850142,0.0,50000
206000,0.8043,100,0.05,33.9231559405115,33.9231559405115,0.0,0.0,24.550063860164762,24.550063860164762,0.0,50000
207000,0.80335,101,0.05,33.83585636046557,33.83585636046557,0.0,0.0,6.787356671150358,6.787356671150358,0.0,50000
208000,0.8024,101,0.05,33.83585636046557,33.83585636046557,0.0,0.0,21.194476118846765,21.194476118846765,0.0,50000
209000,0.80145,102,0.05,33.67568469796558,33.67568469796558,0.0,0.0,6.457873123199578,6.457873123199578,0.0,50000
210000,0.8005,102,0.05,33.67568469796558,33.67568469796558,0.0,0.0,21.812067113749425,21.812067113749425,0.0,50000
211000,0.79955,103,0.05,33.51688847087486,33.51688847087486,0.0,0.0,9.59786223862875,9.59786223862875,0.0,50000
212000,0.7986,103,0.05,33.51688847087486,33.51688847087486,0.0,0.0,25.367273416894385,25.367273416894385,0.0,50000
213000,0.79765,104,0.05,33.59673645432111,33.59673645432111,0.0,0.0,7.969381533609548,7.969381533609548,0.0,50000
214000,0.7967,104,0.05,33.59673645432111,33.59673645432111,0.0,0.0,25.600958693236507,25.600958693236507,0.0,50000
215000,0.79575,105,0.05,33.68478847188412,33.68478847188412,0.0,0.0,5.5102585864748415,5.5102585864748415,0.0,50000
216000,0.7948,105,0.05,33.68478847188412,33.68478847188412,0.0,1.0,22.382239747897927,22.382239747897927,0.0,50000
217000,0.79385,106,0.1,33.402706079100106,33.402706079100106,0.0,0.0,6.423039107378431,6.423039107378431,0.0,50000
218000,0.7929,106,0.1,33.402706079100106,33.402706079100106,0.0,0.0,21.22747057271034,21.22747057271034,0.0,50000
219000,0.79195,107,0.1,33.29369765952661,33.29369765952661,0.0,0.0,3.9914517310073587,3.9914517310073587,0.0,50000
220000,0.791,107,0.1,33.29369765952661,33.29369765952661,0.0,0.0,19.60953209295423,19.60953209295423,0.0,50000
221000,0.79005,108,0.05,32.99218781586832,32.99218781586832,0.0,0.0,4.175135316470867,4.175135316470867,0.0,50000
222000,0.7891,108,0.05,32.99218781586832,32.99218781586832,0.0,0.0,18.881044853624275,18.881044853624275,0.0,50000
223000,0.78815,109,0.05,32.850223187567124,32.850223187567124,0.0,0.0,2.4879089240960353,2.4879089240960353,0.0,50000
224000,0.7872,109,0.05,32.850223187567124,32.850223187567124,0.0,0.0,18.460547963239822,18.460547963239822,0.0,50000
225000,0.78625,110,0.05,32.70116001606135,32.70116001606135,0.0,0.0,1.5073165819584267,1.5073165819584267,0.0,50000
