step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,avg_vae_loss_20ep,avg_vae_recon_20ep,avg_vae_kl_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,current_ep_vae_loss,current_ep_vae_recon,current_ep_vae_kl,replay_size
18000,0.8218,8,0.0,2.9087498380054493,2.9087498380054493,nan,nan,nan,0.0,2.0196784273149424,2.0196784273149424,nan,nan,nan,18000
19000,0.8119000000000001,9,0.0,2.8644604519388372,2.8644604519388372,nan,nan,nan,0.0,0.7838309943921759,0.7838309943921759,nan,nan,nan,19000
20000,0.802,9,0.0,2.8644604519388372,2.8644604519388372,nan,nan,nan,0.0,1.9684126169912404,1.9684126169912404,nan,nan,nan,20000
21000,0.7921,10,0.0,2.8338999237939753,2.8338999237939753,nan,nan,nan,0.0,0.7262993046620615,0.7262993046620615,nan,nan,nan,21000
22000,0.7822,10,0.0,2.8338999237939753,2.8338999237939753,nan,nan,nan,0.0,1.9361773923365198,1.9361773923365198,nan,nan,nan,22000
23000,0.7723,11,0.0,2.804981753079301,2.804981753079301,nan,nan,nan,0.0,0.7059138004033517,0.7059138004033517,nan,nan,nan,23000
24000,0.7624,11,0.0,2.804981753079301,2.804981753079301,nan,nan,nan,0.0,1.8655714952611557,1.8655714952611557,nan,nan,nan,24000
25000,0.7525,12,0.0,2.781991708505062,2.781991708505062,nan,nan,nan,0.0,0.5655172502668436,0.5655172502668436,nan,nan,nan,25000
26000,0.7425999999999999,12,0.0,2.781991708505062,2.781991708505062,nan,nan,nan,0.0,1.6765328724710233,1.6765328724710233,nan,nan,nan,26000
27000,0.7326999999999999,13,0.07692307692307693,2.752449269712377,2.752449269712377,nan,nan,nan,0.0,0.5688270153266372,0.5688270153266372,nan,nan,nan,27000
28000,0.7228,13,0.07692307692307693,2.752449269712377,2.752449269712377,nan,nan,nan,0.0,1.667958809540055,1.667958809540055,nan,nan,nan,28000
29000,0.7129000000000001,14,0.07142857142857142,2.723426281678727,2.723426281678727,nan,nan,nan,0.0,0.47487169000055196,0.47487169000055196,nan,nan,nan,29000
30000,0.7030000000000001,14,0.07142857142857142,2.723426281678727,2.723426281678727,nan,nan,nan,2.0,1.5703796555685208,1.5703796555685208,nan,nan,nan,30000
31000,0.6931,15,0.2,2.6940559654672565,2.6940559654672565,nan,nan,nan,0.0,0.4173011160032548,0.4173011160032548,nan,nan,nan,31000
32000,0.6832,15,0.2,2.6940559654672565,2.6940559654672565,nan,nan,nan,1.0,1.5132615456294547,1.5132615456294547,nan,nan,nan,32000
33000,0.6733,16,0.3125,2.6702033148898523,2.6702033148898523,nan,nan,nan,0.0,0.38064680500191994,0.38064680500191994,nan,nan,nan,33000
34000,0.6634,16,0.3125,2.6702033148898523,2.6702033148898523,nan,nan,nan,0.0,1.448645170064118,1.448645170064118,nan,nan,nan,34000
35000,0.6535,17,0.29411764705882354,2.649297519103162,2.649297519103162,nan,nan,nan,0.0,0.2773582968635505,0.2773582968635505,nan,nan,nan,35000
36000,0.6436,17,0.29411764705882354,2.649297519103162,2.649297519103162,nan,nan,nan,1.0,1.3579763026502738,1.3579763026502738,nan,nan,nan,36000
37000,0.6336999999999999,18,0.4444444444444444,2.6276578245811275,2.6276578245811275,nan,nan,nan,0.0,0.25190951215848173,0.25190951215848173,nan,nan,nan,37000
38000,0.6238,18,0.4444444444444444,2.6276578245811275,2.6276578245811275,nan,nan,nan,4.0,1.2853176266534843,1.2853176266534843,nan,nan,nan,38000
39000,0.6139,19,0.7368421052631579,2.6065034168626995,2.6065034168626995,nan,nan,nan,0.0,0.1939500002956497,0.1939500002956497,nan,nan,nan,39000
40000,0.604,19,0.7368421052631579,2.6065034168626995,2.6065034168626995,nan,nan,nan,4.0,1.2158841679511356,1.2158841679511356,nan,nan,nan,40000
41000,0.5941000000000001,20,1.0,2.5828752640746804,2.5828752640746804,nan,nan,nan,0.0,0.19775545637504904,0.19775545637504904,nan,nan,nan,41000
42000,0.5842,20,1.0,2.5828752640746804,2.5828752640746804,nan,nan,nan,4.0,1.335416086940227,1.335416086940227,nan,nan,nan,42000
43000,0.5743,21,1.45,2.518917428614503,2.518917428614503,nan,nan,nan,0.0,0.12105644178714543,0.12105644178714543,nan,nan,nan,43000
44000,0.5644,21,1.45,2.518917428614503,2.518917428614503,nan,nan,nan,2.0,1.1400971223319558,1.1400971223319558,nan,nan,nan,44000
45000,0.5545,22,1.75,2.4794240113217056,2.4794240113217056,nan,nan,nan,0.0,0.05416568941871598,0.05416568941871598,nan,nan,nan,45000
46000,0.5446,22,1.75,2.4794240113217056,2.4794240113217056,nan,nan,nan,5.0,1.0571421748408696,1.0571421748408696,nan,nan,nan,46000
47000,0.5347,22,1.75,2.4794240113217056,2.4794240113217056,nan,nan,nan,11.0,2.0783515834284434,2.0783515834284434,nan,nan,nan,47000
48000,0.5248,23,2.3,2.4398715912340405,2.4398715912340405,nan,nan,nan,4.0,1.008398859675713,1.008398859675713,nan,nan,nan,48000
49000,0.5149,23,2.3,2.4398715912340405,2.4398715912340405,nan,nan,nan,8.0,2.0037715435454566,2.0037715435454566,nan,nan,nan,49000
50000,0.505,24,2.7,2.3981264467022414,2.3981264467022414,nan,nan,nan,4.0,1.0310344758581909,1.0310344758581909,nan,nan,nan,50000
51000,0.4951,24,2.7,2.3981264467022414,2.3981264467022414,nan,nan,nan,10.0,2.018174780741519,2.018174780741519,nan,nan,nan,50000
52000,0.48519999999999996,25,3.2,2.362091577911776,2.362091577911776,nan,nan,nan,4.0,0.8601314192068381,0.8601314192068381,nan,nan,nan,50000
53000,0.47529999999999994,25,3.2,2.362091577911776,2.362091577911776,nan,nan,nan,10.0,1.8245501649116955,1.8245501649116955,nan,nan,nan,50000
54000,0.4653999999999999,26,3.7,2.3261382042906265,2.3261382042906265,nan,nan,nan,5.0,0.7971272121226796,0.7971272121226796,nan,nan,nan,50000
55000,0.4555,26,3.7,2.3261382042906265,2.3261382042906265,nan,nan,nan,11.0,1.7491755368221125,1.7491755368221125,nan,nan,nan,50000
56000,0.4456,27,4.25,2.287496332457212,2.287496332457212,nan,nan,nan,4.0,0.8436348001401914,0.8436348001401914,nan,nan,nan,50000
57000,0.4357000000000001,27,4.25,2.287496332457212,2.287496332457212,nan,nan,nan,8.0,1.7786208407491557,1.7786208407491557,nan,nan,nan,50000
58000,0.42580000000000007,28,4.7,2.2559577450405297,2.2559577450405297,nan,nan,nan,3.0,0.7606282292294255,0.7606282292294255,nan,nan,nan,50000
59000,0.41590000000000005,28,4.7,2.2559577450405297,2.2559577450405297,nan,nan,nan,8.0,1.6797557692542238,1.6797557692542238,nan,nan,nan,50000
60000,0.406,29,5.2,2.2290187503033065,2.2290187503033065,nan,nan,nan,4.0,0.680608079652402,0.680608079652402,nan,nan,nan,50000
61000,0.3961,29,5.2,2.2290187503033065,2.2290187503033065,nan,nan,nan,12.0,1.5843018853241118,1.5843018853241118,nan,nan,nan,50000
62000,0.3862,30,5.9,2.1967566221108585,2.1967566221108585,nan,nan,nan,3.0,0.6642632910561774,0.6642632910561774,nan,nan,nan,50000
63000,0.37629999999999997,30,5.9,2.1967566221108585,2.1967566221108585,nan,nan,nan,9.0,1.6068289007138132,1.6068289007138132,nan,nan,nan,50000
64000,0.36639999999999995,31,6.45,2.169034478689677,2.169034478689677,nan,nan,nan,4.0,0.5875767447219215,0.5875767447219215,nan,nan,nan,50000
65000,0.35650000000000004,31,6.45,2.169034478689677,2.169034478689677,nan,nan,nan,9.0,1.5115450070178906,1.5115450070178906,nan,nan,nan,50000
66000,0.3466,32,7.05,2.138551141738982,2.138551141738982,nan,nan,nan,3.0,0.518282105282965,0.518282105282965,nan,nan,nan,50000
67000,0.3367,32,7.05,2.138551141738982,2.138551141738982,nan,nan,nan,10.0,1.3793209985817791,1.3793209985817791,nan,nan,nan,50000
68000,0.3268,33,7.65,2.109747780698093,2.109747780698093,nan,nan,nan,4.0,0.5684574087841404,0.5684574087841404,nan,nan,nan,50000
69000,0.31690000000000007,33,7.65,2.109747780698093,2.109747780698093,nan,nan,nan,12.0,1.4097660034901764,1.4097660034901764,nan,nan,nan,50000
70000,0.30700000000000005,34,8.45,2.087100915590706,2.087100915590706,nan,nan,nan,4.0,0.4479585738303934,0.4479585738303934,nan,nan,nan,50000
71000,0.29710000000000003,34,8.45,2.087100915590706,2.087100915590706,nan,nan,nan,11.0,1.302369021389407,1.302369021389407,nan,nan,nan,50000
72000,0.2872,35,9.15,2.0627588925195828,2.0627588925195828,nan,nan,nan,4.0,0.43483189958833246,0.43483189958833246,nan,nan,nan,50000
73000,0.2773,35,9.15,2.0627588925195828,2.0627588925195828,nan,nan,nan,14.0,1.257215159189028,1.257215159189028,nan,nan,nan,50000
74000,0.26739999999999997,36,9.95,2.0363950874120897,2.0363950874120897,nan,nan,nan,3.0,0.34128660908626857,0.34128660908626857,nan,nan,nan,50000
75000,0.25750000000000006,36,9.95,2.0363950874120897,2.0363950874120897,nan,nan,nan,12.0,1.1908649696914513,1.1908649696914513,nan,nan,nan,50000
76000,0.24760000000000004,37,10.8,2.0091614736656966,2.0091614736656966,nan,nan,nan,3.0,0.42756714777357163,0.42756714777357163,nan,nan,nan,50000
77000,0.23770000000000002,37,10.8,2.0091614736656966,2.0091614736656966,nan,nan,nan,11.0,1.2983708742158528,1.2983708742158528,nan,nan,nan,50000
78000,0.2278,38,11.55,1.992778524459504,1.992778524459504,nan,nan,nan,2.0,0.2632018033850702,0.2632018033850702,nan,nan,nan,50000
79000,0.21789999999999998,38,11.55,1.992778524459504,1.992778524459504,nan,nan,nan,11.0,1.1215245337408482,1.1215245337408482,nan,nan,nan,50000
80000,0.20799999999999996,39,12.1,1.9702616562946544,1.9702616562946544,nan,nan,nan,2.0,0.3316876900472464,0.3316876900472464,nan,nan,nan,50000
81000,0.19809999999999994,39,12.1,1.9702616562946544,1.9702616562946544,nan,nan,nan,11.0,1.1509379821866452,1.1509379821866452,nan,nan,nan,50000
82000,0.18820000000000003,40,12.7,1.9537050953919795,1.9537050953919795,nan,nan,nan,1.0,0.2671936540575503,0.2671936540575503,nan,nan,nan,50000
83000,0.17830000000000001,40,12.7,1.9537050953919795,1.9537050953919795,nan,nan,nan,10.0,1.075798427420891,1.075798427420891,nan,nan,nan,50000
84000,0.1684,41,13.15,1.9267623069439193,1.9267623069439193,nan,nan,nan,2.0,0.25249477531347797,0.25249477531347797,nan,nan,nan,50000
85000,0.15849999999999997,41,13.15,1.9267623069439193,1.9267623069439193,nan,nan,nan,12.0,1.061898841766073,1.061898841766073,nan,nan,nan,50000
86000,0.14860000000000007,42,13.9,1.911689973175685,1.911689973175685,nan,nan,nan,0.0,0.12206659724957976,0.12206659724957976,nan,nan,nan,50000
87000,0.13870000000000005,42,13.9,1.911689973175685,1.911689973175685,nan,nan,nan,9.0,0.9513794631424134,0.9513794631424134,nan,nan,nan,50000
88000,0.12880000000000003,43,14.35,1.8911735958089793,1.8911735958089793,nan,nan,nan,1.0,0.08802485874140019,0.08802485874140019,nan,nan,nan,50000
89000,0.1189,43,14.35,1.8911735958089793,1.8911735958089793,nan,nan,nan,13.0,0.8657521169367559,0.8657521169367559,nan,nan,nan,50000
90000,0.10899999999999999,44,15.1,1.871262973325668,1.871262973325668,nan,nan,nan,0.0,0.07360888524812748,0.07360888524812748,nan,nan,nan,50000
91000,0.09909999999999997,44,15.1,1.871262973325668,1.871262973325668,nan,nan,nan,9.0,0.881039921196436,0.881039921196436,nan,nan,nan,50000
92000,0.08919999999999995,45,15.55,1.8487552115690455,1.8487552115690455,nan,nan,nan,0.0,0.012087953843828485,0.012087953843828485,nan,nan,nan,50000
93000,0.07929999999999993,45,15.55,1.8487552115690455,1.8487552115690455,nan,nan,nan,10.0,0.8975049591704628,0.8975049591704628,nan,nan,nan,50000
94000,0.06940000000000002,45,15.55,1.8487552115690455,1.8487552115690455,nan,nan,nan,21.0,1.6741993581065924,1.6741993581065924,nan,nan,nan,50000
95000,0.0595,46,16.15,1.8339019933471472,1.8339019933471472,nan,nan,nan,7.0,0.8919810144937387,0.8919810144937387,nan,nan,nan,50000
96000,0.04960000000000009,46,16.15,1.8339019933471472,1.8339019933471472,nan,nan,nan,18.0,1.7145258508764452,1.7145258508764452,nan,nan,nan,50000
97000,0.03970000000000007,47,16.55,1.8258129544801327,1.8258129544801327,nan,nan,nan,11.0,0.755532929094517,0.755532929094517,nan,nan,nan,50000
98000,0.02980000000000005,47,16.55,1.8258129544801327,1.8258129544801327,nan,nan,nan,22.0,1.5026220329074385,1.5026220329074385,nan,nan,nan,50000
99000,0.01990000000000003,48,17.3,1.805421129804061,1.805421129804061,nan,nan,nan,9.0,0.6600307890257314,0.6600307890257314,nan,nan,nan,50000
100000,0.010000000000000009,48,17.3,1.805421129804061,1.805421129804061,nan,nan,nan,21.0,1.377373353717347,1.377373353717347,nan,nan,nan,50000
101000,0.010000000000000009,49,18.0,1.784808929930217,1.784808929930217,nan,nan,nan,8.0,0.7188045831367155,0.7188045831367155,nan,nan,nan,50000
102000,0.010000000000000009,49,18.0,1.784808929930217,1.784808929930217,nan,nan,nan,17.0,1.5408473015798008,1.5408473015798008,nan,nan,nan,50000
103000,0.010000000000000009,50,18.25,1.7756913529664722,1.7756913529664722,nan,nan,nan,10.0,0.6331103704217682,0.6331103704217682,nan,nan,nan,50000
104000,0.010000000000000009,50,18.25,1.7756913529664722,1.7756913529664722,nan,nan,nan,21.0,1.379643196167577,1.379643196167577,nan,nan,nan,50000
105000,0.010000000000000009,51,19.0,1.7586821230687135,1.7586821230687135,nan,nan,nan,8.0,0.6107173328650567,0.6107173328650567,nan,nan,nan,50000
106000,0.010000000000000009,51,19.0,1.7586821230687135,1.7586821230687135,nan,nan,nan,19.0,1.4220938410179667,1.4220938410179667,nan,nan,nan,50000
107000,0.010000000000000009,52,19.5,1.7469822030952886,1.7469822030952886,nan,nan,nan,7.0,0.5595265235659045,0.5595265235659045,nan,nan,nan,50000
108000,0.010000000000000009,52,19.5,1.7469822030952886,1.7469822030952886,nan,nan,nan,18.0,1.2534294706829512,1.2534294706829512,nan,nan,nan,50000
109000,0.010000000000000009,53,19.9,1.7332746132878512,1.7332746132878512,nan,nan,nan,6.0,0.6138255499143055,0.6138255499143055,nan,nan,nan,50000
110000,0.010000000000000009,53,19.9,1.7332746132878512,1.7332746132878512,nan,nan,nan,16.0,1.3518340906729192,1.3518340906729192,nan,nan,nan,50000
111000,0.010000000000000009,54,20.1,1.7217322173359109,1.7217322173359109,nan,nan,nan,6.0,0.5077447025893704,0.5077447025893704,nan,nan,nan,50000
112000,0.010000000000000009,54,20.1,1.7217322173359109,1.7217322173359109,nan,nan,nan,19.0,1.2281481385477153,1.2281481385477153,nan,nan,nan,50000
113000,0.010000000000000009,55,20.5,1.7103475733444415,1.7103475733444415,nan,nan,nan,5.0,0.41227473878710064,0.41227473878710064,nan,nan,nan,50000
114000,0.010000000000000009,55,20.5,1.7103475733444415,1.7103475733444415,nan,nan,nan,16.0,1.1616138953000095,1.1616138953000095,nan,nan,nan,50000
115000,0.010000000000000009,56,20.65,1.6991252542455655,1.6991252542455655,nan,nan,nan,6.0,0.48489363330797985,0.48489363330797985,nan,nan,nan,50000
116000,0.010000000000000009,56,20.65,1.6991252542455655,1.6991252542455655,nan,nan,nan,18.0,1.2171828564809843,1.2171828564809843,nan,nan,nan,50000
117000,0.010000000000000009,57,20.95,1.6929684305408592,1.6929684305408592,nan,nan,nan,6.0,0.36504340549691905,0.36504340549691905,nan,nan,nan,50000
118000,0.010000000000000009,57,20.95,1.6929684305408592,1.6929684305408592,nan,nan,nan,19.0,1.0624770899531129,1.0624770899531129,nan,nan,nan,50000
119000,0.010000000000000009,58,21.3,1.6717181891863198,1.6717181891863198,nan,nan,nan,5.0,0.3794614522492396,0.3794614522492396,nan,nan,nan,50000
120000,0.010000000000000009,58,21.3,1.6717181891863198,1.6717181891863198,nan,nan,nan,17.0,1.1262399914288042,1.1262399914288042,nan,nan,nan,50000
121000,0.010000000000000009,59,21.65,1.665820997908821,1.665820997908821,nan,nan,nan,5.0,0.2831172143833383,0.2831172143833383,nan,nan,nan,50000
122000,0.010000000000000009,59,21.65,1.665820997908821,1.665820997908821,nan,nan,nan,14.0,0.9969432594239434,0.9969432594239434,nan,nan,nan,50000
123000,0.010000000000000009,60,21.7,1.651612450709204,1.651612450709204,nan,nan,nan,3.0,0.3783122745456481,0.3783122745456481,nan,nan,nan,50000
124000,0.010000000000000009,60,21.7,1.651612450709204,1.651612450709204,nan,nan,nan,14.0,1.1342620910438603,1.1342620910438603,nan,nan,nan,50000
125000,0.010000000000000009,61,21.95,1.6465240048571392,1.6465240048571392,nan,nan,nan,3.0,0.20912475692208007,0.20912475692208007,nan,nan,nan,50000
126000,0.010000000000000009,61,21.95,1.6465240048571392,1.6465240048571392,nan,nan,nan,16.0,0.9029162492000151,0.9029162492000151,nan,nan,nan,50000
127000,0.010000000000000009,62,22.05,1.6322781084925981,1.6322781084925981,nan,nan,nan,2.0,0.2532870004402644,0.2532870004402644,nan,nan,nan,50000
128000,0.010000000000000009,62,22.05,1.6322781084925981,1.6322781084925981,nan,nan,nan,12.0,0.9819448230037159,0.9819448230037159,nan,nan,nan,50000
129000,0.010000000000000009,63,22.05,1.62795324094004,1.62795324094004,nan,nan,nan,1.0,0.246434305705567,0.246434305705567,nan,nan,nan,50000
130000,0.010000000000000009,63,22.05,1.62795324094004,1.62795324094004,nan,nan,nan,9.0,0.9257979405968517,0.9257979405968517,nan,nan,nan,50000
131000,0.010000000000000009,64,21.85,1.6218886044798821,1.6218886044798821,nan,nan,nan,2.0,0.19186483995646353,0.19186483995646353,nan,nan,nan,50000
132000,0.010000000000000009,64,21.85,1.6218886044798821,1.6218886044798821,nan,nan,nan,11.0,0.9227070737193172,0.9227070737193172,nan,nan,nan,50000
133000,0.010000000000000009,65,21.85,1.6173927767161502,1.6173927767161502,nan,nan,nan,1.0,0.1139944614072275,0.1139944614072275,nan,nan,nan,50000
134000,0.010000000000000009,65,21.85,1.6173927767161502,1.6173927767161502,nan,nan,nan,11.0,0.8263312394087211,0.8263312394087211,nan,nan,nan,50000
135000,0.010000000000000009,66,21.75,1.6065908597792302,1.6065908597792302,nan,nan,nan,1.0,0.09493033206302094,0.09493033206302094,nan,nan,nan,50000
136000,0.010000000000000009,66,21.75,1.6065908597792302,1.6065908597792302,nan,nan,nan,11.0,0.8062272871735784,0.8062272871735784,nan,nan,nan,50000
137000,0.010000000000000009,67,21.8,1.592732425506292,1.592732425506292,nan,nan,nan,0.0,0.019777266737101333,0.019777266737101333,nan,nan,nan,50000
138000,0.010000000000000009,67,21.8,1.592732425506292,1.592732425506292,nan,nan,nan,9.0,0.7159015050718023,0.7159015050718023,nan,nan,nan,50000
139000,0.010000000000000009,67,21.8,1.592732425506292,1.592732425506292,nan,nan,nan,22.0,1.4527811060114486,1.4527811060114486,nan,nan,nan,50000
140000,0.010000000000000009,68,21.7,1.584127450802469,1.584127450802469,nan,nan,nan,9.0,0.7668904236611609,0.7668904236611609,nan,nan,nan,50000
141000,0.010000000000000009,68,21.7,1.584127450802469,1.584127450802469,nan,nan,nan,21.0,1.471619146224642,1.471619146224642,nan,nan,nan,50000
142000,0.010000000000000009,69,21.55,1.5822785544154605,1.5822785544154605,nan,nan,nan,8.0,0.6797262833470005,0.6797262833470005,nan,nan,nan,50000
143000,0.010000000000000009,69,21.55,1.5822785544154605,1.5822785544154605,nan,nan,nan,20.0,1.3478152044405227,1.3478152044405227,nan,nan,nan,50000
144000,0.010000000000000009,70,21.65,1.568253699361296,1.568253699361296,nan,nan,nan,10.0,0.6614030637817421,0.6614030637817421,nan,nan,nan,50000
145000,0.010000000000000009,70,21.65,1.568253699361296,1.568253699361296,nan,nan,nan,21.0,1.33754721390012,1.33754721390012,nan,nan,nan,50000
146000,0.010000000000000009,71,21.45,1.5610708534720572,1.5610708534720572,nan,nan,nan,11.0,0.5558900688843645,0.5558900688843645,nan,nan,nan,50000
147000,0.010000000000000009,71,21.45,1.5610708534720572,1.5610708534720572,nan,nan,nan,23.0,1.1835365310603905,1.1835365310603905,nan,nan,nan,50000
148000,0.010000000000000009,72,21.6,1.5444682184396434,1.5444682184396434,nan,nan,nan,9.0,0.6931151953606777,0.6931151953606777,nan,nan,nan,50000
149000,0.010000000000000009,72,21.6,1.5444682184396434,1.5444682184396434,nan,nan,nan,20.0,1.3852708659312256,1.3852708659312256,nan,nan,nan,50000
150000,0.010000000000000009,73,21.75,1.5465353304068004,1.5465353304068004,nan,nan,nan,9.0,0.511322683966716,0.511322683966716,nan,nan,nan,50000
151000,0.010000000000000009,73,21.75,1.5465353304068004,1.5465353304068004,nan,nan,nan,21.0,1.25038572304764,1.25038572304764,nan,nan,nan,50000
152000,0.010000000000000009,74,22.0,1.538016256969828,1.538016256969828,nan,nan,nan,8.0,0.46791890862964647,0.46791890862964647,nan,nan,nan,50000
153000,0.010000000000000009,74,22.0,1.538016256969828,1.538016256969828,nan,nan,nan,18.0,1.211471078000818,1.211471078000818,nan,nan,nan,50000
154000,0.010000000000000009,75,21.85,1.5316709318349733,1.5316709318349733,nan,nan,nan,7.0,0.5869270662950915,0.5869270662950915,nan,nan,nan,50000
155000,0.010000000000000009,75,21.85,1.5316709318349733,1.5316709318349733,nan,nan,nan,18.0,1.3174003648566122,1.3174003648566122,nan,nan,nan,50000
156000,0.010000000000000009,76,21.95,1.5335400489007704,1.5335400489007704,nan,nan,nan,9.0,0.44387541409908354,0.44387541409908354,nan,nan,nan,50000
157000,0.010000000000000009,76,21.95,1.5335400489007704,1.5335400489007704,nan,nan,nan,21.0,1.164308919560456,1.164308919560456,nan,nan,nan,50000
158000,0.010000000000000009,77,22.05,1.52554304194614,1.52554304194614,nan,nan,nan,5.0,0.46494105187115,0.46494105187115,nan,nan,nan,50000
159000,0.010000000000000009,77,22.05,1.52554304194614,1.52554304194614,nan,nan,nan,16.0,1.1271519386638136,1.1271519386638136,nan,nan,nan,50000
160000,0.010000000000000009,78,21.8,1.5232318187929619,1.5232318187929619,nan,nan,nan,6.0,0.44670359802831033,0.44670359802831033,nan,nan,nan,50000
161000,0.010000000000000009,78,21.8,1.5232318187929619,1.5232318187929619,nan,nan,nan,16.0,1.146981840190382,1.146981840190382,nan,nan,nan,50000
162000,0.010000000000000009,79,21.65,1.515950708433919,1.515950708433919,nan,nan,nan,6.0,0.4345295835967652,0.4345295835967652,nan,nan,nan,50000
163000,0.010000000000000009,79,21.65,1.515950708433919,1.515950708433919,nan,nan,nan,17.0,1.1515810514741132,1.1515810514741132,nan,nan,nan,50000
164000,0.010000000000000009,80,21.8,1.518967133775128,1.518967133775128,nan,nan,nan,5.0,0.3731419291444676,0.3731419291444676,nan,nan,nan,50000
165000,0.010000000000000009,80,21.8,1.518967133775128,1.518967133775128,nan,nan,nan,18.0,1.002704909349912,1.002704909349912,nan,nan,nan,50000
166000,0.010000000000000009,81,21.95,1.5069068981164764,1.5069068981164764,nan,nan,nan,6.0,0.265675657397069,0.265675657397069,nan,nan,nan,50000
167000,0.010000000000000009,81,21.95,1.5069068981164764,1.5069068981164764,nan,nan,nan,18.0,0.9393868254636483,0.9393868254636483,nan,nan,nan,50000
168000,0.010000000000000009,82,22.1,1.5024857696015679,1.5024857696015679,nan,nan,nan,4.0,0.2882792982403002,0.2882792982403002,nan,nan,nan,50000
169000,0.010000000000000009,82,22.1,1.5024857696015679,1.5024857696015679,nan,nan,nan,13.0,0.911598922910822,0.911598922910822,nan,nan,nan,50000
170000,0.010000000000000009,83,22.15,1.4940123299489965,1.4940123299489965,nan,nan,nan,5.0,0.24118636194573057,0.24118636194573057,nan,nan,nan,50000
171000,0.010000000000000009,83,22.15,1.4940123299489965,1.4940123299489965,nan,nan,nan,15.0,0.8875988123189814,0.8875988123189814,nan,nan,nan,50000
172000,0.010000000000000009,84,22.3,1.4871380387319466,1.4871380387319466,nan,nan,nan,3.0,0.2290730883565212,0.2290730883565212,nan,nan,nan,50000
173000,0.010000000000000009,84,22.3,1.4871380387319466,1.4871380387319466,nan,nan,nan,14.0,0.8443404012717584,0.8443404012717584,nan,nan,nan,50000
174000,0.010000000000000009,85,22.45,1.4771856219485773,1.4771856219485773,nan,nan,nan,3.0,0.23072158356687766,0.23072158356687766,nan,nan,nan,50000
175000,0.010000000000000009,85,22.45,1.4771856219485773,1.4771856219485773,nan,nan,nan,15.0,0.9055544766036134,0.9055544766036134,nan,nan,nan,50000
176000,0.010000000000000009,86,22.7,1.4766988642013281,1.4766988642013281,nan,nan,nan,3.0,0.2022671140044632,0.2022671140044632,nan,nan,nan,50000
177000,0.010000000000000009,86,22.7,1.4766988642013281,1.4766988642013281,nan,nan,nan,13.0,0.9159117963711384,0.9159117963711384,nan,nan,nan,50000
178000,0.010000000000000009,87,22.75,1.4785604480301706,1.4785604480301706,nan,nan,nan,0.0,0.10182445391170226,0.10182445391170226,nan,nan,nan,50000
