step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,avg_vae_loss_20ep,avg_vae_recon_20ep,avg_vae_kl_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,current_ep_vae_loss,current_ep_vae_recon,current_ep_vae_kl,replay_size
17000,0.98385,8,0.0,0.2167693121129468,0.2167693121129468,0.0005493316748470534,0.00054087647004053,0.008455205359496176,0.0,0.05199353649127336,0.05199353649127336,0.0004081606166437268,0.0004020690103061497,0.006091614253818989,17000
18000,0.9829,8,0.0,0.2167693121129468,0.2167693121129468,0.0005493316748470534,0.00054087647004053,0.008455205359496176,0.0,0.1242282913819249,0.1242282913819249,0.0004441907221917063,0.00043804585584439337,0.006144858431071043,18000
19000,0.98195,9,0.0,0.20989836920784222,0.20989836920784222,0.0005413386841408081,0.0005331351874499685,0.008203498656964965,0.0,0.04371723793055592,0.04371723793055592,0.0003995844745077193,0.00039352255407720804,0.00606192834675312,19000
20000,0.981,9,0.0,0.20989836920784222,0.20989836920784222,0.0005413386841408081,0.0005331351874499685,0.008203498656964965,0.0,0.12030772485541393,0.12030772485541393,0.0004086931294295937,0.0004030996351502836,0.0055934963747859,20000
21000,0.98005,10,0.0,0.2043950210427016,0.2043950210427016,0.0005409177741967141,0.000532988493796438,0.007929282682016491,0.0,0.04088754286827524,0.04088754286827524,0.0005035783397033811,0.0004978452925570309,0.00573305319994688,21000
22000,0.9791,10,0.0,0.2043950210427016,0.2043950210427016,0.0005409177741967141,0.000532988493796438,0.007929282682016491,0.0,0.11009163725429093,0.11009163725429093,0.0004935726174153388,0.0004883671645075083,0.005205443128943443,22000
23000,0.97815,11,0.0,0.19915787336975718,0.19915787336975718,0.0005397715828042816,0.0005320571997964925,0.007714387452737851,0.0,0.03581459958393437,0.03581459958393437,0.0005053060012869537,0.0005002751131542027,0.005030905827879906,23000
24000,0.9772,11,0.0,0.19915787336975718,0.19915787336975718,0.0005397715828042816,0.0005320571997964925,0.007714387452737851,0.0,0.10338347737941604,0.10338347737941604,0.00047468155389651656,0.0004695525567512959,0.005129003431648016,24000
25000,0.97625,12,0.0,0.1943640402559713,0.1943640402559713,0.0005371927157587683,0.0005296890158206224,0.007503704711173971,0.0,0.030979611045359207,0.030979611045359207,0.0004592659242916852,0.0004544739203993231,0.0047920094802975655,25000
26000,0.9753000000000001,12,0.0,0.1943640402559713,0.1943640402559713,0.0005371927157587683,0.0005296890158206224,0.007503704711173971,0.0,0.09848094128717155,0.09848094128717155,0.0004435601586010307,0.0004387920198496431,0.004768143408000469,26000
27000,0.97435,13,0.0,0.18984589990286355,0.18984589990286355,0.0005335090278934401,0.0005262196175933171,0.0072894146522650355,0.0,0.027818335941663642,0.027818335941663642,0.0005077120731584728,0.0005031849723309278,0.004527125973254442,27000
28000,0.9734,13,0.0,0.18984589990286355,0.18984589990286355,0.0005335090278934401,0.0005262196175933171,0.0072894146522650355,0.0,0.08988616231032527,0.08988616231032527,0.00044601643458008766,0.00044149841414764524,0.004518033005297184,28000
29000,0.97245,14,0.0,0.18548114264475016,0.18548114264475016,0.0005348337955573308,0.0005277573135182527,0.007076484151184559,0.0,0.022831068498884888,0.022831068498884888,0.000491897517349571,0.00048733223229646683,0.004565276671200991,29000
30000,0.9715,14,0.0,0.18548114264475016,0.18548114264475016,0.0005348337955573308,0.0005277573135182527,0.007076484151184559,0.0,0.08364372222183736,0.08364372222183736,0.0004827614757232368,0.00047844494110904634,0.0043165371753275394,30000
31000,0.97055,15,0.0,0.18135039394282124,0.18135039394282124,0.0005351535626687109,0.0005282695191757132,0.00688404372582833,0.0,0.020687756404717574,0.020687756404717574,0.0004801049071829766,0.0004761795571539551,0.0039253560826182365,31000
32000,0.9696,15,0.0,0.18135039394282124,0.18135039394282124,0.0005351535626687109,0.0005282695191757132,0.00688404372582833,0.0,0.07891926611853094,0.07891926611853094,0.0004807418736163527,0.00047668564366176724,0.004056216217577457,32000
33000,0.96865,16,0.0,0.1775240414764643,0.1775240414764643,0.0005353099550120533,0.0005286160103423754,0.00669394429132808,0.0,0.01648595839166857,0.01648595839166857,0.00048177994904108346,0.0004780761955771595,0.0037037578877061605,33000
34000,0.9677,16,0.0,0.1775240414764643,0.1775240414764643,0.0005353099550120533,0.0005286160103423754,0.00669394429132808,0.0,0.0749983240122046,0.0749983240122046,0.00044976777280680835,0.00044602094567380846,0.003746834583580494,34000
35000,0.96675,17,0.0,0.1740727842435739,0.1740727842435739,0.0005328147432438153,0.0005263048960306846,0.006509848103365477,0.0,0.01265139915175595,0.01265139915175595,0.0003870788204949349,0.0003833183436654508,0.0037604672834277153,35000
36000,0.9658,17,0.0,0.1740727842435739,0.1740727842435739,0.0005328147432438153,0.0005263048960306846,0.006509848103365477,0.0,0.06791056756308325,0.06791056756308325,0.00044722098391503096,0.0004436883900780231,0.0035325896460562944,36000
37000,0.96485,18,0.0,0.1705063570407286,0.1705063570407286,0.0005292083579762322,0.0005228728308187177,0.006335527558500568,0.0,0.010111362987374242,0.010111362987374242,0.0004346656787674874,0.00043118608300574124,0.0034795915707945824,37000
38000,0.9639,18,0.0,0.1705063570407286,0.1705063570407286,0.0005292083579762322,0.0005228728308187177,0.006335527558500568,0.0,0.06538836420861972,0.06538836420861972,0.00040152182918973267,0.0003981183981522918,0.0034034394193440676,38000
39000,0.96295,19,0.0,0.16737175948718366,0.16737175948718366,0.0005308431067724565,0.0005246673704517123,0.006175735855082932,0.0,0.0076640858753276855,0.0076640858753276855,0.00047061251825653017,0.00046734619536437094,0.003266311949118972,39000
40000,0.962,19,0.0,0.16737175948718366,0.16737175948718366,0.0005308431067724565,0.0005246673704517123,0.006175735855082932,0.0,0.060081011668676014,0.060081011668676014,0.0004997239448130131,0.0004965717671439052,0.003152202581986785,40000
41000,0.96105,20,0.0,0.16436989173425098,0.16436989173425098,0.0005302759018377401,0.0005242585466476157,0.006017356051597744,0.0,0.005086711487490129,0.005086711487490129,0.0004927879199385643,0.0004897951730526984,0.0029927752912044525,41000
42000,0.9601,20,0.0,0.16436989173425098,0.16436989173425098,0.0005302759018377401,0.0005242585466476157,0.006017356051597744,0.0,0.05691548970294189,0.05691548970294189,0.00048009082092903554,0.00047712004743516445,0.002970776055008173,42000
43000,0.95915,21,0.0,0.1498909056936478,0.1498909056936478,0.0005232067822362296,0.0005179558385862038,0.005250943149439991,0.0,0.0025449084134174134,0.0025449084134174134,0.0004298259736970067,0.00042695263982750475,0.002873341552913189,43000
44000,0.9582,21,0.0,0.1498909056936478,0.1498909056936478,0.0005232067822362296,0.0005179558385862038,0.005250943149439991,0.0,0.05146990996808075,0.05146990996808075,0.00043565090163610876,0.0004327448841650039,0.0029060207307338715,44000
45000,0.95725,22,0.0,0.14360609716558057,0.14360609716558057,0.0005209339040447957,0.0005159956286661327,0.00493827376049012,0.0,0.000684710997500046,0.000684710997500046,0.0004991814494132996,0.0004964660038240254,0.00271547120064497,45000
46000,0.9563,22,0.0,0.14360609716558057,0.14360609716558057,0.0005209339040447957,0.0005159956286661327,0.00493827376049012,0.0,0.05081589891917484,0.05081589891917484,0.00045823384425602853,0.00045558533747680485,0.002648494206368923,46000
47000,0.95535,22,0.0,0.14360609716558057,0.14360609716558057,0.0005209339040447957,0.0005159956286661327,0.00493827376049012,0.0,0.1009933243333182,0.1009933243333182,0.0005577979609370232,0.0005552578368224204,0.0025401143357157707,47000
48000,0.9544,23,0.0,0.13813567683118472,0.13813567683118472,0.0005196357014938258,0.000514946156181395,0.004689543135464191,0.0,0.04543999812755764,0.04543999812755764,0.0005059107206761837,0.0005033503985032439,0.002560337772592902,48000
49000,0.95345,23,0.0,0.13813567683118472,0.13813567683118472,0.0005196357014938258,0.000514946156181395,0.004689543135464191,0.0,0.09475048554459936,0.09475048554459936,0.0005406008567661047,0.0005380590446293354,0.0025418265722692013,49000
50000,0.9525,24,0.0,0.13338189124546174,0.13338189124546174,0.0005170256437850185,0.0005125595576828346,0.004466082958970219,0.0,0.04543996810344571,0.04543996810344571,0.000466250377940014,0.00046378152910619974,0.0024688385892659426,50000
51000,0.95155,24,0.0,0.13338189124546174,0.13338189124546174,0.0005170256437850185,0.0005125595576828346,0.004466082958970219,0.0,0.09260477651307499,0.09260477651307499,0.0005514044314622879,0.0005491073243319988,0.002297082683071494,50000
52000,0.9506,25,0.0,0.12889849293840863,0.12889849293840863,0.0005194123616092839,0.0005151624674908817,0.004249893629457801,0.0,0.04153384035501802,0.04153384035501802,0.0004317675484344363,0.00042931383359245956,0.0024537134449929,50000
53000,0.94965,25,0.0,0.12889849293840863,0.12889849293840863,0.0005194123616092839,0.0005151624674908817,0.004249893629457801,0.0,0.08894223296951782,0.08894223296951782,0.00045554700773209333,0.0004531611339189112,0.002385879633948207,50000
54000,0.9487,26,0.0,0.12476796354280037,0.12476796354280037,0.0005210811301367358,0.000517055465024896,0.004025665228255093,0.0,0.038631144474073995,0.038631144474073995,0.0004825919750146568,0.0004802436742465943,0.0023483086843043566,50000
55000,0.94775,26,0.0,0.12476796354280037,0.12476796354280037,0.0005210811301367358,0.000517055465024896,0.004025665228255093,0.0,0.0839506293586398,0.0839506293586398,0.0004763733013533056,0.00047401050687767565,0.0023628033231943846,50000
56000,0.9468,27,0.0,0.12092688264565225,0.12092688264565225,0.0005189686053199694,0.000515152100706473,0.0038165034842677415,0.0,0.03643341972639789,0.03643341972639789,0.0004976821946911514,0.0004954515607096255,0.0022306505125015974,50000
57000,0.94585,27,0.0,0.12092688264565225,0.12092688264565225,0.0005189686053199694,0.000515152100706473,0.0038165034842677415,0.0,0.08217707776576628,0.08217707776576628,0.0004964547697454691,0.0004941958468407393,0.0022589515428990126,50000
58000,0.9449,28,0.0,0.11729619583464261,0.11729619583464261,0.0005171452910872176,0.0005135042709298431,0.003641020064242184,0.0,0.03390402309730785,0.03390402309730785,0.0005045641446486115,0.0005023915437050164,0.002172607695683837,50000
59000,0.94395,28,0.0,0.11729619583464261,0.11729619583464261,0.0005171452910872176,0.0005135042709298431,0.003641020064242184,0.0,0.0766517504350757,0.0766517504350757,0.0005038434755988419,0.0005017296061851084,0.002113853581249714,50000
60000,0.9430000000000001,29,0.0,0.11411932482019649,0.11411932482019649,0.0005204061468248256,0.00051696969603654,0.0034364507533609866,0.0,0.030076572799937605,0.030076572799937605,0.00045331375440582633,0.00045123373274691403,0.0020800267811864614,50000
61000,0.94205,29,0.0,0.11411932482019649,0.11411932482019649,0.0005204061468248256,0.00051696969603654,0.0034364507533609866,0.0,0.07355579933385968,0.07355579933385968,0.00046228294377215207,0.00046011703670956194,0.002165918704122305,50000
62000,0.9411,30,0.0,0.11088317335724777,0.11088317335724777,0.0005180332416784949,0.0005147652394953184,0.003268002439290285,0.0,0.030048058512364546,0.030048058512364546,0.0004940576618537307,0.0004919596249237657,0.0020980199333280325,50000
63000,0.94015,30,0.0,0.11088317335724777,0.11088317335724777,0.0005180332416784949,0.0005147652394953184,0.003268002439290285,0.0,0.07138200780229224,0.07138200780229224,0.000441444426542148,0.00043939758324995637,0.002046845853328705,50000
64000,0.9392,31,0.0,0.10807514124222466,0.10807514124222466,0.0005171152224647813,0.0005140264009241946,0.003088819549884647,0.0,0.02552142821478603,0.02552142821478603,0.00043934534187428653,0.00043733796337619424,0.0020073922351002693,50000
65000,0.93825,31,0.0,0.10807514124222466,0.10807514124222466,0.0005171152224647813,0.0005140264009241946,0.003088819549884647,0.0,0.06813016997614622,0.06813016997614622,0.0004354811680968851,0.000433543958934024,0.0019372171955183148,50000
66000,0.9373,32,0.0,0.10543527484472111,0.10543527484472111,0.0005165092283277772,0.000513579034304712,0.002930192870553583,0.0,0.024796380656625105,0.024796380656625105,0.00048683315981179476,0.000484867108752951,0.0019660629332065582,50000
67000,0.93635,32,0.0,0.10543527484472111,0.10543527484472111,0.0005165092283277772,0.000513579034304712,0.002930192870553583,0.0,0.06855261585222391,0.06855261585222391,0.0004925659741275012,0.0004906147951260209,0.0019511705031618476,50000
68000,0.9354,33,0.0,0.1031804917054296,0.1031804917054296,0.0005172512508579529,0.0005144578695762903,0.0027933800010941923,0.0,0.021927928428333923,0.021927928428333923,0.0004606707370840013,0.0004587452276609838,0.001925523392856121,50000
69000,0.93445,33,0.0,0.1031804917054296,0.1031804917054296,0.0005172512508579529,0.0005144578695762903,0.0027933800010941923,0.0,0.06513415140871204,0.06513415140871204,0.00044851895654574037,0.00044661888387054205,0.00190008245408535,50000
70000,0.9335,34,0.0,0.10117971215552948,0.10117971215552948,0.0005160260989214294,0.0005133567174198106,0.0026693829451687632,0.0,0.019780178093006025,0.019780178093006025,0.0004270575300324708,0.0004252335347700864,0.001823997707106173,50000
71000,0.93255,34,0.0,0.10117971215552948,0.10117971215552948,0.0005160260989214294,0.0005133567174198106,0.0026693829451687632,0.0,0.06351498587114894,0.06351498587114894,0.00047330340021289885,0.00047145207645371556,0.0018513157265260816,50000
72000,0.9316,35,0.0,0.09938558766001862,0.09938558766001862,0.000512251167674549,0.0005096989902085624,0.0025521806674078107,0.0,0.01703152943600283,0.01703152943600283,0.00046330440090969205,0.00046154827577993274,0.001756125595420599,50000
73000,0.93065,35,0.0,0.09938558766001862,0.09938558766001862,0.000512251167674549,0.0005096989902085624,0.0025521806674078107,0.0,0.058397743274789124,0.058397743274789124,0.0004319032304920256,0.00043007731437683105,0.0018259140197187662,50000
74000,0.9297,36,0.0,0.09755377792980656,0.09755377792980656,0.0005084782766061835,0.0005060286435764283,0.0024496361787896604,0.0,0.015646255208462318,0.015646255208462318,0.0005161650478839874,0.0005143395974300802,0.0018254606984555721,50000
75000,0.92875,36,0.0,0.09755377792980656,0.09755377792980656,0.0005084782766061835,0.0005060286435764283,0.0024496361787896604,0.0,0.05809543127577036,0.05809543127577036,0.0004675868258345872,0.0004658352117985487,0.0017516269581392407,50000
76000,0.9278,37,0.0,0.09595736892612633,0.09595736892612633,0.0005101820410345681,0.0005078239424619824,0.002358099434059113,0.0,0.012604127236224194,0.012604127236224194,0.00042782508535310626,0.00042608752846717834,0.0017375542083755136,50000
77000,0.92685,37,0.0,0.09595736892612633,0.09595736892612633,0.0005101820410345681,0.0005078239424619824,0.002358099434059113,0.0,0.052847170287557484,0.052847170287557484,0.000408518360927701,0.0004068096459377557,0.0017087006708607078,50000
78000,0.9259,38,0.0,0.0945565275638429,0.0945565275638429,0.0005113437800901011,0.0005090701175504364,0.002273663558298722,0.0,0.012305334128722789,0.012305334128722789,0.0004800443130079657,0.0004783807962667197,0.0016635291976854205,50000
79000,0.92495,38,0.0,0.0945565275638429,0.0945565275638429,0.0005113437800901011,0.0005090701175504364,0.002273663558298722,0.0,0.054224047210857634,0.054224047210857634,0.0004608993185684085,0.00045922398567199707,0.0016753320815041661,50000
80000,0.924,39,0.0,0.09326149686418568,0.09326149686418568,0.0005080918112071231,0.0005058989438111894,0.0021928693342488257,0.0,0.010219446677100412,0.010219446677100412,0.0004998770891688764,0.0004982894752174616,0.0015876303659752011,50000
81000,0.92305,39,0.0,0.09326149686418568,0.09326149686418568,0.0005080918112071231,0.0005058989438111894,0.0021928693342488257,0.0,0.04971736983570179,0.04971736983570179,0.00046591743011958897,0.00046425379696302116,0.0016636437503620982,50000
82000,0.9221,40,0.0,0.09209008240663748,0.09209008240663748,0.0005102247087052092,0.0005081031078589149,0.002121602586703375,0.0,0.00805230753353567,0.00805230753353567,0.0004438627220224589,0.00044232330401428044,0.0015394171932712197,50000
83000,0.92115,40,0.0,0.09209008240663748,0.09209008240663748,0.0005102247087052092,0.0005081031078589149,0.002121602586703375,0.0,0.04679678512723751,0.04679678512723751,0.00044252988300286233,0.0004409411922097206,0.0015886792680248618,50000
84000,0.9202,41,0.0,0.09078384640602241,0.09078384640602241,0.0005092701307148672,0.0005072112384368665,0.0020588943967595696,0.0,0.006273023048393839,0.006273023048393839,0.00047896895557641983,0.00047738803550601006,0.0015809198375791311,50000
85000,0.91925,41,0.0,0.09078384640602241,0.09078384640602241,0.0005092701307148672,0.0005072112384368665,0.0020588943967595696,0.0,0.04815657537278457,0.04815657537278457,0.0004847732197958976,0.00048324858653359115,0.0015246247639879584,50000
86000,0.9183,42,0.0,0.090041650107507,0.090041650107507,0.000511829434253741,0.0005098329114844091,0.0019965252082329243,0.0,0.0045813173036550955,0.0045813173036550955,0.0004298184940125793,0.0004283276211936027,0.0014908851590007544,50000
87000,0.91735,42,0.0,0.090041650107507,0.090041650107507,0.000511829434253741,0.0005098329114844091,0.0019965252082329243,0.0,0.04381618918601043,0.04381618918601043,0.00044768955558538437,0.0004462484212126583,0.0014411220327019691,50000
88000,0.9164,43,0.0,0.08887935439496918,0.08887935439496918,0.0005091686602099798,0.0005072298008599319,0.0019388618820812553,0.0,0.0028083368646020764,0.0028083368646020764,0.00040911146788857877,0.0004076578188687563,0.001453640521503985,50000
89000,0.91545,43,0.0,0.08887935439496918,0.08887935439496918,0.0005091686602099798,0.0005072298008599319,0.0019388618820812553,0.0,0.04152200167530598,0.04152200167530598,0.0003716103092301637,0.00037015153793618083,0.0014587671030312777,50000
90000,0.9145,44,0.0,0.08781129791494541,0.08781129791494541,0.0005088276084279642,0.000506946403766051,0.0018812084803357721,0.0,0.0012000560303863086,0.0012000560303863086,0.0004905626992695034,0.0004891495918855071,0.001413100864738226,50000
91000,0.91355,44,0.0,0.08781129791494541,0.08781129791494541,0.0005088276084279642,0.000506946403766051,0.0018812084803357721,0.0,0.03980131998387219,0.03980131998387219,0.000494904350489378,0.0004935141769237816,0.001390162855386734,50000
92000,0.9126,44,0.0,0.08781129791494541,0.08781129791494541,0.0005088276084279642,0.000506946403766051,0.0018812084803357721,0.0,0.07942128498782208,0.07942128498782208,0.0005097935209050775,0.0005084031145088375,0.001390384160913527,50000
93000,0.91165,45,0.0,0.08683984733076959,0.08683984733076959,0.0005075877736089752,0.0005057595437392593,0.0018282314937096088,0.0,0.038016238433699195,0.038016238433699195,0.0004937715129926801,0.0004923333181068301,0.001438175211660564,50000
94000,0.9107000000000001,45,0.0,0.08683984733076959,0.08683984733076959,0.0005075877736089752,0.0005057595437392593,0.0018282314937096088,0.0,0.07592396523368472,0.07592396523368472,0.0005667866207659245,0.000565407972317189,0.00137862260453403,50000
95000,0.9097500000000001,46,0.0,0.08592243160078868,0.08592243160078868,0.0005061611765995622,0.0005043819779530168,0.0017792004859074951,0.0,0.03781523582215017,0.03781523582215017,0.00048415648052468896,0.00048278452595695853,0.0013719646958634257,50000
96000,0.9088,46,0.0,0.08592243160078868,0.08592243160078868,0.0005061611765995622,0.0005043819779530168,0.0017792004859074951,0.0,0.07573590531461376,0.07573590531461376,0.0005275410367175937,0.0005261931219138205,0.001347889774478972,50000
97000,0.90785,47,0.0,0.08519898541890861,0.08519898541890861,0.0005063930962933228,0.0005046627018600702,0.0017303964006714523,0.0,0.03462194873607238,0.03462194873607238,0.0004584487178362906,0.00045708182733505964,0.0013668807223439217,50000
98000,0.9069,47,0.0,0.08519898541890861,0.08519898541890861,0.0005063930962933228,0.0005046627018600702,0.0017303964006714523,0.0,0.07158402011097095,0.07158402011097095,0.0005086856544949114,0.0005073572974652052,0.0013283450389280915,50000
99000,0.90595,48,0.0,0.08434409662789637,0.08434409662789637,0.000505955470725894,0.0005042698554461822,0.0016856148256920278,0.0,0.031390050566590305,0.031390050566590305,0.0004469790728762746,0.0004456504248082638,0.0013286422472447157,50000
100000,0.905,48,0.0,0.08434409662789637,0.08434409662789637,0.000505955470725894,0.0005042698554461822,0.0016856148256920278,0.0,0.06978636715099158,0.06978636715099158,0.0004752139502670616,0.0004739112046081573,0.0013027499662712216,50000
101000,0.90405,49,0.0,0.0837019713117387,0.0837019713117387,0.0005044270365033299,0.0005027802573749796,0.0016467778652440757,0.0,0.03110697296531925,0.03110697296531925,0.00046680468949489295,0.000465488265035674,0.001316417008638382,50000
102000,0.9031,49,0.0,0.0837019713117387,0.0837019713117387,0.0005044270365033299,0.0005027802573749796,0.0016467778652440757,0.0,0.06874468221431815,0.06874468221431815,0.000490509090013802,0.0004892144352197647,0.0012946829665452242,50000
103000,0.90215,50,0.0,0.08312529041714176,0.08312529041714176,0.0005055954738054424,0.0005039888244937174,0.0016066469950601458,0.0,0.027429459163584524,0.027429459163584524,0.00044963337131775916,0.00044830748811364174,0.0013258791295811534,50000
104000,0.9012,50,0.0,0.08312529041714176,0.08312529041714176,0.0005055954738054424,0.0005039888244937174,0.0016066469950601458,0.0,0.06336951105545424,0.06336951105545424,0.0004889628035016358,0.0004877069441135973,0.0012558578746393323,50000
105000,0.90025,51,0.0,0.0823317733197941,0.0823317733197941,0.0005068049271358177,0.0005052349806646816,0.001569944544462487,0.0,0.02646033104026952,0.02646033104026952,0.000460585841210559,0.00045932704233564436,0.001258790958672762,50000
106000,0.8993,51,0.0,0.0823317733197941,0.0823317733197941,0.0005068049271358177,0.0005052349806646816,0.001569944544462487,0.0,0.06337281109914633,0.06337281109914633,0.0004832721606362611,0.0004820359463337809,0.0012362246634438634,50000
107000,0.89835,52,0.0,0.0816647734822468,0.0816647734822468,0.0005077482870547101,0.0005062169060693122,0.0015313785930629819,0.0,0.02399449874407718,0.02399449874407718,0.00041974824853241444,0.0004185378202237189,0.0012104338966310024,50000
108000,0.8974,52,0.0,0.0816647734822468,0.0816647734822468,0.0005077482870547101,0.0005062169060693122,0.0015313785930629819,0.0,0.05977116887833068,0.05977116887833068,0.0003789600159507245,0.00037773861549794674,0.0012214079033583403,50000
109000,0.89645,53,0.0,0.0807563718005613,0.0807563718005613,0.0005043569661211222,0.0005028628438594751,0.00149412042228505,0.0,0.02411423077891317,0.02411423077891317,0.00045694856089539826,0.00045577913988381624,0.0011694136774167418,50000
110000,0.8955,53,0.0,0.0807563718005613,0.0807563718005613,0.0005043569661211222,0.0005028628438594751,0.00149412042228505,0.0,0.06072685801677028,0.06072685801677028,0.0004933393793180585,0.0004921451327390969,0.0011942300479859114,50000
111000,0.89455,54,0.0,0.08017076149133706,0.08017076149133706,0.0005048154009273276,0.0005033533569076098,0.0014620419533457607,0.0,0.020613613074947443,0.020613613074947443,0.000477799738291651,0.00047661407734267414,0.001185667235404253,50000
112000,0.8936,54,0.0,0.08017076149133706,0.08017076149133706,0.0005048154009273276,0.0005033533569076098,0.0014620419533457607,0.0,0.05836885418606794,0.05836885418606794,0.0005117924301885068,0.0005106264725327492,0.0011659468291327357,50000
113000,0.8926499999999999,55,0.0,0.07954460529783847,0.07954460529783847,0.0005037671959144064,0.0005023383870138787,0.001428806030889973,0.0,0.018812046612314937,0.018812046612314937,0.000481054448755458,0.0004799136077053845,0.0011408310383558273,50000
114000,0.8917,55,0.0,0.07954460529783847,0.07954460529783847,0.0005037671959144064,0.0005023383870138787,0.001428806030889973,0.0,0.05364567500806549,0.05364567500806549,0.00046326094889082015,0.0004620816034730524,0.0011793480953201652,50000
115000,0.89075,56,0.0,0.07895268634756765,0.07895268634756765,0.0005083434254629538,0.0005069478967925534,0.0013955265807453544,0.0,0.017296201672193378,0.017296201672193378,0.0004227803729008883,0.00042166351340711117,0.00111686741001904,50000
116000,0.8898,56,0.0,0.07895268634756765,0.07895268634756765,0.0005083434254629538,0.0005069478967925534,0.0013955265807453544,0.0,0.05058022612611842,0.05058022612611842,0.00046186166582629085,0.00046073945122770965,0.001122204470448196,50000
117000,0.88885,57,0.0,0.07806700857807307,0.07806700857807307,0.000506526735262014,0.0005051601707236842,0.00136656416580081,0.0,0.016629348376182473,0.016629348376182473,0.0005051243351772428,0.0005040132091380656,0.001111135701648891,50000
118000,0.8879,57,0.0,0.07806700857807307,0.07806700857807307,0.000506526735262014,0.0005051601707236842,0.00136656416580081,0.0,0.05141408918442464,0.05141408918442464,0.0004786030331160873,0.0004773643449880183,0.0012387000024318695,50000
119000,0.88695,58,0.0,0.07756556058732243,0.07756556058732243,0.0005078841873910278,0.0005065443838248029,0.0013398021925240754,0.0,0.014848191290469992,0.014848191290469992,0.0004644306900445372,0.00046333548380061984,0.0010951930889859796,50000
