step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,replay_size
1000,0.9901,0,0.0,0.0,0.0,0.0,0.27004930967524754,0.27004930967524754,1000
2000,0.9802,0,0.0,0.0,0.0,0.0,0.40522714561050777,0.40522714561050777,2000
3000,0.9703,1,0.0,0.41137452199269564,0.41137452199269564,0.0,0.10974759694424714,0.10974759694424714,3000
4000,0.9604,1,0.0,0.41137452199269564,0.41137452199269564,0.0,0.2181451634034131,0.2181451634034131,4000
5000,0.9505,2,0.0,0.3199519457507374,0.3199519457507374,0.0,0.09548233730869397,0.09548233730869397,5000
6000,0.9406,2,0.0,0.3199519457507374,0.3199519457507374,0.0,0.2001856689383043,0.2001856689383043,6000
7000,0.9307,3,0.0,0.2843640006706928,0.2843640006706928,0.0,0.08668556200002045,0.08668556200002045,7000
8000,0.9208,3,0.0,0.2843640006706928,0.2843640006706928,0.0,0.1887545564804273,0.1887545564804273,8000
9000,0.9109,4,0.0,0.2648537954508505,0.2648537954508505,0.0,0.07885598263545507,0.07885598263545507,9000
10000,0.901,4,0.0,0.2648537954508505,0.2648537954508505,0.0,0.1702938977141986,0.1702938977141986,10000
11000,0.8911,5,0.0,0.2495573277328554,0.2495573277328554,0.0,0.07023644637610198,0.07023644637610198,11000
12000,0.8812,5,0.0,0.2495573277328554,0.2495573277328554,0.0,0.15222920650025823,0.15222920650025823,12000
13000,0.8713,6,0.0,0.23745715181260654,0.23745715181260654,0.0,0.06728992259194556,0.06728992259194556,13000
14000,0.8613999999999999,6,0.0,0.23745715181260654,0.23745715181260654,0.0,0.15084199406008542,0.15084199406008542,14000
15000,0.8515,7,0.0,0.22828469798628373,0.22828469798628373,0.0,0.059626321603136176,0.059626321603136176,15000
16000,0.8416,7,0.0,0.22828469798628373,0.22828469798628373,0.0,0.14091827123983702,0.14091827123983702,16000
17000,0.8317,8,0.0,0.22111451561409595,0.22111451561409595,0.0,0.049837500601619594,0.049837500601619594,17000
18000,0.8218,8,0.0,0.22111451561409595,0.22111451561409595,0.0,0.12371884204871862,0.12371884204871862,18000
19000,0.8119000000000001,9,0.0,0.21359470507034606,0.21359470507034606,0.0,0.04630488391316707,0.04630488391316707,19000
20000,0.802,9,0.0,0.21359470507034606,0.21359470507034606,0.0,0.1237622334351106,0.1237622334351106,20000
21000,0.7921,10,0.0,0.2077254677457793,0.2077254677457793,0.0,0.04075239774218062,0.04075239774218062,21000
22000,0.7822,10,0.0,0.2077254677457793,0.2077254677457793,0.0,0.11559624745652883,0.11559624745652883,22000
23000,0.7723,11,0.0,0.20244229311939302,0.20244229311939302,0.0,0.03981883329991701,0.03981883329991701,23000
24000,0.7624,11,0.0,0.20244229311939302,0.20244229311939302,0.0,0.11320389557530178,0.11320389557530178,24000
25000,0.7525,12,0.0,0.19790405508809558,0.19790405508809558,0.0,0.03122113846810784,0.03122113846810784,25000
26000,0.7425999999999999,12,0.0,0.19790405508809558,0.19790405508809558,0.0,0.0997422276774492,0.0997422276774492,26000
27000,0.7326999999999999,13,0.0,0.19339139281948522,0.19339139281948522,0.0,0.02943403017798475,0.02943403017798475,27000
28000,0.7228,13,0.0,0.19339139281948522,0.19339139281948522,0.0,0.094643518691808,0.094643518691808,28000
29000,0.7129000000000001,14,0.0,0.18908238565336785,0.18908238565336785,0.0,0.024878304619104646,0.024878304619104646,29000
30000,0.7030000000000001,14,0.0,0.18908238565336785,0.18908238565336785,0.0,0.08626172177833916,0.08626172177833916,30000
31000,0.6931,15,0.0,0.18507637155610962,0.18507637155610962,0.0,0.02285120424617747,0.02285120424617747,31000
32000,0.6832,15,0.0,0.18507637155610962,0.18507637155610962,0.0,0.08672247907948154,0.08672247907948154,32000
33000,0.6733,16,0.0,0.18163707682993002,0.18163707682993002,0.0,0.017945022683604248,0.017945022683604248,33000
34000,0.6634,16,0.0,0.18163707682993002,0.18163707682993002,0.0,0.0781996524451272,0.0781996524451272,34000
35000,0.6535,17,0.0,0.178268117281644,0.178268117281644,0.0,0.01615231466014736,0.01615231466014736,35000
36000,0.6436,17,0.0,0.178268117281644,0.178268117281644,0.0,0.07693887745278559,0.07693887745278559,36000
37000,0.6336999999999999,18,0.0,0.1751760793719483,0.1751760793719483,0.0,0.012504486416145339,0.012504486416145339,37000
38000,0.6238,18,0.0,0.1751760793719483,0.1751760793719483,0.0,0.06958698256454905,0.06958698256454905,38000
39000,0.6139,19,0.0,0.17214395655504391,0.17214395655504391,0.0,0.009278984795631771,0.009278984795631771,39000
40000,0.604,19,0.0,0.17214395655504391,0.17214395655504391,0.0,0.06250491495794544,0.06250491495794544,40000
41000,0.5941000000000001,20,0.0,0.1691590547574154,0.1691590547574154,0.0,0.0062264994741845405,0.0062264994741845405,41000
42000,0.5842,20,0.0,0.1691590547574154,0.1691590547574154,0.0,0.0644991618510632,0.0644991618510632,42000
43000,0.5743,21,0.0,0.15433688530131776,0.15433688530131776,0.0,0.003904984002306625,0.003904984002306625,43000
44000,0.5644,21,0.0,0.15433688530131776,0.15433688530131776,0.0,0.05493518464856358,0.05493518464856358,44000
45000,0.5545,22,0.0,0.14814982053904352,0.14814982053904352,0.0,0.0019216824780833737,0.0019216824780833737,45000
46000,0.5446,22,0.0,0.14814982053904352,0.14814982053904352,0.0,0.05455113293140158,0.05455113293140158,46000
47000,0.5347,22,0.0,0.14814982053904352,0.14814982053904352,0.0,0.10617783059690837,0.10617783059690837,47000
48000,0.5248,23,0.0,0.1428322984080064,0.1428322984080064,0.0,0.049091299448299895,0.049091299448299895,48000
49000,0.5149,23,0.0,0.1428322984080064,0.1428322984080064,0.0,0.10076966370070446,0.10076966370070446,49000
50000,0.505,24,0.0,0.1377151736520965,0.1377151736520965,0.0,0.04708206087350345,0.04708206087350345,50000
51000,0.4951,24,0.0,0.1377151736520965,0.1377151736520965,0.0,0.09669357502370618,0.09669357502370618,50000
52000,0.48519999999999996,25,0.0,0.1334295729715153,0.1334295729715153,0.0,0.04297464503887047,0.04297464503887047,50000
53000,0.47529999999999994,25,0.0,0.1334295729715153,0.1334295729715153,0.0,0.09218861224362118,0.09218861224362118,50000
54000,0.4653999999999999,26,0.0,0.12959330043538747,0.12959330043538747,0.0,0.04261560366287495,0.04261560366287495,50000
55000,0.4555,26,0.0,0.12959330043538747,0.12959330043538747,0.0,0.08971144687171957,0.08971144687171957,50000
56000,0.4456,27,0.0,0.12590242004106234,0.12590242004106234,0.0,0.03905795144965071,0.03905795144965071,50000
57000,0.4357000000000001,27,0.0,0.12590242004106234,0.12590242004106234,0.0,0.08688895312157492,0.08688895312157492,50000
58000,0.42580000000000007,28,0.0,0.12228945265471924,0.12228945265471924,0.0,0.03488374111383965,0.03488374111383965,50000
59000,0.41590000000000005,28,0.0,0.12228945265471924,0.12228945265471924,0.0,0.08166732799717541,0.08166732799717541,50000
