step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,replay_size
1000,0.9901,0,0.0,0.0,0.0,0.0,27.764888357894026,27.764888357894026,1000
2000,0.9802,0,0.0,0.0,0.0,0.0,40.18519805343872,40.18519805343872,2000
3000,0.9703,1,0.0,40.7234406824464,40.7234406824464,0.0,9.768242528407516,9.768242528407516,3000
4000,0.9604,1,0.0,40.7234406824464,40.7234406824464,0.0,19.55662255586074,19.55662255586074,4000
5000,0.9505,2,0.0,30.726244098206827,30.726244098206827,0.0,8.678338344793984,8.678338344793984,5000
6000,0.9406,2,0.0,30.726244098206827,30.726244098206827,0.0,17.892267731363297,17.892267731363297,6000
7000,0.9307,3,0.0,26.977754892662983,26.977754892662983,0.0,7.095664210680771,7.095664210680771,7000
8000,0.9208,3,0.0,26.977754892662983,26.977754892662983,0.0,15.360683709026832,15.360683709026832,8000
9000,0.9109,4,0.0,24.520371893844022,24.520371893844022,0.0,6.7239308370277096,6.7239308370277096,9000
10000,0.901,4,0.0,24.520371893844022,24.520371893844022,0.0,14.805970856317028,14.805970856317028,10000
11000,0.8911,5,0.0,22.976871900666048,22.976871900666048,0.0,6.423598219197435,6.423598219197435,11000
12000,0.8812,5,0.0,22.976871900666048,22.976871900666048,0.0,14.998369303807348,14.998369303807348,12000
13000,0.8713,6,0.0,22.022596038358255,22.022596038358255,0.0,5.90941285824503,5.90941285824503,13000
14000,0.8613999999999999,6,0.0,22.022596038358255,22.022596038358255,0.0,13.965348336248196,13.965348336248196,14000
15000,0.8515,7,0.0,21.246057144309283,21.246057144309283,0.0,5.6590059921212,5.6590059921212,15000
16000,0.8416,7,0.0,21.246057144309283,21.246057144309283,0.0,13.570158813927481,13.570158813927481,16000
17000,0.8317,8,0.0,20.64878186305564,20.64878186305564,0.0,5.377310720250953,5.377310720250953,17000
18000,0.8218,8,0.0,20.64878186305564,20.64878186305564,0.0,13.372226518095209,13.372226518095209,18000
19000,0.8119000000000001,9,0.0,20.206171355111344,20.206171355111344,0.0,5.085415585136881,5.085415585136881,19000
20000,0.802,9,0.0,20.206171355111344,20.206171355111344,0.0,13.188843237724436,13.188843237724436,20000
21000,0.7921,10,0.0,19.873155352406275,19.873155352406275,0.0,4.514030372006019,4.514030372006019,21000
22000,0.7822,10,0.0,19.873155352406275,19.873155352406275,0.0,12.26877366766855,12.26877366766855,22000
23000,0.7723,11,0.0,19.56027394362635,19.56027394362635,0.0,4.23071547488522,4.23071547488522,23000
24000,0.7624,11,0.0,19.56027394362635,19.56027394362635,0.0,12.085354667728557,12.085354667728557,24000
25000,0.7525,12,0.0,19.302269851114374,19.302269851114374,0.0,3.9445628528895957,3.9445628528895957,25000
26000,0.7425999999999999,12,0.0,19.302269851114374,19.302269851114374,0.0,11.812771792306613,11.812771792306613,26000
27000,0.7326999999999999,13,0.07692307692307693,19.089120979473908,19.089120979473908,1.0,3.3644190831909193,3.3644190831909193,27000
28000,0.7228,13,0.07692307692307693,19.089120979473908,19.089120979473908,2.0,11.026853638383301,11.026853638383301,28000
29000,0.7129000000000001,14,0.21428571428571427,18.87446235840228,18.87446235840228,0.0,3.0162935274234717,3.0162935274234717,29000
30000,0.7030000000000001,14,0.21428571428571427,18.87446235840228,18.87446235840228,0.0,10.874429341578368,10.874429341578368,30000
31000,0.6931,15,0.2,18.701129577318973,18.701129577318973,0.0,2.795775587177497,2.795775587177497,31000
32000,0.6832,15,0.2,18.701129577318973,18.701129577318973,0.0,10.263967230210293,10.263967230210293,32000
33000,0.6733,16,0.1875,18.522274563237957,18.522274563237957,0.0,2.4887357894763062,2.4887357894763062,33000
34000,0.6634,16,0.1875,18.522274563237957,18.522274563237957,0.0,10.409533866757883,10.409533866757883,34000
35000,0.6535,17,0.17647058823529413,18.400740999229146,18.400740999229146,0.0,2.110119988546691,2.110119988546691,35000
36000,0.6436,17,0.17647058823529413,18.400740999229146,18.400740999229146,1.0,9.999786189324084,9.999786189324084,36000
37000,0.6336999999999999,18,0.2777777777777778,18.302258972307133,18.302258972307133,0.0,1.6607339750678634,1.6607339750678634,37000
38000,0.6238,18,0.2777777777777778,18.302258972307133,18.302258972307133,1.0,9.012228637937227,9.012228637937227,38000
39000,0.6139,19,0.3684210526315789,18.163733726484573,18.163733726484573,0.0,1.3423686305309723,1.3423686305309723,39000
40000,0.604,19,0.3684210526315789,18.163733726484573,18.163733726484573,1.0,8.96037970702031,8.96037970702031,40000
41000,0.5941000000000001,20,0.45,18.062551983445463,18.062551983445463,0.0,1.007320933670291,1.007320933670291,41000
42000,0.5842,20,0.45,18.062551983445463,18.062551983445463,0.0,8.63807577461166,8.63807577461166,42000
43000,0.5743,21,0.5,16.818770980240977,16.818770980240977,0.0,0.6543497459520053,0.6543497459520053,43000
44000,0.5644,21,0.5,16.818770980240977,16.818770980240977,2.0,8.210959859121758,8.210959859121758,44000
45000,0.5545,22,0.65,16.568221279774644,16.568221279774644,0.0,0.40066122996425696,0.40066122996425696,45000
46000,0.5446,22,0.65,16.568221279774644,16.568221279774644,0.0,7.804127217579601,7.804127217579601,46000
47000,0.5347,22,0.65,16.568221279774644,16.568221279774644,1.0,15.221925931231205,15.221925931231205,47000
48000,0.5248,23,0.7,16.358849137078852,16.358849137078852,0.0,7.658200880105464,7.658200880105464,48000
49000,0.5149,23,0.7,16.358849137078852,16.358849137078852,1.0,15.355735641718358,15.355735641718358,49000
50000,0.505,24,0.75,16.291017693312973,16.291017693312973,0.0,7.126438923836227,7.126438923836227,50000
51000,0.4951,24,0.75,16.291017693312973,16.291017693312973,0.0,14.669769624057999,14.669769624057999,50000
52000,0.48519999999999996,25,0.75,16.225657924029136,16.225657924029136,0.0,6.592516433273724,6.592516433273724,50000
53000,0.47529999999999994,25,0.75,16.225657924029136,16.225657924029136,0.0,13.939562299181846,13.939562299181846,50000
54000,0.4653999999999999,26,0.75,16.13122292156032,16.13122292156032,0.0,6.23570712231069,6.23570712231069,50000
55000,0.4555,26,0.75,16.13122292156032,16.13122292156032,1.0,13.56892957102224,13.56892957102224,50000
56000,0.4456,27,0.8,16.060524844326594,16.060524844326594,0.0,6.157840090115277,6.157840090115277,50000
57000,0.4357000000000001,27,0.8,16.060524844326594,16.060524844326594,0.0,13.506555629158802,13.506555629158802,50000
58000,0.42580000000000007,28,0.8,16.0125657071064,16.0125657071064,0.0,5.24030692359532,5.24030692359532,50000
59000,0.41590000000000005,28,0.8,16.0125657071064,16.0125657071064,0.0,12.362491894724412,12.362491894724412,50000
60000,0.406,29,0.8,15.907464770414123,15.907464770414123,0.0,5.136611360841582,5.136611360841582,50000
61000,0.3961,29,0.8,15.907464770414123,15.907464770414123,0.0,12.44560925889225,12.44560925889225,50000
62000,0.3862,30,0.8,15.81736090250891,15.81736090250891,0.0,4.82891945978808,4.82891945978808,50000
63000,0.37629999999999997,30,0.8,15.81736090250891,15.81736090250891,0.0,12.123079030483428,12.123079030483428,50000
64000,0.36639999999999995,31,0.8,15.74565136887622,15.74565136887622,0.0,4.1969131708716985,4.1969131708716985,50000
65000,0.35650000000000004,31,0.8,15.74565136887622,15.74565136887622,3.0,11.18579137748781,11.18579137748781,50000
66000,0.3466,32,0.95,15.64519085671672,15.64519085671672,0.0,4.164784352604697,4.164784352604697,50000
67000,0.3367,32,0.95,15.64519085671672,15.64519085671672,0.0,11.328525940634886,11.328525940634886,50000
68000,0.3268,33,0.9,15.566133315789642,15.566133315789642,1.0,3.679805254264515,3.679805254264515,50000
69000,0.31690000000000007,33,0.9,15.566133315789642,15.566133315789642,1.0,10.56258840501436,10.56258840501436,50000
70000,0.30700000000000005,34,0.85,15.485658511958135,15.485658511958135,0.0,3.4635856333063764,3.4635856333063764,50000
71000,0.29710000000000003,34,0.85,15.485658511958135,15.485658511958135,0.0,10.273426568972134,10.273426568972134,50000
72000,0.2872,35,0.85,15.39120441300759,15.39120441300759,0.0,3.0195603054426674,3.0195603054426674,50000
73000,0.2773,35,0.85,15.39120441300759,15.39120441300759,0.0,10.205520172806054,10.205520172806054,50000
74000,0.26739999999999997,36,0.85,15.33368795148925,15.33368795148925,0.0,2.846928352914842,2.846928352914842,50000
75000,0.25750000000000006,36,0.85,15.33368795148925,15.33368795148925,1.0,9.79386557219131,9.79386557219131,50000
76000,0.24760000000000004,37,0.9,15.245162276640025,15.245162276640025,1.0,2.505515770597901,2.505515770597901,50000
77000,0.23770000000000002,37,0.9,15.245162276640025,15.245162276640025,1.0,9.5443160421638,9.5443160421638,50000
78000,0.2278,38,0.85,15.148430430254644,15.148430430254644,0.0,2.2097705178047247,2.2097705178047247,50000
79000,0.21789999999999998,38,0.85,15.148430430254644,15.148430430254644,0.0,9.263818941842047,9.263818941842047,50000
80000,0.20799999999999996,39,0.75,15.099407780310234,15.099407780310234,0.0,1.859789672077722,1.859789672077722,50000
81000,0.19809999999999994,39,0.75,15.099407780310234,15.099407780310234,1.0,8.555430847979796,8.555430847979796,50000
82000,0.18820000000000003,40,0.75,15.003183231867974,15.003183231867974,0.0,1.6711974318256053,1.6711974318256053,50000
83000,0.17830000000000001,40,0.75,15.003183231867974,15.003183231867974,1.0,8.579121972740916,8.579121972740916,50000
84000,0.1684,41,0.8,14.945481573635902,14.945481573635902,0.0,1.3408017792562335,1.3408017792562335,50000
85000,0.15849999999999997,41,0.8,14.945481573635902,14.945481573635902,3.0,7.895423525161906,7.895423525161906,50000
86000,0.14860000000000007,42,0.85,14.86581316929541,14.86581316929541,0.0,0.8850790123099562,0.8850790123099562,50000
87000,0.13870000000000005,42,0.85,14.86581316929541,14.86581316929541,1.0,7.481541139987896,7.481541139987896,50000
88000,0.12880000000000003,43,0.95,14.795005374889783,14.795005374889783,0.0,0.7418010948002579,0.7418010948002579,50000
89000,0.1189,43,0.95,14.795005374889783,14.795005374889783,0.0,7.328507813626585,7.328507813626585,50000
90000,0.10899999999999999,44,1.0,14.707294911620735,14.707294911620735,0.0,0.42586152539939265,0.42586152539939265,50000
91000,0.09909999999999997,44,1.0,14.707294911620735,14.707294911620735,0.0,7.2391109672056455,7.2391109672056455,50000
92000,0.08919999999999995,45,1.1,14.64726420381883,14.64726420381883,0.0,0.06359423528026097,0.06359423528026097,50000
93000,0.07929999999999993,45,1.1,14.64726420381883,14.64726420381883,0.0,6.689219211159131,6.689219211159131,50000
94000,0.06940000000000002,45,1.1,14.64726420381883,14.64726420381883,2.0,13.49378826527203,13.49378826527203,50000
95000,0.0595,46,1.2,14.570011020093535,14.570011020093535,0.0,6.832317638165976,6.832317638165976,50000
96000,0.04960000000000009,46,1.2,14.570011020093535,14.570011020093535,0.0,13.87362822869187,13.87362822869187,50000
97000,0.03970000000000007,47,1.15,14.539302017650154,14.539302017650154,1.0,6.298544879115433,6.298544879115433,50000
98000,0.02980000000000005,47,1.15,14.539302017650154,14.539302017650154,2.0,12.811417090025724,12.811417090025724,50000
99000,0.01990000000000003,48,1.25,14.467682580670271,14.467682580670271,0.0,5.882723197594432,5.882723197594432,50000
100000,0.010000000000000009,48,1.25,14.467682580670271,14.467682580670271,0.0,12.54858062659135,12.54858062659135,50000
101000,0.010000000000000009,49,1.25,14.440203483658172,14.440203483658172,0.0,5.817632072345231,5.817632072345231,50000
102000,0.010000000000000009,49,1.25,14.440203483658172,14.440203483658172,0.0,12.60022681494997,12.60022681494997,50000
103000,0.010000000000000009,50,1.25,14.401789950402653,14.401789950402653,1.0,5.265625010914938,5.265625010914938,50000
104000,0.010000000000000009,50,1.25,14.401789950402653,14.401789950402653,1.0,11.923129819210846,11.923129819210846,50000
105000,0.010000000000000009,51,1.3,14.353371613553401,14.353371613553401,3.0,5.079622660019993,5.079622660019993,50000
106000,0.010000000000000009,51,1.3,14.353371613553401,14.353371613553401,4.0,11.777376853239968,11.777376853239968,50000
107000,0.010000000000000009,52,1.35,14.34154168236646,14.34154168236646,0.0,4.519490480442411,4.519490480442411,50000
108000,0.010000000000000009,52,1.35,14.34154168236646,14.34154168236646,0.0,11.256674670430852,11.256674670430852,50000
109000,0.010000000000000009,53,1.35,14.28450358626437,14.28450358626437,0.0,4.132003202681779,4.132003202681779,50000
110000,0.010000000000000009,53,1.35,14.28450358626437,14.28450358626437,3.0,10.691050736929771,10.691050736929771,50000
111000,0.010000000000000009,54,1.45,14.240203992179891,14.240203992179891,0.0,4.026631037266737,4.026631037266737,50000
112000,0.010000000000000009,54,1.45,14.240203992179891,14.240203992179891,1.0,10.556871287270274,10.556871287270274,50000
113000,0.010000000000000009,55,1.55,14.212071650390607,14.212071650390607,0.0,3.7038865525980706,3.7038865525980706,50000
114000,0.010000000000000009,55,1.55,14.212071650390607,14.212071650390607,0.0,10.165264503414264,10.165264503414264,50000
115000,0.010000000000000009,56,1.55,14.162712633620867,14.162712633620867,2.0,3.655195548013993,3.655195548013993,50000
116000,0.010000000000000009,56,1.55,14.162712633620867,14.162712633620867,3.0,10.43165994682609,10.43165994682609,50000
117000,0.010000000000000009,57,1.7,14.145348784975898,14.145348784975898,3.0,3.228167347314714,3.228167347314714,50000
118000,0.010000000000000009,57,1.7,14.145348784975898,14.145348784975898,5.0,9.635884193920099,9.635884193920099,50000
119000,0.010000000000000009,58,1.95,14.101080416102203,14.101080416102203,0.0,2.9010768661617967,2.9010768661617967,50000
120000,0.010000000000000009,58,1.95,14.101080416102203,14.101080416102203,2.0,9.597395873413578,9.597395873413578,50000
121000,0.010000000000000009,59,2.1,14.06904025268211,14.06904025268211,1.0,2.6471390773833927,2.6471390773833927,50000
122000,0.010000000000000009,59,2.1,14.06904025268211,14.06904025268211,2.0,9.333218690483895,9.333218690483895,50000
123000,0.010000000000000009,60,2.1,14.061894814915524,14.061894814915524,0.0,2.1508870037371044,2.1508870037371044,50000
124000,0.010000000000000009,60,2.1,14.061894814915524,14.061894814915524,1.0,8.498271105651089,8.498271105651089,50000
125000,0.010000000000000009,61,2.1,14.000977797608943,14.000977797608943,0.0,1.8904530797839985,1.8904530797839985,50000
126000,0.010000000000000009,61,2.1,14.000977797608943,14.000977797608943,1.0,8.344734100383057,8.344734100383057,50000
127000,0.010000000000000009,62,2.05,13.972169922874892,13.972169922874892,0.0,1.7533039778242163,1.7533039778242163,50000
128000,0.010000000000000009,62,2.05,13.972169922874892,13.972169922874892,3.0,8.253086657594235,8.253086657594235,50000
129000,0.010000000000000009,63,2.1,13.971363902688386,13.971363902688386,0.0,1.3993855756924543,1.3993855756924543,50000
130000,0.010000000000000009,63,2.1,13.971363902688386,13.971363902688386,0.0,7.6982311242704755,7.6982311242704755,50000
131000,0.010000000000000009,64,2.2,13.93485682752914,13.93485682752914,0.0,1.1098296460784498,1.1098296460784498,50000
