step,epsilon,episodes,avg_ext_20ep,avg_intr_20ep,avg_state_intr_20ep,current_ep_ext,current_ep_intr,current_ep_state_intr,replay_size
1000,0.9901,0,0.0,0.0,0.0,0.0,158.18002784390336,158.18002784390336,1000
2000,0.9802,0,0.0,0.0,0.0,0.0,249.46052930797785,249.46052930797785,2000
3000,0.9703,1,0.0,253.09709146561462,253.09709146561462,0.0,89.07993897078063,89.07993897078063,3000
4000,0.9604,1,0.0,253.09709146561462,253.09709146561462,0.0,156.60567306306936,156.60567306306936,4000
5000,0.9505,2,0.0,207.52646606180951,207.52646606180951,0.0,84.59705776540355,84.59705776540355,5000
6000,0.9406,2,0.0,207.52646606180951,207.52646606180951,0.0,149.1784854862636,149.1784854862636,6000
7000,0.9307,3,0.0,190.67383548822036,190.67383548822036,0.0,57.184927303668175,57.184927303668175,7000
8000,0.9208,3,0.0,190.67383548822036,190.67383548822036,0.0,109.30462159309901,109.30462159309901,8000
9000,0.9109,4,0.0,172.58161980668962,172.58161980668962,0.0,41.33834636197099,41.33834636197099,9000
10000,0.901,4,0.0,172.58161980668962,172.58161980668962,0.0,90.08932975579022,90.08932975579022,10000
11000,0.8911,5,0.0,158.15292005961123,158.15292005961123,0.0,37.86925221975504,37.86925221975504,11000
12000,0.8812,5,0.0,158.15292005961123,158.15292005961123,0.0,79.53898247749096,79.53898247749096,12000
13000,0.8713,6,0.0,146.84504059932638,146.84504059932638,0.0,35.35298529792573,35.35298529792573,13000
14000,0.8613999999999999,6,0.0,146.84504059932638,146.84504059932638,0.0,74.94657132640369,74.94657132640369,14000
15000,0.8515,7,0.0,138.3546132732023,138.3546132732023,0.0,26.012196947730615,26.012196947730615,15000
16000,0.8416,7,0.0,138.3546132732023,138.3546132732023,0.0,61.02461870078342,61.02461870078342,16000
17000,0.8317,8,0.0,130.37687449075457,130.37687449075457,0.0,27.786981467805884,27.786981467805884,17000
18000,0.8218,8,0.0,130.37687449075457,130.37687449075457,0.0,63.43044176523641,63.43044176523641,18000
19000,0.8119000000000001,9,0.0,124.51560102274136,124.51560102274136,0.0,21.1133678675749,21.1133678675749,19000
20000,0.802,9,0.0,124.51560102274136,124.51560102274136,0.0,52.783329050640766,52.783329050640766,20000
21000,0.7921,10,0.0,118.78607185222661,118.78607185222661,0.0,19.83699740044468,19.83699740044468,21000
22000,0.7822,10,0.0,118.78607185222661,118.78607185222661,0.0,52.63775675139944,52.63775675139944,22000
23000,0.7723,11,0.0,114.42485738252891,114.42485738252891,0.0,17.179201114708675,17.179201114708675,23000
24000,0.7624,11,0.0,114.42485738252891,114.42485738252891,0.0,47.8163979114925,47.8163979114925,24000
25000,0.7525,12,0.0,110.21879174054806,110.21879174054806,0.0,13.484045305636078,13.484045305636078,25000
26000,0.7425999999999999,12,0.0,110.21879174054806,110.21879174054806,0.0,42.12950429189045,42.12950429189045,26000
27000,0.7326999999999999,13,0.0,106.16066655628103,106.16066655628103,0.0,15.62344227809413,15.62344227809413,27000
28000,0.7228,13,0.0,106.16066655628103,106.16066655628103,0.0,46.21117679799683,46.21117679799683,28000
29000,0.7129000000000001,14,0.0,103.4563239063239,103.4563239063239,0.0,17.340789779519405,17.340789779519405,29000
30000,0.7030000000000001,14,0.0,103.4563239063239,103.4563239063239,0.0,51.881139053582025,51.881139053582025,30000
31000,0.6931,15,0.0,101.51868339412916,101.51868339412916,0.0,12.301835056158437,12.301835056158437,31000
32000,0.6832,15,0.0,101.51868339412916,101.51868339412916,0.0,41.65183361451933,41.65183361451933,32000
33000,0.6733,16,0.0,99.02936826094236,99.02936826094236,0.0,11.311523926579635,11.311523926579635,33000
34000,0.6634,16,0.0,99.02936826094236,99.02936826094236,0.0,42.7315597769172,42.7315597769172,34000
35000,0.6535,17,0.0,97.0781588713148,97.0781588713148,0.0,7.733838076955776,7.733838076955776,35000
36000,0.6436,17,0.0,97.0781588713148,97.0781588713148,0.0,34.670989596443754,34.670989596443754,36000
37000,0.6336999999999999,18,0.0,94.80815819282137,94.80815819282137,0.0,8.168669134135758,8.168669134135758,37000
38000,0.6238,18,0.0,94.80815819282137,94.80815819282137,0.0,43.624342654962284,43.624342654962284,38000
39000,0.6139,19,0.0,93.52468556069472,93.52468556069472,0.0,6.735245356864418,6.735245356864418,39000
40000,0.604,19,0.0,93.52468556069472,93.52468556069472,1.0,37.98785691644448,37.98785691644448,40000
41000,0.5941000000000001,20,0.1,92.05719473797177,92.05719473797177,0.0,4.082308733910167,4.082308733910167,41000
42000,0.5842,20,0.1,92.05719473797177,92.05719473797177,0.0,30.104691948553175,30.104691948553175,42000
43000,0.5743,21,0.1,82.040493979077,82.040493979077,0.0,2.1908897049621308,2.1908897049621308,43000
44000,0.5644,21,0.1,82.040493979077,82.040493979077,0.0,32.932875340449705,32.932875340449705,44000
45000,0.5545,22,0.1,77.01049622069503,77.01049622069503,0.0,0.7257066806211611,0.7257066806211611,45000
46000,0.5446,22,0.1,77.01049622069503,77.01049622069503,0.0,31.50328461395422,31.50328461395422,46000
47000,0.5347,22,0.1,77.01049622069503,77.01049622069503,0.0,58.82571217096222,58.82571217096222,47000
48000,0.5248,23,0.1,72.13783948580551,72.13783948580551,0.0,27.817495739157795,27.817495739157795,48000
49000,0.5149,23,0.1,72.13783948580551,72.13783948580551,0.0,52.7929597040218,52.7929597040218,49000
50000,0.505,24,0.1,68.95007514540013,68.95007514540013,1.0,27.621153907736115,27.621153907736115,50000
51000,0.4951,24,0.1,68.95007514540013,68.95007514540013,1.0,53.5907040386571,53.5907040386571,50000
52000,0.48519999999999996,25,0.15,66.75231901250355,66.75231901250355,0.0,23.667973448772525,23.667973448772525,50000
53000,0.47529999999999994,25,0.15,66.75231901250355,66.75231901250355,1.0,46.35130493992593,46.35130493992593,50000
54000,0.4653999999999999,26,0.2,64.75239475215429,64.75239475215429,0.0,22.0270111045584,22.0270111045584,50000
55000,0.4555,26,0.2,64.75239475215429,64.75239475215429,1.0,46.78868970968174,46.78868970968174,50000
56000,0.4456,27,0.25,62.99108488512131,62.99108488512131,0.0,17.164463667964284,17.164463667964284,50000
57000,0.4357000000000001,27,0.25,62.99108488512131,62.99108488512131,1.0,41.79978696705191,41.79978696705191,50000
58000,0.42580000000000007,28,0.35,61.67265331949734,61.67265331949734,1.0,21.19154156845566,21.19154156845566,50000
59000,0.41590000000000005,28,0.35,61.67265331949734,61.67265331949734,1.0,44.7295566913194,44.7295566913194,50000
60000,0.406,29,0.4,60.45485233643525,60.45485233643525,1.0,21.95455405513271,21.95455405513271,50000
61000,0.3961,29,0.4,60.45485233643525,60.45485233643525,3.0,48.078464829388395,48.078464829388395,50000
62000,0.3862,30,0.55,59.916454850121625,59.916454850121625,0.0,19.67250588066875,19.67250588066875,50000
63000,0.37629999999999997,30,0.55,59.916454850121625,59.916454850121625,1.0,45.87225935301243,45.87225935301243,50000
64000,0.36639999999999995,31,0.6,59.12976756429835,59.12976756429835,0.0,17.74363029423651,17.74363029423651,50000
65000,0.35650000000000004,31,0.6,59.12976756429835,59.12976756429835,1.0,41.75913324601913,41.75913324601913,50000
66000,0.3466,32,0.7,58.594219241446936,58.594219241446936,1.0,15.263334116749983,15.263334116749983,50000
67000,0.3367,32,0.7,58.594219241446936,58.594219241446936,3.0,38.66300550741263,38.66300550741263,50000
68000,0.3268,33,0.85,58.27930646974205,58.27930646974205,0.0,14.56591902381011,14.56591902381011,50000
69000,0.31690000000000007,33,0.85,58.27930646974205,58.27930646974205,0.0,40.84043666941,40.84043666941,50000
70000,0.30700000000000005,34,0.85,57.549841045955745,57.549841045955745,0.0,15.073186290946612,15.073186290946612,50000
71000,0.29710000000000003,34,0.85,57.549841045955745,57.549841045955745,1.0,41.29267535188346,41.29267535188346,50000
72000,0.2872,35,0.9,56.59941513665719,56.59941513665719,2.0,13.906076425958771,13.906076425958771,50000
73000,0.2773,35,0.9,56.59941513665719,56.59941513665719,2.0,37.24605524722239,37.24605524722239,50000
74000,0.26739999999999997,36,1.05,56.03219580147611,56.03219580147611,0.0,10.21264471184672,10.21264471184672,50000
75000,0.25750000000000006,36,1.05,56.03219580147611,56.03219580147611,1.0,33.42530704864896,33.42530704864896,50000
76000,0.24760000000000004,37,1.1,55.29735427732222,55.29735427732222,0.0,8.581154610047168,8.581154610047168,50000
77000,0.23770000000000002,37,1.1,55.29735427732222,55.29735427732222,0.0,29.56441926324971,29.56441926324971,50000
78000,0.2278,38,1.3,54.69619081474259,54.69619081474259,1.0,9.341825738290593,9.341825738290593,50000
79000,0.21789999999999998,38,1.3,54.69619081474259,54.69619081474259,3.0,33.89822911361689,33.89822911361689,50000
80000,0.20799999999999996,39,1.5,53.78283755903932,53.78283755903932,1.0,5.1377836619093005,5.1377836619093005,50000
81000,0.19809999999999994,39,1.5,53.78283755903932,53.78283755903932,5.0,27.375227413262955,27.375227413262955,50000
82000,0.18820000000000003,40,1.8,52.7455849629859,52.7455849629859,1.0,5.8906739625456535,5.8906739625456535,50000
83000,0.17830000000000001,40,1.8,52.7455849629859,52.7455849629859,1.0,27.69907150038711,27.69907150038711,50000
84000,0.1684,41,2.0,52.41464421668603,52.41464421668603,0.0,4.9674552421506135,4.9674552421506135,50000
85000,0.15849999999999997,41,2.0,52.41464421668603,52.41464421668603,4.0,27.877183695308133,27.877183695308133,50000
86000,0.14860000000000007,42,2.3,51.71484601704416,51.71484601704416,0.0,2.9850195174153313,2.9850195174153313,50000
87000,0.13870000000000005,42,2.3,51.71484601704416,51.71484601704416,4.0,26.604936786417024,26.604936786417024,50000
88000,0.12880000000000003,43,2.75,51.0615435859988,51.0615435859988,0.0,2.1342709288965964,2.1342709288965964,50000
89000,0.1189,43,2.75,51.0615435859988,51.0615435859988,3.0,25.332813135380512,25.332813135380512,50000
90000,0.10899999999999999,44,3.1,50.71340919151907,50.71340919151907,0.0,0.6662494301545465,0.6662494301545465,50000
91000,0.09909999999999997,44,3.1,50.71340919151907,50.71340919151907,3.0,23.187466426366004,23.187466426366004,50000
92000,0.08919999999999995,44,3.1,50.71340919151907,50.71340919151907,11.0,44.12257900469214,44.12257900469214,50000
93000,0.07929999999999993,45,3.6,50.1260997405095,50.1260997405095,2.0,25.04085138844729,25.04085138844729,50000
94000,0.06940000000000002,45,3.6,50.1260997405095,50.1260997405095,8.0,44.75623655819799,44.75623655819799,50000
95000,0.0595,46,3.95,49.910069367185706,49.910069367185706,4.0,21.906155678441042,21.906155678441042,50000
96000,0.04960000000000009,46,3.95,49.910069367185706,49.910069367185706,10.0,41.88749977942277,41.88749977942277,50000
97000,0.03970000000000007,47,4.45,49.55683305848375,49.55683305848375,2.0,20.19377625818863,20.19377625818863,50000
98000,0.02980000000000005,47,4.45,49.55683305848375,49.55683305848375,8.0,41.79540823961252,41.79540823961252,50000
99000,0.01990000000000003,48,4.8,49.41593844951863,49.41593844951863,2.0,17.501550147565357,17.501550147565357,50000
100000,0.010000000000000009,48,4.8,49.41593844951863,49.41593844951863,8.0,35.993089034171504,35.993089034171504,50000
101000,0.010000000000000009,49,5.15,48.80553392157275,48.80553392157275,3.0,15.409116448039194,15.409116448039194,50000
102000,0.010000000000000009,49,5.15,48.80553392157275,48.80553392157275,5.0,34.81056519504771,34.81056519504771,50000
103000,0.010000000000000009,50,5.25,47.96889638737083,47.96889638737083,0.0,21.235940882034154,21.235940882034154,50000
104000,0.010000000000000009,50,5.25,47.96889638737083,47.96889638737083,3.0,41.81201007402826,41.81201007402826,50000
105000,0.010000000000000009,51,5.4,47.61629271793305,47.61629271793305,0.0,17.22861847960037,17.22861847960037,50000
106000,0.010000000000000009,51,5.4,47.61629271793305,47.61629271793305,4.0,38.39009953603867,38.39009953603867,50000
107000,0.010000000000000009,52,5.5,47.255514388355735,47.255514388355735,1.0,16.04474283527676,16.04474283527676,50000
108000,0.010000000000000009,52,5.5,47.255514388355735,47.255514388355735,2.0,35.3018826583014,35.3018826583014,50000
109000,0.010000000000000009,53,5.5,46.81917326195576,46.81917326195576,0.0,14.827514139577136,14.827514139577136,50000
